CellId,Area,AspectRatio,CenterX,CenterY,Width,Height,Mean-CD298,Max-CD298,Mean-PanCK,Max-PanCK,Mean-CD45,Max-CD45,Mean-CD3,Max-CD3,Mean-DAPI,Max-DAPI
124,1201,0.98,4573,111,39,40,3659,8558,316,8143,1339,13006,40,560,12987,24032
125,745,0.69,3232,105,27,39,16029,63877,389,812,2325,4033,338,1054,25798,39247
126,4040,1.51,3485,120,98,65,13077,53257,438,1005,2466,10986,150,662,23880,45728
127,1844,1.08,4620,112,56,52,10079,23922,362,724,2146,7480,237,786,11809,21214
128,1071,1.59,4841,110,46,29,15861,27624,431,620,4058,7704,108,417,33011,49395
129,361,0.87,1194,105,20,23,5391,8421,300,487,415,758,99,271,9211,13643
130,1287,0.91,3256,117,40,44,15517,47241,570,843,1766,6817,207,560,17714,32181
131,517,0.84,3187,113,32,38,20525,35464,339,664,5568,17919,221,947,21244,41960
132,718,0.69,3519,117,33,48,17338,28671,366,729,2793,11289,51,378,17448,36199
133,907,1.45,2997,106,45,31,7936,16472,343,793,1760,4345,97,412,9810,19913
134,2097,0.84,3204,121,53,63,16323,38769,337,899,3114,10213,164,773,21848,46752
135,898,1.08,4196,112,41,38,17062,25255,479,1254,3614,7242,71,365,18444,32883
136,1146,1.03,4675,114,40,39,11847,23429,375,653,2454,6251,131,432,12549,20258
137,461,1.22,1164,110,28,23,4807,6765,291,505,460,714,201,674,12739,19394
138,873,0.97,4212,118,33,34,10212,25474,325,792,2332,4405,28,276,13954,28813
139,2444,0.73,3942,127,46,63,10315,26575,338,762,2626,9139,155,832,19514,41621
140,973,0.92,3974,118,33,36,4587,9006,198,448,2016,6578,51,305,10886,21245
141,1323,0.93,4730,122,40,43,9706,14403,445,711,1488,3651,213,648,16141,29092
142,2289,1.08,4882,130,56,52,15028,40378,395,778,3836,9554,68,431,27493,46902
143,1839,1.31,4963,115,63,48,14420,23169,555,1096,1235,2804,246,588,19231,43534
144,2151,0.83,2942,123,52,63,14292,49653,392,839,2708,9752,132,406,20196,42040
145,1142,0.93,3774,122,38,41,9418,26569,216,584,2421,8973,91,495,17482,31510
146,877,0.68,3893,121,26,38,8646,14254,330,528,758,1367,129,490,7886,10068
147,1587,0.93,4300,120,43,46,8389,23123,303,644,2800,11468,87,458,18564,32991
148,1532,1.18,5321,121,53,45,8651,16862,376,581,1593,4295,184,559,15908,30702
149,1537,1.02,155,122,46,45,4858,10783,236,381,442,754,112,381,12044,22990
150,1608,0.75,4113,119,45,60,8684,20917,282,652,2783,9595,132,610,17992,39820
151,1214,0.96,4552,126,46,48,6273,16460,375,5773,1801,13741,101,885,16993,25247
152,1309,1.07,32,122,46,43,13959,36361,293,676,4335,9139,337,773,14382,23566
153,1803,1.04,4796,130,50,48,18106,44470,498,4922,3365,12489,152,689,28040,48353
154,424,1.12,5056,123,28,25,11705,18648,447,767,3281,4746,368,783,17390,26071
155,673,0.79,1188,129,26,33,4462,9172,201,431,283,686,100,312,9173,14963
156,2837,0.95,1377,142,56,59,5581,21034,260,569,786,3532,248,1657,13261,25772
157,2158,1.02,2983,132,53,52,10311,18069,347,734,1582,4474,159,657,14017,34377
158,460,0.59,699,130,19,32,5886,7664,173,347,316,638,66,409,11125,20394
159,954,0.64,1164,150,32,50,3148,6967,348,2204,809,6132,115,528,8236,14532
160,3360,0.82,3065,148,61,74,20453,55043,431,1088,2386,6646,133,490,23168,59250
161,1500,1.36,3584,133,57,42,11606,24750,322,707,1791,7636,133,627,19106,40141
162,1865,0.98,4834,141,49,50,21827,62654,598,1017,4502,10320,229,773,34858,50335
163,1019,0.76,45,140,32,42,5969,19498,280,644,2605,5403,152,507,18668,35432
164,2432,0.76,3356,138,53,70,12242,46966,318,780,1600,5770,182,637,9827,17390
165,1604,1.12,3810,141,47,42,7232,24810,274,6759,1961,15361,263,1282,23230,44092
166,1110,1.24,2799,135,41,33,13045,30851,340,741,1830,6328,153,473,16029,32750
167,1509,1.58,4640,137,60,38,5058,17570,294,587,1153,2587,253,627,21289,34429
168,1865,0.54,4760,154,40,74,7043,19649,295,551,1711,5507,181,762,14044,29432
169,1534,0.79,5012,143,44,56,6851,25274,217,505,1136,2968,11,188,14762,28129
170,595,1.40,1305,136,35,25,11700,16528,363,575,549,938,232,480,16231,26195
171,1004,0.73,2776,137,30,41,15433,32850,352,680,3258,10452,175,416,16385,32403
172,1322,1.02,3391,144,43,42,8960,24434,278,544,1893,4106,165,740,15514,23989
173,2287,1.27,184,149,61,48,12824,26203,316,933,1015,2956,247,671,21203,45431
174,456,1.42,716,137,27,19,4746,8030,72,309,127,441,89,419,11307,20665
175,989,1.03,5069,141,39,38,8983,20249,410,670,3012,7431,143,583,23544,37201
176,1513,1.22,5304,145,55,45,9662,20820,375,623,2994,7283,93,538,21511,36975
177,2235,1.39,4001,149,68,49,11413,32651,352,737,2925,10193,106,476,28514,61575
178,1104,0.98,4462,150,40,41,5201,8465,299,714,2034,3756,45,415,7853,10415
179,942,1.85,3254,145,48,26,14563,43712,464,804,1521,5280,150,442,18074,31378
180,644,0.94,4541,149,30,32,3804,5946,278,464,782,1314,115,323,10309,14363
181,1241,0.51,2656,150,32,63,5177,9115,259,707,422,888,112,557,4760,9945
182,541,1.17,4313,145,28,24,7137,19436,239,485,2241,7754,15,153,10824,19855
183,2389,1.09,3148,168,72,66,10285,28207,393,818,1468,5368,204,693,23352,55555
184,1669,0.92,3600,158,44,48,13304,25042,312,709,3595,10332,59,341,27104,52119
185,1294,0.75,1296,156,41,55,9626,14178,346,644,506,815,208,657,14522,28443
186,715,1.00,14,153,30,30,14162,37138,271,608,4532,7556,231,555,14385,20408
187,806,0.89,1314,154,33,37,13266,21478,416,689,1313,11014,234,665,13920,27105
188,596,1.35,5407,152,31,23,1323,1961,250,363,400,659,105,289,8901,11697
189,1654,1.07,2762,165,48,45,15272,40838,449,935,1334,3344,301,1353,27626,56896
190,637,0.94,4734,161,31,33,9620,12577,442,690,1085,5524,214,706,11890,19704
191,1686,0.91,5088,168,50,55,11757,33097,510,5114,2245,12728,200,798,22321,37938
192,1314,0.82,5276,161,36,44,6865,23959,330,574,1965,5250,211,763,21272,36935
193,293,0.74,5432,150,20,27,1840,4984,257,445,511,836,86,268,7390,12334
194,2201,0.85,3231,171,57,67,8842,20364,339,709,989,2718,287,1073,21565,40237
195,1837,1.04,3651,161,48,46,13253,36140,349,646,1975,5462,92,405,19829,39646
196,771,0.86,4435,160,32,37,5050,12183,199,498,1850,3881,15,206,11443,15442
197,602,1.27,4666,158,33,26,5512,10826,327,558,1644,3193,273,883,18435,32110
198,828,0.76,5027,162,32,42,8977,21138,294,519,1594,4515,5,145,9716,19967
199,1030,0.97,1849,167,36,37,8195,25781,224,460,1210,4418,280,807,14130,24934
200,526,1.45,4640,163,32,22,4183,7376,323,617,1237,2932,215,590,20460,29075
201,1068,1.00,4816,169,38,38,16513,44387,531,858,3563,8010,398,996,32777,56276
202,2115,1.02,4883,169,52,51,16897,31955,403,842,3298,7835,100,398,22868,40786
203,2313,1.13,5136,168,61,54,10931,29262,397,740,2603,6032,147,715,20744,50081
204,329,0.42,5438,164,16,38,2780,9401,275,475,481,1383,82,212,9032,13075
205,1606,1.18,2790,172,47,40,16189,32329,445,767,1155,3817,277,932,25953,53408
206,1254,0.75,3117,174,38,51,9166,25323,278,650,2086,6494,71,365,15449,26835
207,1015,0.92,3255,166,34,37,10483,16620,328,658,832,2272,110,408,10678,23888
208,635,0.62,4421,172,24,39,4386,8869,273,596,1453,2643,11,195,10747,14614
209,2326,0.92,4584,182,57,62,5402,16519,353,1108,846,2975,149,816,7613,16925
210,1213,0.55,4789,171,28,51,17187,53182,450,834,3624,8887,425,1265,32373,54684
211,2063,1.31,1582,173,59,45,4247,8990,269,616,438,940,204,590,15541,29918
212,1585,0.66,4321,177,35,53,8090,20990,293,669,3455,8791,41,219,22264,41457
213,966,0.94,18,172,34,36,8456,13124,240,400,2428,5363,165,442,9915,16813
214,2343,0.72,2898,190,49,68,13494,30746,388,702,2676,8476,122,654,30456,60737
215,1819,1.30,2931,179,57,44,14041,27014,399,829,3496,8509,131,501,21387,36817
216,1264,1.13,4659,179,51,45,7924,21136,368,604,2912,11747,347,1037,19839,29028
217,387,0.96,5405,173,23,24,1559,1989,259,464,353,587,79,336,8666,11071
218,901,1.30,185,175,43,33,18391,42361,333,601,1009,1769,229,657,18097,33967
219,1911,0.61,4853,194,43,70,16734,39332,579,1150,3409,10041,190,599,18853,31229
220,1268,1.00,4941,185,45,45,13364,40584,415,706,1696,4823,70,301,15359,28372
221,303,1.11,5421,179,30,27,2283,8803,282,453,420,1220,90,257,9159,13689
222,1171,0.73,3686,191,37,51,4035,20437,263,571,724,1253,121,544,7524,9251
223,1194,1.26,4730,183,44,35,10255,21042,433,716,1269,3922,131,482,14051,21457
224,938,1.79,912,188,50,28,5081,19904,278,6953,732,16192,108,953,7268,13645
225,3221,1.07,2850,193,65,61,7233,27454,314,617,1119,4950,176,712,18018,35751
226,1094,1.08,3440,186,39,36,9749,21109,233,583,2364,7608,58,347,13043,21932
227,1791,1.38,1481,191,66,48,2527,10346,50,350,329,2176,24,280,11261,18786
228,1764,1.09,3340,187,47,43,18884,32864,394,907,2582,6018,136,476,14680,25764
229,2120,0.84,4627,197,52,62,9263,35821,352,691,2127,5928,417,1226,19559,37948
230,874,0.85,3206,192,33,39,9622,18068,338,678,1163,3118,206,541,11687,20783
231,781,1.18,4106,185,33,28,10358,24860,311,559,1171,2713,191,964,9981,16770
232,1357,1.12,5108,195,47,42,11983,32650,374,751,2139,5919,51,447,14765,26752
233,2133,0.74,1916,200,58,78,8415,23618,367,1298,1098,3265,310,807,19821,46306
234,1249,0.85,3638,193,39,46,6163,21271,225,683,566,1312,117,449,7015,10013
235,2687,1.63,4012,194,78,48,10599,50197,347,876,698,3603,649,7200,12617,31351
236,1194,0.65,5331,200,32,49,4699,8331,401,654,784,1942,238,614,8959,12701
237,1868,1.45,2474,197,58,40,8914,18418,293,718,714,2363,177,531,10752,27542
238,1920,1.12,3931,198,55,49,18334,64477,387,931,2266,7098,105,661,18313,38908
239,1571,0.94,5150,203,45,48,10211,18150,461,4238,2864,9449,59,595,20643,40256
240,1830,0.86,170,205,49,57,16693,42671,346,601,989,2559,200,662,24597,59534
241,1084,1.03,2764,198,38,37,15998,41442,440,808,1577,3783,537,1206,28485,53351
242,1994,0.80,3741,202,45,56,11826,32393,346,747,1430,6522,408,1392,22789,42428
243,1096,0.78,1434,212,35,45,1430,2291,139,298,544,809,51,351,7677,12604
244,1195,1.35,3242,198,46,34,13103,34213,492,843,2111,4755,359,1064,20692,38045
245,1877,0.80,4682,209,43,54,7186,23534,331,624,2656,11351,110,456,20199,35847
246,1754,1.04,2792,209,49,47,10137,42996,327,658,807,2977,208,1196,28470,56334
247,2576,1.05,2958,206,66,63,17616,64328,431,1874,3357,9410,163,863,27772,60939
248,2509,1.59,3021,202,73,46,15733,45317,328,708,3396,11343,581,1763,29840,65504
249,1733,1.59,3156,205,62,39,15015,23836,434,714,2438,6794,214,595,32230,55231
250,1246,0.93,3868,200,38,41,10014,27399,276,774,1174,2805,91,484,11955,20651
251,400,1.14,4447,195,25,22,3046,6433,177,434,1350,3317,36,305,8986,14954
252,536,0.59,4774,202,22,37,9221,15504,366,572,3022,6764,232,749,17783,24274
253,2120,0.98,4810,210,53,54,14304,31324,476,865,3637,8889,208,917,29356,46621
254,1240,0.85,5070,210,39,46,7381,13412,341,627,1925,5782,35,326,10209,16100
255,484,0.68,4410,202,21,31,7441,14725,290,498,2956,6514,56,221,11104,16313
256,1592,0.90,4433,216,45,50,8016,22298,309,608,2870,6677,66,359,16532,26586
257,689,0.86,4757,206,30,35,9985,26949,376,703,2578,6342,83,343,13974,16275
258,941,0.75,1158,206,30,40,12638,45468,318,668,979,4036,427,1747,15454,31473
259,683,0.76,3127,211,28,37,13160,26650,317,671,2491,7646,69,348,13824,22787
260,1835,0.89,5223,215,48,54,4769,23085,361,4325,1805,10636,45,360,13797,22788
261,321,4.00,906,204,36,9,1851,4078,369,3350,1199,10994,119,372,9138,13837
262,681,1.10,4728,209,34,31,8263,22947,379,613,1312,4263,78,352,9896,14457
263,2116,1.10,1324,212,56,51,12358,21224,379,2030,2718,8106,256,650,13031,35688
264,685,1.54,3212,209,37,24,14500,21525,422,728,2911,6878,532,1139,17893,27032
265,1592,1.13,3306,215,51,45,16760,41798,362,919,2667,10319,142,722,18742,40911
266,917,1.03,4386,209,39,38,25558,64312,574,1181,5592,14903,99,366,25185,51217
267,1231,0.70,142,224,37,53,9565,25444,249,486,525,1233,62,306,12990,25897
268,1973,0.65,260,225,40,62,13500,51957,322,713,1236,3432,174,614,15470,35520
269,914,1.68,4520,213,47,28,7605,18000,188,565,2151,7156,48,360,9451,16884
270,1162,1.59,891,222,54,34,1929,4978,335,6215,714,14456,66,900,10994,17544
271,1784,0.96,1659,223,47,49,9768,21885,307,686,1046,3259,342,878,18816,36253
272,1763,0.78,3902,230,40,51,8435,20829,292,605,825,1960,120,434,10732,21283
273,1414,0.97,4103,222,36,37,12656,46420,329,713,605,2144,179,894,13817,29117
274,2392,0.74,5189,232,49,66,9354,31716,372,644,2204,9707,74,399,17912,33202
275,957,1.38,4006,225,47,34,11210,43767,507,800,976,2172,1923,7412,11380,19413
276,512,1.03,4377,219,30,29,35826,52434,727,1096,3531,7780,403,1138,28674,46436
277,885,0.75,4399,231,30,40,9189,39295,297,613,2074,5131,36,281,9382,16038
278,1872,0.67,5422,224,43,64,7625,15795,457,767,833,2541,312,841,15595,36559
279,490,0.94,2538,230,30,32,2569,6645,203,484,408,748,149,464,10140,17864
280,3268,1.24,3011,246,83,67,19684,64180,472,948,4224,14344,617,1498,34116,63351
281,2098,0.94,3712,237,50,53,8907,47288,283,753,2387,6853,371,1222,11821,21239
282,584,0.56,5349,228,24,43,6034,10863,463,744,1086,3492,239,535,16298,26710
283,1674,0.91,1803,229,41,45,14609,37435,412,881,1923,5292,255,554,12964,31343
284,1027,1.12,2724,227,38,34,6300,18625,270,599,577,1234,115,556,17928,33366
285,508,1.52,4753,226,32,21,7729,13123,336,518,1602,2644,71,248,13090,15995
286,2254,0.84,5373,236,49,58,6270,11367,431,714,1688,5619,159,564,22848,43095
287,2855,1.27,477,235,85,67,13180,36643,270,597,971,2759,52,404,9686,19388
288,1109,0.77,1824,233,30,39,11607,27824,323,644,1132,2537,222,532,19565,35336
289,2725,1.33,3171,240,72,54,15890,47726,436,1100,3301,9498,204,665,28552,44541
290,2060,0.68,5146,240,42,62,10819,35465,368,782,1007,3151,68,340,14659,27714
291,3025,0.97,3096,238,66,68,14168,33210,388,888,3104,10054,266,1141,17125,38865
292,1374,0.67,4868,238,35,52,10817,30700,495,1153,2828,8352,176,470,13923,22648
293,1068,1.09,4901,232,38,35,8495,22458,338,692,2038,6355,74,567,10632,16096
294,1019,0.95,2889,230,35,37,15931,47289,442,1133,1815,6549,194,515,24215,44950
295,2321,1.41,3338,240,69,49,20386,46398,532,1685,3892,12168,576,1517,30081,50557
296,445,1.29,3532,226,27,21,4793,7822,187,371,2169,3837,109,454,15893,28019
297,1164,1.13,2916,233,43,38,10433,29802,340,774,1135,3724,157,480,21113,45576
298,1180,0.57,3544,244,31,54,5970,15637,159,400,2151,4472,61,428,19216,37001
299,1292,1.24,4529,235,52,42,5801,18990,253,558,1644,7490,58,464,15453,26421
300,2009,1.24,4623,239,57,46,9046,28733,347,709,2093,10631,109,485,16419,32268
301,1627,1.33,4794,243,57,43,7568,13484,331,572,2591,7056,100,668,25488,39142
302,1399,0.98,3242,241,42,43,21409,33433,528,922,4323,6733,450,1014,38619,56088
303,2517,0.86,3284,246,55,64,17639,44203,474,895,3450,16871,363,1458,34903,51220
304,579,0.48,3209,238,19,40,16515,27139,416,732,3514,5618,455,777,25542,32786
305,324,1.16,153,237,22,19,4381,7563,164,314,400,976,22,168,8692,13988
306,1524,0.96,1884,241,49,51,11791,24953,358,665,1198,2018,295,687,13279,23251
307,3246,1.22,3501,252,71,58,9265,42789,268,793,2891,11767,357,1403,18425,39709
308,1542,0.80,3992,245,44,55,21601,42279,647,1519,1514,3319,2417,8323,17288,28403
309,272,1.12,4157,236,19,17,3179,7556,146,300,1136,2833,12,137,7836,9624
310,2196,0.75,4357,246,49,65,19585,52277,582,1102,1163,2305,581,1293,16293,32289
311,2032,0.80,3849,248,53,66,13454,26674,386,850,1481,8729,188,681,17667,40066
312,1520,0.87,4958,245,39,45,15931,36544,498,1502,3381,6766,54,270,22509,47974
313,3758,0.95,5011,261,70,74,8277,21314,342,5571,2049,12850,60,466,14255,28507
314,986,1.03,2199,245,31,30,5677,20328,259,554,2028,23480,246,780,10847,18425
315,1175,1.15,4555,249,45,39,4552,9087,242,560,1023,2392,63,307,10765,17994
316,2234,0.71,252,268,60,84,9696,64563,288,992,606,4903,92,373,9739,25033
