CellId,Area,AspectRatio,CenterX,CenterY,Width,Height,Mean-CD298,Max-CD298,Mean-PanCK,Max-PanCK,Mean-CD45,Max-CD45,Mean-CD3,Max-CD3,Mean-DAPI,Max-DAPI
37,2470,0.70,1008,85,48,69,12369,25263,300,537,1609,3234,903,1883,26933,42647
38,1186,1.14,3133,72,41,36,6250,19294,186,571,759,2432,155,646,5388,7486
39,1208,1.00,571,72,36,36,9491,23580,229,434,786,2362,178,488,11441,26828
40,1388,0.94,1088,80,45,48,10522,20843,241,498,1485,3226,534,998,26006,40335
41,554,0.74,1035,81,26,35,12927,21144,301,467,1510,2464,927,1616,32625,37773
42,1066,0.97,1889,75,35,36,5851,26417,225,691,614,1520,263,1168,6525,9414
43,796,1.38,2950,72,36,26,3399,5876,210,5370,512,14915,137,1076,6801,9750
44,2872,0.87,3749,92,58,67,3364,14182,198,8378,498,10933,160,493,10714,21533
45,1211,1.24,772,79,51,41,6508,21024,170,466,277,1741,137,367,7564,14649
46,1119,0.88,1333,75,38,43,3000,5805,30,306,434,952,706,1290,6159,10030
47,338,1.33,3866,74,28,21,5502,10684,274,474,424,788,394,1361,13421,25149
48,1924,1.03,3954,82,65,63,5492,11694,204,583,279,636,145,431,9652,20776
49,1000,1.16,1275,81,36,31,6078,8630,348,594,483,1063,249,468,8813,18170
50,1980,0.65,2585,97,40,62,1957,4710,128,381,429,986,101,517,6753,9654
51,1972,0.98,3854,87,54,55,12018,32284,320,706,1473,7093,187,588,10767,24976
52,577,0.62,187,90,23,37,1587,2415,154,277,233,381,191,533,5504,7248
53,570,0.41,1517,80,17,41,3989,5901,274,474,696,1043,2471,4631,9411,17948
54,382,0.64,1530,81,16,25,3314,5415,202,316,413,655,608,1426,7034,9935
55,1690,0.83,2244,90,43,52,2732,8096,112,263,559,1074,68,367,6335,10067
56,928,0.97,970,85,35,36,6479,17843,214,487,791,1761,360,948,9903,19946
57,2311,0.76,1490,94,48,63,4991,12093,287,546,864,1629,2268,4851,13003,26334
58,1684,0.72,3258,92,42,58,6847,17789,233,546,1742,4909,460,1688,17414,34459
59,1215,0.49,1155,101,27,55,2712,5074,193,352,328,663,184,492,7579,14885
60,1306,1.32,3012,88,45,34,6686,15746,194,478,501,1999,203,714,6530,9328
61,2583,1.00,4324,90,60,60,4125,11882,232,520,725,1433,1802,3344,8132,15958
62,1956,1.33,4744,89,56,42,4335,22290,197,586,798,1790,3129,5742,11090,21413
63,1376,0.70,2157,90,35,50,9086,23006,229,501,1306,4005,115,377,11061,21795
64,2930,0.83,516,99,54,65,7759,21802,140,441,1357,4614,79,425,11844,28120
65,1421,0.80,2043,95,37,46,7860,23042,232,504,2083,4262,357,971,17640,46520
66,1675,1.49,571,94,55,37,14066,24155,315,667,1580,5662,267,611,13323,28703
67,650,0.75,1891,99,24,32,4488,9225,234,480,484,1000,223,1226,6108,8055
68,1194,0.95,3140,95,42,44,7553,24410,236,643,757,2212,158,520,5638,7569
69,202,1.31,2936,93,21,16,1752,4502,506,8105,996,14452,39,803,4594,5906
70,2870,1.27,3491,100,71,56,2301,8959,165,1071,299,2007,566,5273,12202,24885
71,2099,0.82,3614,110,47,57,4533,11703,204,607,972,2998,104,480,9840,18489
72,1374,1.35,1050,104,54,40,14339,26018,315,604,1834,3532,740,1613,31043,43159
73,1524,1.20,951,106,55,46,4695,14010,146,448,847,3788,223,950,7827,14825
74,646,2.09,1274,97,46,22,5829,7876,341,587,822,2862,244,506,11084,21013
75,2456,1.02,654,113,54,53,7365,56305,210,731,569,2246,271,687,9639,18571
76,946,0.67,815,111,28,42,3171,4489,177,317,367,947,199,461,7193,10935
77,5128,1.06,1100,137,90,85,9770,22361,273,578,1709,6518,658,1561,23376,42798
78,1236,1.56,3006,112,53,34,4692,17019,230,8809,553,14893,167,806,6156,10563
79,404,1.40,2381,111,28,20,1484,2538,64,170,394,642,45,160,4462,5459
80,593,1.29,2409,115,36,28,1589,3436,95,201,382,647,79,243,4771,5551
81,424,2.38,1271,109,38,16,6116,8217,363,587,554,1590,270,495,12759,18356
82,899,0.68,1873,119,28,41,5309,34567,149,448,358,711,398,1279,6738,8539
83,231,1.48,2278,114,31,21,1123,1571,51,200,417,566,42,154,5045,6019
84,2039,1.15,3096,112,54,47,7835,19496,217,584,2426,7971,152,447,15665,35185
85,418,0.53,168,129,21,40,1432,1946,110,199,227,382,120,448,3973,4648
86,2073,1.61,1021,128,74,46,13609,32460,317,577,2255,8609,623,1253,30532,42365
87,640,0.44,1253,118,18,41,2709,4172,145,340,224,469,105,281,6423,9516
88,1910,0.82,4352,118,47,57,3673,10815,130,417,601,1745,432,1374,9849,21808
89,2961,1.11,4469,113,63,57,6075,17804,214,750,803,2159,2085,4597,10443,25880
90,795,1.14,5386,115,41,36,4295,8156,219,399,263,522,143,298,6967,15033
91,1162,1.47,847,122,50,34,6508,17185,191,424,917,3860,170,410,9486,15619
92,2070,0.89,3370,125,51,57,3260,18115,191,629,504,1537,3813,7080,8128,13065
93,207,0.79,186,120,15,19,1636,2332,145,296,260,413,238,871,4909,5897
94,910,1.14,3510,121,41,36,2324,5151,71,406,192,725,494,2891,9681,15981
95,950,0.65,1272,128,28,43,5171,8007,305,639,308,757,202,589,11207,17413
96,2375,0.95,949,142,55,58,3547,9250,127,421,560,2566,194,686,9458,18717
97,2486,0.90,3180,141,54,60,2679,10852,185,1463,424,5040,190,780,8504,13803
98,2098,1.38,3563,136,62,45,5145,11804,190,561,470,1625,121,433,7058,9769
99,3170,0.83,872,149,60,72,10499,41199,229,539,1258,3945,347,846,16256,38376
100,740,1.28,5375,135,37,29,3333,6701,153,363,233,530,116,377,10073,15693
101,2157,0.95,749,143,55,58,6855,22619,222,436,357,695,230,631,12811,28099
102,827,0.46,1059,150,23,50,13835,26948,372,665,1755,4086,765,1336,29731,36266
103,2430,1.33,583,144,60,45,9886,44023,220,607,962,3934,254,855,8708,15277
104,1562,0.94,998,153,44,47,11052,36738,316,532,1750,6953,587,1381,32157,44910
105,978,0.64,1293,141,29,45,6431,13633,362,604,490,1235,288,1054,7306,14076
106,2629,1.17,3410,149,63,54,3987,7094,224,598,748,1497,6392,11206,11083,23246
107,1186,0.95,3513,148,37,39,3858,9764,206,663,387,1574,744,2801,7045,10065
108,2438,0.92,3725,160,58,63,5403,33720,241,821,375,2165,183,662,14245,28227
109,405,0.92,5392,146,22,24,1912,4777,228,4743,492,8866,99,598,7781,11399
110,415,1.14,844,143,25,22,6266,13937,215,483,620,2130,208,486,9796,17042
111,641,0.90,3812,146,26,29,3972,10020,194,567,696,1832,101,351,6776,9961
112,1778,1.42,1518,156,54,38,3392,8835,216,8808,570,5280,2358,6331,11368,17962
113,1759,0.87,5293,158,46,53,2876,9231,180,410,3082,9525,543,1276,10655,18389
114,1449,1.64,2313,159,54,33,2784,8398,93,277,655,2512,55,297,5856,8993
115,1918,1.04,3353,161,57,55,5121,9998,309,1382,450,2754,1403,6854,11527,24386
116,1743,1.14,3479,152,48,42,5137,11226,352,2252,881,7354,4878,9859,8612,13431
117,3212,0.99,4621,165,66,67,3479,5160,217,549,594,1067,1052,2313,7119,10867
118,1182,1.05,1034,164,42,40,14190,29829,341,621,1737,3398,709,2106,32083,41271
119,973,0.74,5371,164,32,43,2361,6644,228,5384,442,8819,96,868,8198,12307
120,2339,1.21,1341,166,63,52,3758,12999,169,456,741,1951,2358,4443,11830,27056
121,261,0.70,2348,160,14,20,1342,2492,82,188,391,645,65,177,5265,6987
122,3349,1.32,4421,167,75,57,2532,5626,98,494,558,1166,1670,4813,7607,12035
123,1898,0.98,697,177,54,55,5307,15125,198,516,349,1284,209,636,13156,24477
124,1687,0.64,1138,187,35,55,12754,24422,358,591,3157,9488,594,1444,28500,40147
125,187,0.60,2361,170,15,25,1465,1833,89,189,368,490,50,207,4972,5965
126,1094,1.26,963,174,44,35,5639,14120,224,471,566,1650,235,731,11728,19837
127,2377,0.83,27,187,52,63,5525,21627,161,352,1767,4730,260,679,15417,28191
128,1400,0.96,1101,185,44,46,13672,27642,349,621,1724,6609,987,1706,34782,45149
129,2192,1.00,4552,174,51,51,4347,17675,135,439,643,1434,896,2355,8483,20486
130,2888,1.00,1014,197,64,64,12520,34388,323,657,2006,4835,742,1532,29961,41067
131,1108,0.91,1072,187,40,44,14593,26942,337,587,1628,4050,910,2150,31191,39473
132,313,0.18,1120,191,8,44,12939,19676,338,534,2204,5797,744,1068,33179,39972
133,1679,0.98,3761,179,45,46,11090,39550,350,735,1052,3259,382,950,12047,24665
134,2152,0.91,540,192,49,54,7686,26461,185,571,1656,4257,168,543,13185,29317
135,961,1.45,2321,188,45,31,5025,23045,192,431,946,3610,113,371,8897,11339
136,877,0.76,1167,189,28,37,10647,17155,312,545,2589,7813,638,1133,14983,24313
137,820,1.00,1544,187,33,33,3359,23521,174,1007,434,1882,1694,4678,7135,10854
138,1406,1.43,5402,191,57,40,6280,15733,167,404,556,2079,108,432,8623,17593
139,1337,0.78,1954,198,36,46,4740,7643,162,374,399,943,118,488,15325,31252
140,216,0.54,2363,197,15,28,1741,2301,88,289,395,555,58,179,5192,6130
141,3942,2.06,3495,198,105,51,5015,24033,217,604,645,4140,577,5429,9084,14858
142,1764,0.83,584,205,44,53,5875,12958,158,393,458,1500,229,607,13273,28187
143,1345,0.77,985,213,36,47,10769,23408,244,624,1422,5262,428,1243,23351,40399
144,3125,0.95,2294,222,61,64,8232,36557,286,763,865,3062,211,796,11779,21535
145,1511,1.05,4717,204,43,41,3854,10037,139,473,620,1469,1906,4820,8790,15460
146,499,1.19,512,202,25,21,6065,19906,159,427,598,1789,126,381,6963,14280
147,2594,0.90,4651,214,54,60,4340,10662,183,578,585,1192,1119,2707,13091,28817
148,1113,1.00,1065,214,38,38,12073,24165,267,532,1975,3848,894,1591,28269,34212
149,1759,1.18,1328,210,52,44,4892,16225,189,5622,365,13316,443,2387,11064,23929
150,1717,0.94,3370,216,45,48,3915,8025,220,561,202,600,273,624,8687,14887
151,1704,0.82,1174,224,47,57,7360,21684,303,675,1487,4179,508,1080,19116,35161
152,2713,0.68,3744,224,48,71,7998,23565,259,6396,936,12761,314,1490,14197,30834
153,2655,1.20,3420,219,65,54,3923,9952,240,603,279,651,246,684,9951,21088
154,623,1.52,2341,211,35,23,2454,4147,120,295,517,1173,77,271,6246,10147
155,2475,1.00,3472,235,58,58,3959,8735,278,9301,346,14903,199,1235,11191,20245
156,5361,1.18,1122,243,94,80,8414,22808,278,553,1496,4438,675,2507,26165,36362
157,589,1.45,34,219,32,22,4994,7676,218,372,1689,4882,628,1485,11495,19556
158,2571,0.69,92,240,46,67,4385,21721,217,531,396,906,216,502,12802,31238
159,1739,1.65,438,227,61,37,5365,20277,151,377,577,1440,301,1262,11922,24521
160,2888,1.00,3549,239,65,65,7372,24669,233,546,1138,3448,157,588,14213,26967
161,1158,1.05,226,231,39,37,4818,8645,168,327,738,2595,88,271,8556,13771
162,2097,0.87,4198,229,47,54,7470,34553,336,6596,2849,10204,816,5136,14834,38541
163,715,1.52,1032,230,44,29,11105,21436,265,499,2211,4333,701,1165,25564,36137
164,678,1.22,1327,229,33,27,3947,11698,173,400,274,535,145,372,10227,18780
165,1566,0.64,2455,249,36,56,2645,8757,198,397,921,2207,109,335,8714,13637
166,952,1.00,4220,233,37,37,4216,12614,150,505,1186,3601,2963,6022,11819,27097
167,915,0.94,5270,238,34,36,2485,5444,189,367,242,468,135,541,9146,14368
168,3182,0.81,4349,243,57,70,5174,39676,152,489,3201,11937,374,1072,9639,21929
169,2616,0.81,883,252,57,70,5539,13217,245,1408,445,4442,231,910,11259,27133
170,615,0.61,5248,240,23,38,2264,4409,198,490,295,614,144,352,9465,14245
171,1788,0.77,725,250,41,53,5469,18718,194,461,381,882,222,512,13010,23459
172,2255,0.80,983,261,49,61,10697,24206,261,502,858,2492,663,2005,23234,38303
173,1121,0.33,2597,252,20,61,3147,5334,168,457,241,447,146,499,6215,11852
174,1364,0.88,1015,254,42,48,12055,30379,316,519,1703,4382,889,2108,28421,39386
175,2199,0.38,1907,263,33,87,4106,12798,177,601,427,2231,93,342,7507,13110
176,1643,1.67,2957,251,60,36,1239,1843,106,305,164,432,128,407,6773,10061
177,525,0.70,1666,245,21,30,3598,9128,139,319,967,3246,57,251,7679,14404
178,3142,0.48,2141,288,52,109,2833,8592,167,473,287,1081,130,452,6240,9298
179,1145,1.59,1063,252,51,32,8443,18332,244,590,2003,6848,677,1169,25701,38725
180,1821,1.27,1196,260,66,52,7665,21038,197,524,829,4080,408,924,15032,25441
181,1546,1.38,4224,248,54,39,4214,24967,179,608,825,3292,2475,5144,14144,28890
182,3392,0.91,4459,263,61,67,5196,17292,253,521,800,2255,1648,3969,9335,16952
183,837,1.09,5227,254,36,33,2346,5058,185,426,277,486,126,348,9182,14706
184,2611,0.90,138,268,55,61,4566,10954,227,486,604,2462,268,708,10473,21708
185,1598,1.07,446,257,48,45,4452,9539,145,345,544,1814,119,376,13686,26318
186,1910,0.57,3799,263,37,65,4951,11484,413,9254,535,13180,260,927,10542,23346
187,1568,0.87,3633,265,41,47,5022,17107,180,545,2080,5643,70,298,11528,20229
188,995,0.61,1558,262,30,49,3670,7583,154,519,225,2053,109,311,6144,8340
189,1057,0.83,1579,265,33,40,3621,5402,203,593,255,1153,83,306,6347,8483
190,690,1.54,2291,258,37,24,16954,37899,377,752,694,1677,208,486,13581,19211
191,1518,0.89,2661,265,41,46,2057,5318,143,524,1586,4870,108,393,11593,22705
192,1251,1.00,3413,261,41,41,7012,16527,243,505,771,3287,174,524,6186,10552
193,3295,0.99,3555,280,70,71,3396,11774,211,7709,450,14865,205,1468,15268,36834
194,2462,0.94,568,278,58,62,4774,6842,186,422,270,1040,212,503,8812,14828
195,2489,1.02,2390,278,56,55,4059,11563,141,345,1046,3758,72,357,8319,14650
196,1862,0.83,2258,272,43,52,12758,31433,274,627,836,2178,272,888,16923,37202
197,1113,0.94,3661,274,34,36,2819,13514,152,386,559,2980,107,517,8337,13798
198,787,1.48,1071,274,40,27,10441,21093,299,596,2243,7198,871,1593,31848,38501
199,1028,0.89,1037,281,39,44,12206,29495,314,524,1524,5889,718,1443,28069,37634
200,801,1.16,1361,277,36,31,3500,6815,116,359,188,480,175,466,8334,14692
201,1783,0.74,1771,282,40,54,6207,35052,215,4017,704,10109,224,1453,10087,16766
202,978,1.08,1143,283,39,36,8925,23781,341,655,1107,2567,726,1469,27206,34598
203,995,0.73,1173,286,32,44,10597,21545,268,502,914,1919,742,1579,24068,36016
204,427,1.21,2289,276,29,24,16785,37005,405,1012,989,3095,245,499,15757,19111
205,1226,0.32,14,292,24,74,3634,6719,174,482,481,1964,526,3387,7804,14387
206,1985,0.63,50,291,40,64,6870,17576,177,374,2617,6503,302,3151,12943,27894
207,1483,1.28,1210,288,55,43,9389,21580,165,372,1091,4226,536,1432,14998,21873
208,2148,1.12,1013,303,64,57,10354,19309,282,503,1109,2502,730,1578,28821,39974
209,509,0.86,1340,286,24,28,3166,10739,194,437,437,753,113,291,5913,8589
210,1195,1.04,1377,292,47,45,4787,10232,189,447,265,644,183,507,7710,15655
211,1455,1.39,1484,291,53,38,5536,13845,277,873,522,1358,236,550,9623,15442
212,2075,1.26,1084,301,67,53,9692,15654,282,528,1617,2968,819,1623,28764,39712
213,1195,1.24,2303,295,46,37,8087,27653,255,719,1417,4871,140,447,10475,17351
214,1772,1.09,4219,291,47,43,2741,5633,96,554,364,994,404,1648,7091,11445
215,2081,0.73,807,301,44,60,12431,53169,278,2725,1050,10621,258,719,14249,30321
216,698,0.94,1459,294,31,33,3804,11518,152,600,257,1275,130,352,8509,16557
217,1505,0.76,3658,302,41,54,3818,15546,173,516,368,1037,120,402,6592,12397
218,1228,1.05,4793,297,40,38,2540,5234,194,1169,388,2010,134,462,10649,21897
219,979,0.79,5131,300,38,48,3574,8504,275,494,370,1330,130,299,8763,16480
220,951,0.76,85,303,29,38,4170,8491,264,493,981,5517,120,283,7389,12353
221,1652,0.71,1119,316,44,62,7447,12640,240,489,1072,3505,561,1209,24520,37640
222,1061,1.33,4820,296,40,30,3464,9662,291,1056,384,2093,176,508,10369,21677
223,1970,0.80,527,310,44,55,9459,21967,232,445,614,1539,339,878,10223,20917
224,943,0.74,983,315,35,47,7424,14278,201,445,554,1208,312,937,13564,22014
225,1495,0.94,1226,312,44,47,5711,17785,145,388,763,4891,354,1255,10226,20011
226,911,0.67,1158,318,30,45,10671,21062,277,479,966,1738,751,1412,23792,32262
227,2574,0.80,1189,327,52,65,8654,31145,193,447,966,3505,542,1950,17567,28886
228,1954,0.79,3566,316,49,62,5766,21127,206,530,828,2125,91,483,10291,17998
229,2698,1.21,152,318,63,52,6183,21451,225,607,1443,4068,202,596,15349,41962
230,1744,0.96,1754,324,45,47,3018,11886,136,375,406,2128,113,426,10055,18020
231,1006,1.59,5101,313,46,29,3248,4709,255,473,345,659,132,364,9371,16505
232,2320,0.78,2292,330,49,63,5752,17323,199,1111,1238,5272,121,570,9725,16163
233,1264,0.94,1063,327,47,50,7685,14486,235,570,760,1785,648,2300,19263,38903
234,916,0.55,1139,329,32,58,6694,13813,217,536,895,1855,444,1024,15814,28062
235,1356,2.83,4687,317,65,23,2814,6891,118,548,197,588,89,382,6815,11429
236,4808,1.75,1462,333,105,60,8134,31785,260,795,819,5776,254,986,13231,26357
237,1269,0.67,3131,329,34,51,5701,18057,298,9181,682,14754,249,1051,11538,21530
238,1559,1.04,1035,334,47,45,8142,17634,268,533,1038,2959,574,1338,20899,33746
239,1168,0.90,3769,330,38,42,6195,19625,350,825,366,725,209,576,6706,11564
240,771,1.11,966,330,41,37,7914,15239,206,383,550,2076,226,588,15218,27134
241,1978,1.23,4322,327,53,43,2708,5614,103,463,442,1090,1201,3108,8063,18000
242,1602,1.07,779,332,47,44,21562,36810,374,692,1164,3435,314,637,13125,27979
243,641,0.62,950,344,24,39,5389,11563,175,315,409,1724,211,514,11920,20062
244,2070,1.24,2174,353,67,54,3561,8765,201,467,380,1020,236,1165,7247,13126
245,105,1.17,2524,335,14,12,2073,2466,158,267,292,466,129,329,5120,5744
246,413,0.96,1002,340,24,25,6442,13696,219,460,654,2952,276,1002,13217,22337
247,1793,0.68,2103,346,43,63,5831,19450,240,521,557,1130,186,691,14874,39324
248,1535,1.32,4821,345,49,37,3815,18538,182,390,807,2183,236,492,17686,34361
249,858,1.44,593,346,39,27,4429,7436,147,412,1285,3521,140,420,8295,13315
250,1326,1.04,4552,345,48,46,4193,8789,310,812,451,1311,217,554,8140,15184
251,1270,0.98,3065,350,41,42,2226,8748,165,489,461,1356,223,715,7355,11502
252,1803,1.14,501,350,50,44,9885,38997,247,3401,1237,10489,367,1179,13613,23248
253,1452,1.07,5382,351,45,42,5259,12003,199,401,1412,4402,160,576,9306,16006
254,1151,0.56,5461,354,27,48,6737,15430,303,1166,1091,2493,267,572,10109,19580
255,782,1.30,4880,349,35,27,1604,2342,204,384,235,519,162,387,7863,11974
256,575,1.20,966,352,30,25,5840,21242,155,322,357,700,155,410,12545,20548
257,919,1.03,1758,351,34,33,3627,11055,121,506,922,4829,99,391,7181,11370
258,900,0.94,4993,355,32,34,2331,4727,188,353,450,764,194,622,11321,20982
259,2442,0.93,3182,367,53,57,3609,11782,190,554,223,563,204,559,10898,20455
260,879,0.90,5013,359,38,42,5157,14916,211,564,831,3428,265,733,8699,18289
261,894,0.76,5340,363,32,42,4064,11365,221,498,763,2289,264,785,8327,18273
262,657,1.35,3034,356,42,31,3153,5986,161,430,409,827,213,588,9122,15123
263,1524,1.11,3281,370,51,46,3306,6247,210,571,345,587,169,489,7390,12415
264,2351,0.72,150,371,49,68,12939,48582,264,640,1224,3562,307,793,13390,25727
265,1922,0.85,1966,370,47,55,6965,13431,261,515,1726,5915,279,668,12367,23048
266,2606,1.37,1407,366,70,51,21872,41013,418,773,2103,10138,370,1298,16329,31989
267,1242,1.26,596,367,44,35,5907,14463,180,492,835,2284,336,847,10442,16636
268,1429,1.00,905,363,47,47,13307,29986,235,458,327,917,161,419,7304,12826
269,1388,1.25,4203,363,50,40,3557,10334,126,519,526,1599,740,2273,7850,14446
270,2035,0.75,2337,374,44,59,6805,13956,234,631,892,3166,301,725,14115,31320
271,1517,0.76,3026,375,45,59,5244,19472,258,1218,500,1044,286,853,12825,23115
272,2708,1.09,4635,376,63,58,14304,36067,337,745,827,2969,281,667,11863,30354
273,1644,0.73,5104,371,43,59,7065,16475,268,532,1247,4285,207,776,9751,22914
274,1816,0.84,5203,383,46,55,6864,16584,385,964,837,2506,612,1574,15668,29091
275,2809,0.68,118,385,50,74,8855,31763,246,4603,1459,10116,171,869,14571,28558
276,1657,1.33,1470,376,52,39,8958,25264,217,558,625,1310,311,678,11046,22325
277,1088,0.60,4184,372,30,50,4054,7714,250,530,589,1527,729,2739,7936,15846
278,1409,1.21,3440,377,46,38,2893,8791,171,390,272,541,134,333,12512,23175
279,737,0.68,5082,377,21,31,5864,16195,214,492,1039,2025,193,462,9939,21069
280,2199,0.98,5165,378,50,51,7925,17315,282,897,910,2745,227,1143,9887,21274
281,870,0.54,1943,380,27,50,7483,13462,246,434,1582,2910,318,754,9914,25202
282,1536,1.27,4198,382,52,41,5122,14348,205,549,756,1950,1193,3748,9377,16636
283,3895,0.96,4055,388,67,70,3700,18050,202,840,638,1286,2066,5441,8894,17910
284,2181,0.79,77,396,49,62,4706,9147,255,505,640,7349,236,1300,7349,12576
285,1699,0.96,5356,391,44,46,4313,11017,172,363,960,2516,108,459,13488,25743
286,2259,0.89,2370,397,56,63,6144,16596,206,497,1681,5717,176,643,9392,16776
287,1855,0.92,5393,387,45,49,5804,16553,193,395,1593,3745,180,555,7395,14862
288,1804,0.71,1069,399,41,58,3211,5993,130,331,2536,7822,336,989,15471,29355
289,1687,1.16,2180,396,50,43,5085,13125,179,881,481,2143,314,1176,9338,14016
290,2292,1.35,1409,392,69,51,14509,47716,287,643,1245,6725,366,810,16290,35101
291,2638,0.84,1717,392,58,69,6990,19713,319,824,2525,5610,204,623,10379,27123
292,1300,0.78,4534,390,35,45,6013,12909,309,665,290,627,149,840,9760,27521
293,1389,0.86,5457,394,38,44,7156,14655,232,386,1080,2622,183,535,8922,19625
294,181,1.00,409,394,20,20,2191,2739,187,317,361,601,256,471,4968,5544
295,622,0.87,3008,399,27,31,3257,10500,192,457,359,809,235,569,5811,9729
296,2054,1.00,4369,404,52,52,3831,14400,148,472,680,1683,1413,4244,13401,31108
297,1748,0.67,22,410,39,58,6537,11469,191,396,492,1219,290,713,13503,26351
298,3633,1.58,793,408,82,52,3547,13240,172,360,467,2483,206,564,9028,18048
299,2322,0.78,1043,421,52,67,1785,4191,134,349,347,1929,183,518,8169,16658
300,1512,1.24,2704,406,47,38,2967,10649,136,374,603,2011,85,295,11216,18738
301,2403,0.81,2258,413,51,63,9725,42036,242,678,847,2853,665,1883,17300,42375
302,1564,0.98,448,411,45,46,6053,14022,190,410,699,1626,328,693,14321,30172
303,1877,0.66,1115,420,39,59,9857,33023,257,531,665,2050,516,1450,14705,31925
304,1024,1.31,1462,402,42,32,9021,20551,191,422,1073,2456,210,637,9045,18943
305,1653,0.98,4555,400,46,47,12333,30525,249,552,977,3544,158,498,8020,16725
306,4001,0.89,5236,424,72,81,11000,26608,251,626,1253,4337,210,748,8072,17096
307,2393,1.06,4611,420,55,52,7286,21280,228,1461,797,2370,338,980,14881,35882
308,1850,1.18,5180,418,53,45,5900,21451,251,929,852,1971,379,893,14564,25476
309,1574,0.87,3542,418,39,45,7546,18645,220,470,1011,3857,99,380,15020,37920
310,1759,0.83,4749,426,45,54,3068,7410,196,461,542,1564,230,965,8746,16362
311,2146,1.47,2756,421,63,43,6389,12193,172,386,1456,5588,138,385,10809,21091
312,1016,1.00,4908,424,36,36,4014,10735,236,449,1143,2771,258,595,9429,15752
313,1206,1.05,73,429,41,39,6126,17505,212,366,2407,7160,378,847,9092,14321
314,3575,0.86,1378,445,69,80,10855,27395,283,668,801,4671,384,1219,19507,41076
315,2173,0.67,2062,437,45,67,11106,22644,304,608,693,2532,237,684,15292,42796
316,1879,1.22,2358,437,60,49,8924,26796,289,739,2742,12048,366,1012,18703,36588
317,1045,0.89,1434,439,34,38,7579,15461,193,390,504,1091,162,611,7699,11714
318,1722,0.83,2611,439,45,54,14219,26282,345,651,1245,3602,176,691,11870,26820
319,411,0.77,4764,439,20,26,2200,3195,158,369,322,571,129,479,7415,11782
