CellId,Area,AspectRatio,CenterX,CenterY,Width,Height,Mean-CD298,Max-CD298,Mean-PanCK,Max-PanCK,Mean-CD45,Max-CD45,Mean-CD3,Max-CD3,Mean-DAPI,Max-DAPI
37,2070,1.00,3045,20,49,49,12188,23031,12378,29250,2645,3607,1058,1921,13414,21020
38,4145,1.31,3962,27,84,64,18325,46382,10879,32680,2062,4443,705,1846,12709,21518
39,1166,0.97,1037,19,35,36,14722,24307,6946,13560,2517,4105,810,1718,11056,16822
40,3952,1.08,3308,31,78,72,15423,40794,10360,44512,2590,3441,995,1965,13851,27648
41,678,0.68,3553,25,28,41,9678,17168,3887,8531,2387,3202,897,1782,18050,29474
42,344,1.05,4804,17,20,19,10341,16827,447,616,1588,2369,506,1169,10115,12268
43,1519,0.84,1524,32,42,50,11215,21625,5952,14382,2843,3634,915,1914,16195,28120
44,3571,1.30,2281,24,73,56,34351,64414,904,3087,3482,9895,1033,2426,14858,36306
45,3365,1.07,2483,27,65,61,30576,54699,974,1728,3414,10076,963,1912,15397,29127
46,2200,0.84,3078,28,51,61,13835,37080,13703,39012,2841,6083,1087,3050,13163,26977
47,5617,1.10,3385,38,90,82,12702,47083,10162,50179,2459,3105,872,1816,14615,29263
48,2485,1.09,3897,36,62,57,12983,32115,7481,26649,2171,3223,711,1908,13755,22398
49,690,1.11,4641,23,30,27,11957,28251,721,1380,1769,2725,601,2375,13980,21992
50,4498,0.71,1118,51,67,94,10824,34507,4097,10783,2825,5366,865,1851,16687,32225
51,1494,1.00,1248,28,47,47,13109,27479,4499,13163,2731,3234,892,1366,17588,33449
52,2286,1.23,4550,34,59,48,6942,14706,3219,13296,1971,2587,726,1586,11386,21855
53,537,0.89,5149,29,24,27,11719,22760,496,766,1288,2340,513,945,12768,19020
54,3629,0.77,1564,54,59,77,11049,36429,5317,19743,2869,3363,902,1320,12923,22287
55,527,0.76,3568,34,25,33,9212,16392,3161,10535,2412,2762,811,1185,21543,29060
56,1942,0.91,1860,33,49,54,49142,64441,1063,1598,3871,6953,1392,2583,19039,38258
57,2042,0.69,3533,47,46,67,7658,17349,4129,15767,2420,3097,825,1215,17378,28836
58,1217,1.21,4479,35,46,38,11012,20649,6943,26963,2021,2615,716,1130,13985,22921
59,1663,1.50,592,35,60,40,12692,19975,4544,15026,3002,4278,870,1770,14473,24726
60,2665,1.25,2845,33,64,51,18716,40710,11337,26873,2585,3446,936,1373,12433,18763
61,3251,0.92,544,52,69,75,11525,21907,3896,11912,2758,5315,792,1880,16959,28960
62,1901,0.96,2229,41,51,53,31423,59625,990,2188,4646,10294,1035,1762,14562,26300
63,423,1.25,5100,33,25,20,13424,27115,701,5391,1849,11474,493,837,11937,15539
64,3572,0.70,84,63,65,93,11524,24778,1614,27609,2661,7808,933,2445,17966,30478
65,2712,1.19,2932,42,70,59,11297,43089,11189,41929,2663,3208,936,1323,11111,20904
66,3660,0.74,4378,55,62,84,8175,15809,5753,18904,2117,2671,791,5595,16462,24862
67,1621,1.14,940,47,50,44,11417,22253,3100,10276,2418,3162,752,1133,19323,31662
68,3672,1.18,3655,60,80,68,11630,27634,5889,21261,2393,2909,880,1338,18072,28863
69,2232,1.25,2393,45,66,53,41521,64393,923,1410,3543,7169,922,1279,13827,31677
70,4709,1.03,3004,63,82,80,15986,38169,10910,27372,2599,3104,979,1509,13906,23879
71,730,1.14,4433,49,33,29,9131,14577,6567,16692,2083,2455,771,1149,18129,24448
72,3887,1.26,370,57,83,66,12447,34106,4418,15267,2428,6777,807,1405,18681,28006
73,5588,0.83,1193,81,85,102,13254,34882,3841,13007,2808,8628,959,2003,17669,34943
74,2001,0.89,1896,47,49,55,37576,61806,892,1265,3844,10239,1267,2508,17877,35321
75,4893,1.17,2791,56,89,76,14901,38513,6162,15965,2687,4024,914,1422,17210,33721
76,1897,1.07,4155,46,60,56,20237,45909,10764,46695,2142,4125,780,1222,12980,30534
77,1603,1.35,5262,42,54,40,28761,64787,1313,4071,6584,15200,878,2085,12446,24351
78,972,0.77,4917,54,34,44,20539,34635,645,1007,2373,5759,532,968,10830,18899
79,3665,0.71,467,80,63,89,9888,20935,4615,31332,2385,2838,778,1545,16513,26182
80,1419,0.84,1038,53,42,50,14149,23620,5377,12279,2290,3153,816,1587,13207,24266
81,5079,0.77,4258,88,79,102,7246,22146,4006,27629,2146,2572,723,1160,19156,31830
82,2254,1.18,5382,64,60,51,7992,16555,7799,40948,1424,1756,511,849,16567,30837
83,1953,0.60,412,63,36,60,10394,28026,4709,18710,2299,2677,746,1216,16227,27217
84,1961,0.78,1068,60,45,58,14436,33389,4843,11139,2942,5893,974,1716,12587,20918
85,3351,1.05,1479,69,69,66,10773,31337,9419,40783,2823,3558,905,1395,17407,28179
86,2881,0.64,1524,73,50,78,10545,23152,6070,20728,2774,3217,889,1301,16914,29698
87,2808,0.87,4330,70,62,71,9871,24674,6731,28852,2069,2554,717,1157,18810,33747
88,842,1.17,4621,55,34,29,14863,29775,1012,4260,1812,2629,578,944,16746,27776
89,582,0.79,5139,56,30,38,10717,23506,791,1933,1488,1739,486,816,10779,16099
90,2030,1.18,1768,54,52,44,38342,62711,1168,3020,3144,5477,975,1644,16753,27105
91,3394,0.98,1835,65,65,66,43577,64438,1064,1808,3635,9342,985,2102,16307,34302
92,827,0.49,2622,61,26,53,11353,18567,1946,4965,2811,3323,957,1220,14510,19519
93,792,0.83,2644,62,29,35,12236,29033,2331,5585,2824,3223,1007,1443,12159,18145
94,2084,0.67,5339,79,46,69,8755,19518,4360,15255,1511,2363,540,926,14983,28283
95,1898,0.60,638,64,38,63,16345,29153,5473,11153,3390,5356,904,1548,11833,16447
96,1551,1.04,1265,58,50,48,14304,23853,4603,25303,2769,3240,884,1336,11838,23344
97,2720,0.65,2597,80,50,77,11031,23545,2059,7843,2736,3369,947,1289,14407,20726
98,1703,0.72,596,67,41,57,14215,26242,5394,11855,2622,3466,804,1286,15321,21847
99,771,0.89,663,63,34,38,15064,28826,7118,17661,2638,3477,787,1093,10194,15775
100,2137,1.11,4453,73,59,53,6306,14980,3790,14225,2060,2773,708,1054,18659,29137
101,1924,0.84,4557,74,46,55,6081,13496,2677,18864,2015,2797,772,10438,10579,14977
102,1413,1.00,909,66,44,44,17291,32961,3626,10098,2691,3235,867,1193,16829,31615
103,2320,1.59,981,72,70,44,11623,32155,5087,13021,2171,3091,722,1196,12808,21275
104,3238,1.25,1348,73,74,59,8978,23803,5099,19557,2891,3306,883,1246,16826,28240
105,2481,1.44,1702,64,65,45,35077,64509,2444,15376,2744,3884,882,1224,13179,26006
106,1284,0.75,2675,69,40,53,11472,26851,2487,8015,2685,3067,962,1291,15123,20804
107,6969,0.91,3581,90,90,99,12008,29461,7731,32399,2397,3383,840,1443,18060,33638
108,4848,1.34,3890,84,95,71,12430,38745,7304,29209,2210,2760,740,1241,20688,35506
109,1270,0.69,1919,69,38,55,37458,63948,941,1440,3576,8877,882,1186,15659,29875
110,2290,1.13,3215,80,60,53,9556,21746,1495,3430,2622,3252,824,1397,21292,36659
111,318,0.54,1166,74,26,48,16496,32849,4531,7139,2737,3098,872,1143,17009,26255
112,2457,1.35,207,72,65,48,22977,64558,4074,14833,2382,4720,762,1197,13586,22937
113,939,0.55,507,79,29,53,11694,26420,6145,18471,2298,2779,758,1110,17636,23977
114,1508,0.74,529,85,40,54,10655,27854,5785,16259,2377,3020,730,1220,15519,25231
115,1136,1.65,2925,69,61,37,20151,29669,13892,26846,2688,2999,981,1517,13627,22776
116,2145,0.57,4307,95,43,75,5649,14076,3719,23960,2114,2528,711,1114,23549,33277
117,4770,0.82,313,97,80,97,16769,44143,7107,25945,2344,3100,764,1163,13343,26468
118,1209,1.00,4416,81,46,46,10603,16237,5340,14284,2094,2414,778,1084,19083,30390
119,2746,0.72,3827,87,53,74,10612,37540,7751,34518,2292,2758,840,1506,13384,24275
120,664,1.16,5089,74,29,25,12959,26319,654,1094,1411,1835,480,779,13354,22421
121,3133,0.82,687,92,60,73,14538,33818,3456,13822,2615,3623,814,1328,20869,32177
122,1602,1.11,787,79,50,45,13191,26761,4597,13145,2734,3117,828,1145,9871,13120
123,1844,0.98,1301,84,52,53,11962,22917,7114,22129,2871,7531,903,1298,17157,30043
124,2894,0.80,3045,94,64,80,15233,38972,11409,31673,2612,3060,970,1447,14692,25590
125,924,0.97,3428,77,36,37,11708,20492,7458,16330,2698,4128,881,1294,8920,12929
126,3707,1.44,4016,87,85,59,15079,49435,12656,43246,2206,2646,760,1285,15865,29788
127,1735,1.13,122,78,51,45,15201,27657,1464,10131,3148,4928,1425,2807,12726,22581
128,493,1.38,578,78,33,24,9197,13887,5468,11036,2545,2826,781,1018,17470,25316
129,2152,0.89,3640,94,58,65,10378,26476,5693,14735,2416,2808,899,1405,15712,27087
130,1849,1.16,4615,83,59,51,15773,32332,895,4417,2309,6340,579,909,14588,31772
131,3995,0.77,734,99,63,82,13369,33255,4685,15779,2508,3075,837,1221,13882,26504
132,3241,0.85,1406,92,64,75,14019,28891,10489,39635,2839,3382,945,1317,13709,24876
133,542,0.96,5073,80,27,28,15294,37003,516,1086,1097,1717,416,738,15806,24170
134,645,0.90,4508,85,27,30,8862,17227,3248,6463,2208,3326,707,1004,9379,13868
135,771,0.81,5364,88,39,48,7973,14037,3816,12548,1466,1764,522,870,22659,31174
136,3905,1.10,1651,100,76,69,8958,32469,1947,20001,2842,4980,792,1500,17393,33144
137,1296,1.18,2384,84,47,40,31832,64114,849,1766,3168,6999,858,1272,13911,25454
138,1288,1.09,4125,89,48,44,14199,34911,9115,38986,2246,2757,813,1259,14251,24934
139,1891,0.76,5274,98,48,63,14222,23953,9861,24919,1561,2282,607,1030,16054,27472
140,779,1.41,2703,83,41,29,13560,24040,2229,5425,2755,3152,1021,1385,13770,18322
141,1022,0.88,4857,87,35,40,32036,57414,605,1042,1409,2379,476,825,10859,20423
142,2264,1.03,2648,104,61,59,10197,30600,1939,6912,2687,3216,947,1767,25292,38226
143,1255,0.91,1244,97,43,47,16071,30764,5255,14943,3041,5329,1042,2848,16336,26815
144,2172,1.12,1765,92,55,49,44407,64443,1509,9939,3070,7658,922,1632,15696,27891
145,1241,1.18,215,91,45,38,14409,24793,5526,12707,2904,5559,849,1273,12319,20467
146,884,0.58,359,94,26,45,13504,25385,6756,21438,2429,6605,770,1108,13207,20357
147,748,1.96,579,95,49,25,9429,15279,5915,17843,2644,3041,772,1001,21913,29609
148,710,1.50,930,94,42,28,16895,28344,4993,10747,2788,3301,892,1345,12834,20731
149,437,3.17,977,90,38,12,10881,25333,6426,11123,2616,3178,875,1393,17316,25586
150,572,0.87,4599,98,26,30,14498,29314,960,1715,1928,3122,575,830,16135,24267
151,3384,1.22,392,112,82,67,12003,29773,14840,31873,2357,3520,993,1556,11733,20199
152,745,1.88,989,100,60,32,13008,27335,7653,13527,2553,3040,889,1355,17151,26381
153,5782,0.68,1707,125,76,111,17496,55591,5029,30154,2864,3881,975,1517,17315,30199
154,3911,0.77,3763,120,72,94,11801,27536,7495,36713,2454,2949,839,1334,14538,30788
155,3162,1.00,5229,105,69,69,10648,21834,7519,22670,1541,2146,582,1094,12886,22588
156,2435,0.90,5374,114,62,69,9404,21290,6164,33286,1444,1786,489,858,18205,30681
157,1954,0.89,179,105,49,55,13889,33468,1543,3417,3010,4990,904,1400,12495,23055
158,1111,1.24,3084,102,51,41,6502,28814,5407,30176,2922,17547,853,2309,11557,21206
159,557,1.24,3663,99,31,25,10589,18027,4026,7316,2424,2834,827,1131,14422,26277
160,482,1.35,4420,100,31,23,7698,12133,3506,6660,2040,2286,634,1166,22889,32092
161,762,1.22,3506,102,39,32,10569,16011,4298,19794,2597,3005,836,1234,14717,28341
162,2983,0.89,4232,127,73,82,8431,37363,4939,17373,1994,2529,723,1187,20056,28753
163,4136,0.69,4501,127,68,98,7949,23856,3473,23437,2047,3157,738,1116,15655,27579
164,1146,1.31,4899,102,47,36,24816,51657,678,1154,1653,3213,516,830,12564,21209
165,3569,0.75,5304,121,64,85,12035,22240,8957,58480,1446,1989,548,978,16371,30441
166,723,0.75,497,105,27,36,11919,27190,5635,10238,2464,2780,882,1362,13799,21515
167,3454,0.88,2689,129,72,82,11703,37729,1839,7056,2723,3616,1003,5382,18927,30737
168,2694,0.96,2894,119,54,56,11854,33104,6913,28616,2818,8145,964,1446,18915,33102
169,2388,0.93,2943,114,55,59,12740,32013,5979,19597,2655,3279,935,1247,18033,28367
170,1299,0.73,2978,120,37,51,12681,28324,5834,15492,2616,3148,978,1459,13144,22444
171,981,1.39,3955,102,43,31,18931,36685,6369,12896,2262,2624,704,1029,13731,21263
172,1964,0.98,4088,109,52,53,21111,56251,8000,31997,2387,4967,944,3177,16264,32705
173,914,0.47,5401,114,24,51,6445,12444,2259,8690,1528,2122,463,782,18631,29102
174,1414,0.53,5423,111,34,64,6323,13789,1880,9257,1490,1793,436,671,9097,19891
175,1476,1.39,1297,113,53,38,10762,21963,7415,20264,2682,3197,926,1292,15569,26110
176,2861,0.98,1345,127,62,63,8780,24579,4587,17785,2767,3276,934,1313,17792,29411
177,615,1.00,4135,110,31,31,10871,16620,13550,32938,2069,2508,773,1107,15892,21303
178,2317,0.83,4384,116,52,63,6927,13892,4584,12544,2296,3399,782,1232,15022,25737
179,646,1.00,555,113,35,35,10679,16889,4366,9992,2612,3035,744,963,15162,20114
180,1747,1.13,938,112,53,47,19239,47129,6623,26955,2782,3292,844,1269,12344,18306
181,3430,1.22,1006,123,82,67,13409,52251,6386,13885,2702,3190,908,1343,17228,29265
182,701,1.00,1258,113,34,34,12785,19335,6489,16450,2886,3531,971,1544,19464,28775
183,1896,1.13,884,119,52,46,17058,39211,4004,9079,3210,4837,853,1370,15801,31246
184,3743,1.04,1081,126,74,71,11874,33210,5367,35160,2732,3323,931,1589,19228,32584
185,1450,1.38,2466,112,58,42,27233,64305,923,1437,3035,4329,951,1462,12617,19928
186,1605,0.83,2620,124,49,59,8450,16890,1461,4678,2612,3091,894,1339,22579,35005
187,1135,0.90,4184,116,37,41,12953,30847,7018,23465,2121,2499,770,1119,19478,30632
188,870,1.13,4334,118,34,30,9228,15004,5341,17481,2217,2579,793,1205,18834,29830
189,608,0.60,3941,119,24,40,15463,28784,5445,14074,2365,2917,823,1170,17182,20679
190,831,0.62,4423,119,31,50,10340,20536,3509,11279,2119,2450,681,1254,16946,28905
191,942,0.90,662,116,35,39,18191,30041,3622,8358,3592,7200,951,1602,12506,27195
192,686,0.84,1227,119,32,38,17922,34081,2885,8472,3553,5371,1352,2125,26487,33745
193,4158,1.02,2532,128,83,81,35031,64354,1223,4466,2944,5298,1243,3054,16502,37918
194,1418,0.76,4293,128,41,54,7742,17599,5433,20367,2124,2467,784,1276,19257,30045
195,4280,0.84,4450,140,73,87,11539,28123,7498,57512,2113,2634,747,1231,18071,32088
196,485,1.27,4598,115,38,30,15402,37982,1085,2244,2050,4216,414,763,14095,24139
197,687,1.47,4748,116,44,30,20458,41415,701,1004,1738,2288,578,852,16306,25945
198,1111,0.81,4951,118,30,37,20850,38919,895,5480,1954,11749,514,1559,13350,26162
199,1636,0.84,42,122,41,49,12761,29999,1436,2951,2917,4618,1785,4188,12553,18947
200,2024,1.10,127,124,55,50,13446,26732,1196,3216,2749,3957,935,2402,15289,29772
201,2486,0.77,2852,127,55,71,17492,49347,3922,19102,2718,3190,966,1450,16252,26866
202,2781,1.54,5149,119,77,50,14265,24557,5866,14662,1456,2161,596,950,13958,31334
203,1652,1.37,1587,123,59,43,15060,33785,4362,13140,2982,3328,910,1280,14497,24818
204,2697,0.96,1987,122,55,57,42115,64291,1018,1533,3320,5147,1012,1508,14379,27568
205,1874,1.17,2412,117,56,48,33449,64264,1027,1502,3897,10253,1165,1913,13077,29710
206,4316,1.53,3364,131,101,66,12638,42291,7735,62580,2551,3088,871,1407,13961,23469
207,4048,0.89,3863,137,66,74,12388,26308,5948,19376,2337,2784,897,1359,14023,22265
208,2202,1.04,534,129,55,53,14091,32789,6126,16768,2619,6023,906,1580,13419,22952
209,1202,1.43,3071,124,60,42,12231,28222,8755,26250,2927,18454,961,2129,10579,19565
210,2012,0.96,3966,137,54,56,10372,23931,3880,20761,2320,2700,840,2025,22303,30041
211,2782,1.53,4013,127,72,47,11210,24511,6389,26587,2244,2734,862,1349,18274,28171
212,2144,0.98,4158,138,58,59,9309,18241,8033,25270,2026,2510,768,1159,20053,28467
213,1160,1.00,3284,122,42,42,16569,30670,2479,10905,3239,5701,1582,2233,11640,22474
214,3715,0.64,4535,150,59,92,11299,26511,5133,29082,1976,2923,754,1174,15055,26359
215,3103,1.04,586,131,71,68,16805,63941,5382,12368,2700,3561,857,1522,14685,23041
216,1611,1.59,4103,134,65,41,10212,43341,3241,11605,2326,5836,961,2624,23017,33356
217,727,1.08,1176,129,41,38,11914,31675,3457,11522,2842,3454,927,1337,15073,20250
218,2048,1.09,694,141,61,56,17749,35117,4973,13619,2602,3706,885,1209,20535,34277
219,1993,1.03,1046,145,64,62,11151,21030,6138,17824,2692,3075,863,1287,22278,33691
220,1177,1.18,1250,131,46,39,18368,30752,5635,17700,3064,4456,1120,1994,16037,27769
221,3140,0.66,3919,146,50,76,12539,31122,4103,13740,2357,3070,858,1248,15757,30638
222,2988,1.01,1206,152,69,68,14321,38763,3707,12173,2958,4935,972,2147,26058,41557
223,592,0.50,102,136,22,44,13029,20599,1135,1739,2985,3703,1347,2357,19871,32197
224,2651,0.88,1800,137,53,60,42612,64353,3298,38716,3454,9016,1231,2226,16359,32411
225,1124,1.02,2818,130,46,45,21183,31232,2589,8351,2709,3235,985,1397,11373,18202
226,1153,1.44,4752,136,49,34,28386,58645,807,1406,1787,3492,568,879,17593,29040
227,1235,0.78,1450,136,40,51,17267,30713,9896,21536,2864,3741,940,1279,12249,20549
228,1764,0.73,1485,137,41,56,17971,33781,13912,31222,2846,3808,941,1418,11482,21754
229,570,0.47,2659,146,20,43,9045,13289,1540,3582,2691,3303,972,1332,20686,27441
230,2976,1.03,3711,147,72,70,11680,32875,8042,30835,2395,2906,944,1616,14218,25817
231,966,0.97,4201,143,34,35,8547,15812,4994,18044,2170,2543,742,1055,24701,30099
232,1902,0.93,78,146,51,55,8595,17628,975,9912,2912,3991,1086,2169,19757,32566
233,1902,0.75,819,148,46,61,24291,42958,6229,17737,2529,2958,839,1097,18131,29914
234,479,1.12,1315,141,29,26,7141,14383,5458,15082,2565,3006,874,1181,20557,27236
235,2206,1.39,2742,145,71,51,11910,30586,2012,10713,2679,3263,952,1421,17832,31286
236,2246,1.03,1151,149,60,58,11885,30115,3659,23398,2757,3144,867,1390,18651,31438
237,849,1.55,1392,137,48,31,13192,27046,5154,13114,2889,3316,936,1289,12832,20860
238,803,0.83,2929,143,33,40,12522,21148,7084,14806,2490,3097,973,1350,18831,27122
239,752,1.12,4327,142,37,33,9796,16482,4518,18751,2176,2542,867,1273,17689,25471
240,1597,1.26,1577,142,58,46,14153,24458,6562,17889,2855,3473,950,1312,12213,20795
241,1107,1.00,4782,143,37,37,26722,53961,796,1224,1825,2372,604,895,16532,26456
242,769,1.00,878,144,35,35,19209,37569,4389,10042,2625,3026,878,1129,18980,32497
243,1311,0.84,2642,155,42,50,9787,25442,1569,5762,2669,3122,934,1326,13137,24406
244,5317,1.13,3162,155,87,77,9574,29334,31261,65293,2790,13345,2551,9712,15521,34402
245,4737,0.82,4357,173,75,91,8359,16797,4023,16459,2224,3289,766,1316,18326,29807
246,1783,1.28,2889,151,59,46,10362,30652,4051,25900,2739,3218,905,1311,19765,28937
247,618,1.29,2983,148,36,28,16576,34780,5751,14661,2591,2982,1057,1768,17541,27212
248,2334,1.00,5243,153,58,58,14095,26284,16506,54608,1608,2018,623,980,12135,28085
249,1435,0.80,789,150,39,49,20494,40144,4089,9877,2585,2954,912,1261,16704,27785
250,817,0.68,900,156,27,40,17876,38578,4168,12679,2563,3266,819,1169,14933,22478
251,3510,0.77,1658,164,61,79,20724,54069,5934,33005,2870,4485,946,1399,17850,34508
252,4201,0.95,3644,160,69,73,13767,33058,8332,32532,2556,4270,890,1437,17051,30880
253,949,0.87,1296,154,34,39,8464,23861,11524,23691,2757,3166,873,1129,13205,24710
254,3471,1.19,1418,171,81,68,14350,32209,5209,16695,2968,3761,932,1494,15891,25404
255,803,1.00,1624,151,34,34,21442,35972,5724,11546,2913,4308,869,1261,18378,33765
256,1493,1.00,2956,159,48,48,10563,17221,5463,15433,2750,3680,1063,1994,20315,29485
257,1435,1.79,4018,157,61,34,15987,33508,8594,46390,2259,2722,856,1198,19292,31771
258,1161,1.02,51,157,44,43,10779,17410,967,1395,3242,4654,2757,4635,19563,32379
259,1359,0.94,2785,158,45,48,14197,47967,1229,4305,2547,3029,846,1369,13012,19811
260,1452,1.05,1327,164,46,44,6752,16650,4362,18361,2815,3242,918,1332,19706,28136
261,1214,0.94,3413,163,48,51,10803,20501,3465,11636,2542,2868,922,1394,18172,30599
262,3355,0.73,844,178,66,91,15495,43845,3809,17276,2580,3019,883,1448,23010,37333
263,691,1.35,2597,156,35,26,9966,15058,1675,3797,2363,2893,876,1288,12155,18412
264,2314,0.97,2726,172,61,63,8095,21867,1760,7363,2661,3128,901,1296,22004,33174
265,1516,0.84,3601,161,42,50,13866,29681,7983,27858,2710,10697,815,1314,13565,19131
266,3663,0.90,4094,171,66,73,14353,47900,4865,39598,2424,5974,1012,4358,21547,38268
267,711,1.54,1003,162,43,28,13746,22132,12376,26113,2900,3850,876,1276,14057,19826
268,1463,0.93,1368,166,42,45,13220,28302,6625,24192,2965,3472,897,1249,17368,24929
269,1461,0.68,1614,166,41,60,20202,36576,10579,26796,2848,3520,991,1538,17729,34970
270,3591,0.91,1757,171,68,75,25712,57995,8700,33005,2921,4602,974,1445,12980,22328
271,4880,1.33,5147,172,105,79,9894,33779,7216,38730,1640,2134,600,1046,22233,55799
272,936,0.83,228,163,30,36,11715,16612,1428,3985,2750,3556,949,1877,10657,16455
273,824,0.71,874,167,30,42,25444,39876,6210,10254,2608,3128,886,1408,17658,26537
274,1151,0.71,1104,166,39,55,12092,43686,5974,33362,2872,3303,965,1350,11397,16290
275,413,0.93,4133,163,25,27,10963,14595,6556,14190,2219,2589,783,1105,19573,24821
276,2472,0.86,4640,165,57,66,22662,42101,807,5195,1910,14218,581,1300,15704,36968
277,991,0.97,203,161,35,36,11857,25764,1332,1880,3027,4685,893,1410,13994,24806
278,3429,1.11,672,175,72,65,18023,42124,3458,10030,2532,5991,877,1374,15749,28030
279,2678,1.03,3048,174,68,66,14901,32286,6426,25665,2661,3193,1025,1630,17033,30066
280,293,3.00,3974,160,33,11,13050,22701,6293,13296,2277,2706,883,1200,18177,24544
281,202,1.07,5040,165,30,28,9927,16212,4707,13263,1716,2074,535,837,8086,9586
282,629,0.87,760,165,26,30,11700,20944,3061,8991,2480,3184,770,1065,9130,14512
283,1353,0.87,2996,175,45,52,16216,33913,7757,14805,2684,3149,1064,1763,22069,30911
284,910,0.64,3019,163,28,44,17189,31681,8945,15104,2640,3158,1000,1412,22267,32552
285,2356,1.29,3724,179,71,55,14353,27699,7238,29068,2501,2923,915,1366,13611,24363
286,1378,0.94,4173,171,44,47,13512,26920,11220,29305,2224,2529,808,1179,17217,25436
287,1655,0.80,4205,173,43,54,10255,22480,6761,25853,2161,2582,768,1176,18519,31634
288,4157,1.31,4264,184,92,70,7044,18534,2769,10193,2127,2568,748,1141,24489,38509
289,3300,1.04,1143,184,71,68,12055,32424,4596,27138,2859,3358,918,1486,18586,34625
290,572,0.39,1634,173,18,46,19785,45560,10044,33497,2842,3355,952,1326,22518,35663
291,3478,0.87,1882,178,60,69,38015,64434,2730,18914,4936,14239,947,1337,14612,33733
292,1762,0.63,2697,181,41,65,12043,52087,1264,3007,2836,3926,872,1258,16078,26921
293,4318,0.83,3437,199,77,93,10335,25218,3826,27881,2543,3127,1026,2935,22513,40374
294,660,0.84,3945,166,26,31,15998,31511,10932,26057,2259,2774,839,1229,16007,21665
295,2080,1.36,2867,181,68,50,11621,31550,3346,42585,2764,3189,944,1618,14523,24383
296,3135,0.80,3362,191,63,79,9318,21910,3886,27626,2658,3664,861,1479,19361,35600
