CellId,Area,AspectRatio,CenterX,CenterY,Width,Height,Mean-CD298,Max-CD298,Mean-PanCK,Max-PanCK,Mean-CD45,Max-CD45,Mean-CD3,Max-CD3,Mean-DAPI,Max-DAPI
96,1195,0.95,281,237,36,38,3766,6039,208,457,490,904,198,515,10275,16150
97,679,1.08,3534,229,26,24,2893,5647,116,446,230,451,132,308,8243,18519
98,3374,0.76,1637,259,58,76,3856,5878,256,573,388,661,207,581,8051,11364
99,3045,0.90,4086,255,61,68,1046,5180,84,2697,261,14139,138,1963,13715,24220
100,1011,1.33,1336,241,44,33,3704,7061,172,649,374,791,31,171,7654,14487
101,1965,0.93,119,251,43,46,4858,29233,155,406,2389,7276,96,350,14468,28061
102,1620,1.62,2205,250,63,39,3144,9263,149,634,310,1151,147,532,11302,28152
103,1642,1.16,2456,248,50,43,9440,29661,355,909,969,1947,372,1242,22846,49319
104,2190,0.87,3576,258,55,63,5395,19571,137,590,734,1934,310,938,17397,45237
105,1814,1.04,3481,255,54,52,4018,6502,368,3593,537,5974,198,1134,10243,23190
106,1999,0.52,4985,258,39,75,6718,14587,444,3435,460,6553,163,1379,10119,23701
107,878,1.03,1925,258,40,39,2851,4227,283,486,441,734,162,592,6941,9407
108,1223,0.78,2913,254,36,46,11082,37909,301,737,725,3400,187,631,9591,20626
109,1511,0.83,1160,268,45,54,3573,6619,140,382,284,970,169,615,7702,10504
110,1837,1.58,2594,262,57,36,6090,15659,252,576,1084,2739,114,441,8428,16398
111,1283,0.79,2728,261,31,39,12817,39358,278,880,1800,4299,96,462,10186,21627
112,2072,0.94,2349,282,45,48,11153,23464,341,663,3143,7724,210,603,19774,37690
113,460,0.92,2280,275,22,24,4000,7166,161,345,1030,1996,230,503,8398,11583
114,696,1.03,2880,277,35,34,8365,47934,343,798,615,2564,188,790,7507,11050
115,1014,1.08,1831,288,40,37,1563,3368,157,526,321,751,155,923,11767,17798
116,2225,1.42,2587,293,68,48,2462,7133,240,1237,417,4981,198,543,11263,19188
117,2332,0.78,2943,290,50,64,11560,49435,296,802,774,2909,187,877,12104,29708
118,2754,0.63,1403,307,50,80,5324,8100,210,445,372,888,213,680,16857,29573
119,537,1.04,1435,287,27,26,4453,6341,194,322,389,622,171,429,8236,11991
120,705,1.30,4170,301,39,30,515,1069,62,264,290,517,129,522,7057,11215
121,1666,1.29,2667,305,53,41,5104,10563,353,8531,1643,14231,190,1137,8560,16137
122,291,1.38,4195,300,36,26,1890,10045,139,334,389,794,106,499,6147,10904
123,1897,1.40,3349,306,63,45,4689,17983,310,700,784,6371,99,447,12632,29481
124,1848,0.77,1816,320,44,57,2061,3567,186,398,380,726,150,473,9659,17010
125,1935,1.00,4646,315,48,48,2895,8465,114,570,280,834,46,285,19648,38739
126,3118,0.65,3594,321,52,80,10728,39830,245,921,1900,4888,163,774,21300,47736
127,321,0.50,2965,310,17,34,4842,23314,209,623,551,1495,161,436,10018,21552
128,1091,2.00,3107,311,52,26,4471,15492,120,675,240,760,135,639,6648,11688
129,1791,1.09,4349,319,49,45,3284,15339,173,427,532,1411,176,637,16670,33799
130,2566,1.27,3307,332,66,52,8095,25860,270,940,1837,5602,156,759,19801,43145
131,1865,0.50,3675,331,38,76,7641,16822,301,907,292,747,211,538,12013,25693
132,2061,0.93,3730,330,53,57,5019,23308,302,639,955,2578,2136,5089,13632,21958
133,1682,0.94,1256,333,44,47,9503,54437,157,850,740,2080,369,1096,18125,38168
134,920,0.88,5001,330,30,34,6534,14358,416,771,345,637,191,408,11210,22829
135,798,0.82,1389,335,31,38,7550,11599,289,535,664,1412,217,532,11666,18770
136,1880,1.46,3257,334,57,39,8940,28247,241,647,1460,7518,272,817,16149,37441
137,1885,1.04,2256,346,52,50,5543,41090,200,662,1038,4541,251,664,18361,37679
138,1991,1.35,2655,342,58,43,5386,15421,278,1087,846,3078,168,694,21858,54458
139,901,1.32,3381,334,41,31,2677,5353,314,7476,561,8762,99,1207,12154,24047
140,656,1.00,3627,335,29,29,8006,12379,267,729,1518,3976,453,1304,14171,27717
141,415,1.08,3756,337,26,24,4479,7413,378,626,906,1476,1519,3862,10526,17507
142,1502,0.83,2714,344,44,53,9039,19411,255,627,824,2680,126,563,15513,41532
143,891,0.89,3362,341,32,36,1927,3800,242,6361,521,10909,119,1554,11239,24000
144,3282,0.74,493,356,63,85,6400,20078,175,645,1131,4589,114,580,8366,14930
145,1374,0.83,4771,364,44,53,1184,1659,211,862,268,2099,67,293,6860,9501
146,1447,1.02,2811,355,45,44,8314,17651,404,746,1127,5847,288,686,16798,30470
147,981,0.78,5289,354,31,40,3283,9793,249,451,913,1612,1412,3036,10549,17272
148,1854,0.98,3548,356,55,56,16108,36379,310,5252,1289,8501,157,477,9918,23275
149,1990,0.65,3618,365,40,62,8076,26561,342,757,997,4366,360,892,22858,48828
150,251,0.58,4041,355,15,26,1089,6674,10,436,6,231,32,275,4396,7522
151,1068,0.67,4915,360,29,43,2532,5900,378,1068,305,1028,224,872,15239,26945
152,816,0.58,5003,351,25,43,5541,13131,411,799,407,746,222,497,9638,21894
153,1764,0.84,2385,364,43,51,4109,16572,271,1423,2739,9437,174,786,22855,40306
154,2092,1.08,2767,358,54,50,8606,15947,340,659,1046,2574,381,1273,18554,36422
155,863,1.13,3748,352,35,31,5753,11359,431,812,1129,2180,1419,4133,10961,19770
156,2399,1.16,2138,365,58,50,3185,7635,190,593,655,1920,204,788,14092,35349
157,4881,0.97,2832,384,91,94,11424,39540,482,1265,1716,5764,261,701,24822,57513
158,3872,1.16,2294,375,78,67,7115,18474,300,862,2523,11238,390,1079,29603,55406
159,2214,0.72,2042,374,44,61,9859,22087,318,732,2853,16461,601,1657,20979,42840
160,2661,1.15,3473,368,63,55,14627,60524,348,1101,1907,9256,203,563,14859,41080
161,886,0.75,5312,366,30,40,3426,6748,168,634,910,1924,1502,2565,14543,23997
162,1774,0.65,2744,383,42,65,5460,14665,195,546,745,1761,243,916,9197,15826
163,3398,0.81,4448,379,65,80,11235,26442,393,777,2667,7756,272,1042,11430,32196
164,710,1.26,2513,368,39,31,7395,17341,300,596,3931,9556,240,686,9050,19263
165,676,0.84,4028,374,26,31,1106,5187,31,1086,27,274,55,320,7168,14372
166,2681,0.94,977,386,60,64,5693,11601,202,480,2443,7421,177,479,12292,26281
167,1933,1.09,3426,378,49,45,5369,11166,286,774,611,2326,271,675,23697,51077
168,1584,1.44,2491,375,56,39,7068,18054,277,536,2964,8578,223,716,13936,32446
169,1151,0.83,3392,383,34,41,4430,9191,369,2175,922,4745,318,755,12835,27418
170,1960,1.41,1660,388,62,44,12689,33452,293,670,2395,11664,446,980,22587,43882
171,2024,0.90,2406,389,53,59,8376,41559,247,634,2075,9223,270,739,17619,44298
172,1332,0.71,4926,394,37,52,1604,2991,293,932,318,804,155,440,11246,20068
173,455,1.12,5291,378,28,25,4685,24490,168,433,1001,2876,1035,2880,8727,15470
174,724,2.95,3211,384,59,20,4370,21671,133,491,423,1626,139,358,8453,14253
175,2024,0.96,1132,393,55,57,11670,20925,322,606,1049,4315,201,650,7860,17125
176,1221,1.17,2766,398,49,42,9380,23019,207,564,655,2220,166,437,8898,16396
177,700,0.70,4036,395,26,37,1878,4730,194,9133,312,15344,128,1195,9086,14398
178,2485,0.81,2087,411,58,72,4728,16361,187,622,767,2663,228,761,7849,11099
179,1631,1.15,520,395,55,48,11468,29210,276,557,2886,6120,198,462,7854,16703
180,1318,0.94,4632,401,45,48,7201,21218,245,670,770,2544,122,483,8667,21727
181,1813,1.08,2324,405,52,48,11268,37794,335,779,1147,3576,439,1194,19542,36682
182,3264,0.72,2879,414,64,89,7769,18823,484,1129,1218,2827,287,874,20684,44648
183,990,1.19,2918,399,43,36,4331,5699,389,942,522,1271,289,681,14327,25970
184,1921,0.83,4499,413,50,60,5491,20237,273,1806,1610,6191,2044,14357,9310,15262
185,1541,0.87,1634,408,41,47,12595,31507,346,696,3381,11850,187,509,24618,51919
186,702,0.66,2554,407,23,35,3994,6637,327,727,521,1972,167,440,10706,20598
187,2884,0.92,2577,420,59,64,3882,11747,376,1782,590,4536,200,1379,12595,25973
188,361,1.53,1759,410,26,17,4047,30348,209,518,427,1924,111,329,5889,8204
189,1768,0.98,2443,412,50,51,13162,36525,310,1146,2238,6042,144,619,13185,24340
190,544,1.38,2930,412,33,24,5559,8458,432,798,804,1788,363,744,14737,22418
191,2378,0.87,1663,430,54,62,14221,22874,329,648,4690,12464,271,903,19156,37549
192,663,1.74,2287,416,40,23,8937,15348,334,551,1166,2305,342,799,20155,30980
193,1440,1.10,1205,427,45,41,2522,5020,182,397,338,700,187,698,7049,9749
194,3737,1.01,1327,432,70,69,8868,30163,280,609,1519,4504,472,1370,23075,55815
195,908,1.16,3604,421,43,37,4721,9346,305,761,466,962,211,529,9503,17251
196,1546,1.32,2482,421,50,38,8808,22926,325,788,1166,3465,220,1279,12035,25321
197,1750,0.69,3724,438,46,67,4853,12710,330,671,353,845,204,607,11525,24568
198,1996,0.52,1747,450,37,71,2594,3881,257,602,414,693,214,550,9671,16824
199,1761,1.24,4470,435,56,45,5888,26556,231,717,1649,4819,289,2397,8225,18286
200,2372,0.64,2188,444,47,74,8369,27245,357,770,1287,2635,622,1790,22527,49580
201,1975,0.77,2218,438,43,56,10088,22784,380,787,2596,6324,479,1395,24477,49194
202,681,0.76,4714,439,29,38,1543,3537,188,574,305,626,220,839,6515,8600
203,1259,1.23,2918,437,48,39,7825,25094,513,1043,1377,2588,294,834,25162,37790
204,515,3.21,3184,424,45,14,6037,21162,183,489,431,1343,275,713,5355,6511
205,1978,0.94,2289,440,49,52,10283,30002,318,722,1188,3405,310,790,20103,46696
206,1394,1.00,2854,438,48,48,10723,29611,368,814,1015,1714,128,472,10877,19806
207,1019,0.85,3432,439,33,39,4206,20415,183,528,1122,6517,137,585,10480,16785
208,1949,0.72,3645,444,42,58,6459,11566,307,888,815,2338,402,1171,21400,52407
209,2367,0.88,4815,456,52,59,2818,8729,228,3268,599,2254,204,721,15793,29063
210,1841,1.62,175,445,60,37,8961,29676,208,441,963,2848,353,778,15600,32001
211,1757,1.29,1923,454,54,42,2330,3577,172,440,589,1466,149,882,7242,9996
212,1988,0.96,4525,449,51,53,3600,16307,253,903,984,2126,9802,15585,17864,37821
213,2298,0.96,2957,454,54,56,10524,26060,396,999,1159,3781,355,984,23180,46076
214,656,1.57,828,451,44,28,5564,12655,212,443,770,1464,244,490,7949,12548
215,2441,1.09,1870,458,63,58,3098,5866,215,589,829,1721,203,594,9208,12896
216,958,1.39,2045,450,43,31,4514,17267,112,448,736,3662,122,407,7611,14779
217,800,0.97,2388,457,35,36,3621,21350,211,577,507,2292,102,409,7516,12023
218,2450,1.02,2741,456,59,58,7994,31096,323,708,1029,5384,162,607,12955,27052
219,1481,1.18,2695,454,46,39,6732,29372,370,818,814,5179,249,581,11161,24011
220,2567,0.59,1624,474,44,75,13039,23253,376,3602,1507,10219,160,576,12909,25072
221,1282,0.74,2488,456,34,46,5819,18168,336,662,542,1772,252,649,10782,21497
222,2961,0.92,4622,468,66,72,7294,24083,291,758,870,3135,157,1021,7744,19148
223,871,1.21,818,465,40,33,7170,14724,257,505,784,2233,269,659,10708,15332
224,873,1.48,2424,455,40,27,7184,12251,290,627,3515,12805,166,550,14783,31909
225,970,0.80,2467,457,33,41,6848,17096,370,612,685,2470,286,985,15424,31767
226,1111,1.38,2917,461,44,32,8178,20565,533,965,1530,2615,255,574,14168,27909
227,2104,1.14,3320,466,58,51,15088,41092,438,1012,1530,7329,336,849,16366,42684
228,678,0.92,970,471,34,37,3532,5643,194,408,428,631,106,456,6281,7477
229,976,0.86,899,467,31,36,3588,9689,157,494,2363,9241,203,512,10729,15489
230,590,0.83,1286,467,24,29,6278,8991,344,555,624,1215,242,523,10024,17324
231,1770,1.40,2213,479,59,42,12983,25570,368,769,1909,6826,566,1478,31342,48058
232,1033,0.51,3206,473,25,49,4101,8309,262,724,394,2385,146,526,11172,15892
233,1483,1.07,3229,477,47,44,5444,13569,309,715,434,786,164,631,7657,12813
234,670,0.76,4062,473,26,34,952,3864,13,465,50,383,96,497,12027,25763
235,1779,0.79,3184,477,41,52,6025,13718,292,659,386,733,195,455,11341,17555
236,445,1.13,2448,467,26,23,5423,9302,386,623,642,1794,279,946,12133,22978
237,1711,0.93,3720,477,56,60,4134,20662,314,9955,462,14826,154,1479,11428,27520
238,478,0.62,917,474,18,29,3934,6501,144,300,1459,4235,208,523,9640,13919
239,2145,0.91,1399,487,50,55,5375,28398,154,483,703,2098,272,1374,14863,26750
240,1860,1.21,3954,475,57,47,4273,25675,153,598,686,2132,841,1763,17086,42545
241,1668,0.80,4859,483,41,51,3581,22920,212,535,472,1020,151,638,18874,37007
242,919,1.09,2145,476,36,33,9326,25120,335,694,982,2046,441,891,13343,27832
243,2674,0.92,3366,487,58,63,17806,38453,486,1008,1776,7802,246,708,14214,30506
244,2301,0.89,2259,488,50,56,9020,53267,303,1483,1533,5259,331,995,21987,46863
245,1200,1.45,1490,486,58,40,3240,5110,165,309,899,1431,74,260,6475,8577
246,3595,1.48,1826,500,90,61,3923,25781,226,583,899,3718,176,619,12883,25615
247,789,1.29,1923,488,36,28,2776,5012,183,366,561,1116,163,549,7286,9827
248,780,1.88,2812,482,47,25,4477,9280,402,942,562,2334,194,501,8911,27273
249,2097,0.77,4170,500,48,62,3856,11821,15,514,201,1439,77,281,8749,16400
250,1595,0.39,5022,498,28,71,5463,18490,358,1059,364,756,156,397,9435,21017
251,1354,0.88,1198,496,38,43,5806,12659,218,459,471,930,345,804,18413,36957
252,878,0.76,2950,491,29,38,6726,15054,422,861,1703,3282,129,384,9823,16209
253,867,1.31,2970,490,42,32,5406,14298,420,8296,1479,14182,181,635,8051,13960
254,391,1.45,4064,489,29,20,1138,2775,166,9575,259,6491,107,359,14090,26744
255,508,1.00,1465,501,25,25,3514,5388,188,436,942,1375,76,193,8219,10336
256,722,1.23,2834,497,43,35,6320,14754,454,857,467,1159,266,638,7047,12533
257,1242,0.95,4634,509,40,42,3960,14312,298,8429,1232,13966,248,950,8139,12608
258,1922,1.36,2146,509,61,45,8768,25436,317,771,2071,4433,504,1393,16703,29743
259,4248,0.87,992,533,72,83,6673,35318,227,693,512,3026,166,584,8402,12875
260,1974,0.98,731,521,61,62,2120,7306,289,7329,573,11806,217,617,11555,21546
261,2771,1.06,2199,517,69,65,9701,25357,348,683,1947,8171,380,1044,30849,62184
262,1079,0.60,4058,515,28,47,1442,3956,9,337,113,503,114,488,13966,28944
263,1949,0.58,4089,517,40,69,149,6346,52,10610,119,13181,80,831,10345,18127
264,1810,0.70,1052,511,37,53,19051,38370,331,790,1267,5618,125,348,12144,28748
265,2169,0.82,2389,525,50,61,7264,28903,352,691,652,1527,321,1043,16892,35584
266,1522,1.11,3663,518,50,45,5550,18453,218,5689,795,10829,125,998,10037,21225
267,199,1.08,3213,516,28,26,3572,5699,202,423,552,817,145,419,5090,6722
268,1788,0.89,1148,531,47,53,7173,64426,401,1202,1512,3619,286,730,23572,47856
269,769,1.03,1469,519,33,32,5055,7556,214,338,1330,2402,78,304,8408,10783
270,825,0.94,1504,524,32,34,3676,6266,206,420,938,1972,68,268,6487,9836
271,1667,0.93,1322,531,42,45,8712,15056,225,536,980,2273,373,962,16375,29537
272,4692,1.43,2125,544,100,70,8694,27701,329,713,1925,5297,541,1345,23751,51179
273,1354,0.75,2364,538,39,52,7159,27668,385,726,569,1486,298,903,15959,33892
274,1058,0.95,2047,533,37,39,8542,19105,280,636,1103,3091,145,513,16554,28335
275,1548,0.75,1124,545,46,61,13504,39081,311,795,2210,7282,153,525,25624,49804
276,720,1.00,2228,533,31,31,4556,20078,157,330,1661,8145,275,902,11707,18616
277,2501,1.38,1205,550,69,50,10439,37112,222,741,1542,9509,218,618,18073,38733
278,2115,0.78,2874,548,46,59,6031,11914,536,1171,650,1479,272,673,10998,24014
279,869,0.84,3253,538,26,31,3857,8832,191,426,1117,4640,127,485,6966,12033
280,1656,1.59,2021,549,65,41,9030,20664,331,7487,2056,14454,198,762,15993,35088
281,1731,1.15,4558,550,55,48,2228,5885,209,515,568,1337,207,860,10237,19011
282,2439,1.00,273,554,49,49,4368,16840,125,375,873,4652,219,501,10799,22452
283,1778,0.98,1576,547,45,46,9781,20074,324,667,1006,1931,281,688,13660,26835
284,2109,0.79,1848,550,46,58,5703,13166,345,1062,2435,4648,168,495,7580,18056
285,1324,0.93,4338,552,38,41,2322,5724,166,460,403,1495,190,647,12718,21552
286,3133,1.11,2210,565,70,63,10658,28144,307,641,3707,10174,475,1396,28332,65503
287,1886,0.77,2266,553,44,57,8117,35916,193,544,2653,8585,370,1080,17726,46133
288,2109,1.02,1814,554,54,53,15870,64244,452,1095,2301,6951,259,844,12946,25354
289,2307,0.83,2992,568,50,60,7027,15450,249,707,1391,3663,257,886,20369,46843
290,1815,1.37,462,562,74,54,10996,26119,256,532,1250,4730,137,351,15736,28854
291,954,0.97,1904,558,33,34,4181,7009,194,417,650,2310,108,333,9441,16183
292,1674,0.98,1103,563,46,47,15107,45925,355,727,2322,5886,129,442,19997,46560
293,703,0.81,3186,561,26,32,4710,8653,233,588,1075,2736,201,624,8226,12511
294,416,0.83,3716,565,20,24,1917,3342,62,324,337,1311,211,443,7680,10010
295,737,0.91,2372,570,29,32,4263,9037,272,680,484,1071,205,677,9818,16548
296,824,1.14,2313,568,33,29,3761,5700,212,470,379,790,154,443,15103,34830
297,2834,0.88,1761,580,63,72,18161,54284,394,918,2380,7682,211,857,13041,31637
298,855,1.82,2020,569,51,28,9205,21124,289,670,2243,4502,260,608,19469,41680
299,3535,1.14,1160,584,75,66,13635,64352,259,1076,1434,6905,275,855,15007,32707
300,659,0.88,4756,573,28,32,3115,6350,246,510,401,1152,128,392,10053,20660
301,2673,1.08,2000,590,67,62,6809,27277,256,539,2253,6224,209,661,21912,43867
302,3220,0.75,2093,599,57,76,8284,21756,248,671,2358,7314,247,1104,26558,48372
303,1382,0.76,2162,582,37,49,10058,27965,267,696,1502,4003,456,1196,19428,35254
304,1138,0.80,4775,584,35,44,6000,13807,255,543,583,1231,233,742,12690,22190
305,2526,1.17,469,598,69,59,6073,17876,214,914,1051,3304,261,1419,12627,22151
306,1158,0.87,2130,587,33,38,11813,24035,313,763,1353,3935,472,1117,34954,51463
307,2969,0.70,720,595,56,80,4821,11025,186,417,2855,10243,206,546,8213,13924
308,1510,1.10,2307,591,46,42,4479,7918,286,858,593,2116,150,483,13299,35812
309,972,0.86,2532,589,30,35,3482,5573,327,633,765,1279,1640,3311,11253,18568
310,2806,1.10,1551,598,68,62,9934,22168,276,639,669,2838,213,604,10311,17683
311,1444,0.91,2559,596,40,44,3304,14973,237,503,741,1283,2308,4068,11020,17827
312,931,1.06,1333,590,35,33,9821,26912,197,526,755,2420,110,639,8821,14851
313,2642,0.67,2977,619,47,70,5769,19432,152,799,419,2408,87,402,18857,36260
314,2487,0.80,4743,616,52,65,1230,5060,177,6501,397,13436,83,1379,9270,14188
315,2843,0.76,2053,616,55,72,6279,25022,354,6684,1271,9048,360,1387,19851,36826
316,1059,1.61,2204,605,50,31,10905,22917,352,702,2801,5349,362,974,26594,41058
317,1289,1.16,2249,609,44,38,7771,16567,319,661,982,3039,336,1064,16153,34968
318,657,1.38,2129,614,33,24,10096,17849,159,452,1715,4284,341,872,22471,29718
319,721,0.62,3315,620,23,37,1958,5296,400,5157,620,2338,80,356,7374,13183
