CellId,Area,AspectRatio,CenterX,CenterY,Width,Height,Mean-CD298,Max-CD298,Mean-PanCK,Max-PanCK,Mean-CD45,Max-CD45,Mean-CD3,Max-CD3,Mean-DAPI,Max-DAPI
38,1390,0.70,22,32,37,53,6190,15110,273,576,1249,3525,260,1156,7703,13760
39,1992,0.85,1325,32,53,62,9461,18289,398,2150,1559,3649,481,1533,8837,20584
40,1023,1.19,1984,25,50,42,12149,21717,269,513,1111,2385,156,913,5311,10522
41,4862,0.90,2606,46,80,89,15612,29668,358,826,910,2305,405,1220,7489,13611
42,894,0.95,3661,26,35,37,4422,8340,233,403,423,988,160,335,5053,7333
43,151,0.90,2474,30,19,21,2715,3072,119,204,456,613,104,267,3566,4160
44,2752,1.50,4683,41,81,54,6261,14306,267,665,950,2785,286,735,6277,10945
45,2323,0.89,1389,42,63,71,10513,29613,283,598,1235,3353,380,1138,6804,14195
46,1070,1.37,798,38,48,35,6079,14023,4605,19604,708,14202,285,548,7880,10890
47,2653,0.86,1166,40,57,66,15328,28551,2235,4659,1680,4560,408,1400,8253,14359
48,1580,0.69,1255,50,40,58,12198,21930,357,607,2375,6644,449,997,11056,17850
49,567,1.46,1930,37,38,26,5907,8935,165,287,888,2124,136,292,4945,6628
50,1486,1.29,1690,41,53,41,12218,23569,268,475,1474,3162,733,1656,12234,32925
51,708,1.26,1459,40,43,34,8816,14248,310,779,853,3438,232,495,5185,11006
52,5387,1.22,3469,57,95,78,5231,7624,174,317,1026,1781,184,535,7393,11222
53,2135,0.87,3603,49,52,60,3809,5198,287,605,379,529,176,351,4332,6709
54,1704,1.30,4214,47,57,44,9110,19921,380,642,592,2254,525,1688,13691,29465
55,1936,1.00,2692,63,49,49,12108,18945,343,572,812,2527,631,1372,16503,25606
56,777,0.91,1231,51,30,33,11902,20144,362,510,2154,5950,576,1515,11079,15332
57,821,1.30,1833,50,43,33,5345,10052,320,573,1798,3395,350,860,10264,17061
58,1495,1.97,2506,50,67,34,10718,23459,246,464,991,2337,310,736,9331,14815
59,2235,0.95,2729,60,55,58,17219,29711,324,618,2214,5826,984,2218,19427,29970
60,1322,0.92,3371,52,46,50,6153,10202,195,301,814,1837,222,503,5902,9818
61,530,0.81,3580,46,22,27,2747,3363,172,281,392,570,148,330,4958,6644
62,12476,0.67,777,111,109,163,4556,12088,4384,25547,429,1578,258,758,11390,18009
63,1498,1.70,3868,51,56,33,5058,11886,176,324,396,1893,234,989,6142,10567
64,1123,1.00,3560,49,41,41,2882,5527,158,329,455,1189,139,296,4490,8758
65,142,4.11,4537,49,37,9,2738,3171,895,1243,167,279,49,157,3563,3957
66,1900,1.51,908,60,65,43,4021,9185,2894,22114,494,969,261,740,16237,21315
67,1882,0.74,1765,66,48,65,7912,15127,416,1829,2937,12145,477,3089,6722,11049
68,919,1.64,2876,54,59,36,11308,21632,276,919,1778,4947,122,593,7936,14820
69,3189,1.15,3011,68,76,66,12071,39064,273,1256,1702,7811,510,2449,10310,22017
70,2602,1.00,2213,59,63,63,11504,34734,317,8315,1528,13196,242,1296,6800,16143
71,589,0.72,2454,62,23,32,3063,4263,104,190,415,598,85,244,3767,5961
72,764,0.94,4853,65,33,35,4292,6951,179,309,249,469,185,485,6368,9342
73,1286,0.91,51,62,41,45,9054,11822,318,460,1375,5659,243,544,6007,9149
74,968,1.08,2977,61,40,37,21056,50695,454,902,1860,5609,549,1963,11870,23339
75,3765,1.16,4282,75,74,64,4820,7084,1060,4194,296,554,256,600,7862,14245
76,805,0.95,4648,59,37,39,4814,5955,392,567,780,1230,226,412,5478,6983
77,980,0.97,3732,65,38,39,5646,9534,221,400,816,1426,219,495,5476,10738
78,1076,1.03,3755,62,39,38,5534,9505,198,346,811,2321,245,737,6775,11529
79,1069,1.11,3174,64,39,35,4090,6050,181,317,699,1089,100,250,5790,8961
80,481,1.62,4700,66,34,21,3196,4058,232,351,608,872,142,281,4303,5916
81,835,1.52,1187,62,41,27,10268,18890,660,1379,996,1964,481,1388,8010,14564
82,783,0.86,1857,68,31,36,3463,5618,251,553,1484,2963,200,633,5578,8968
83,4605,0.72,2560,88,65,90,14909,35720,364,787,1020,2990,606,1271,15423,27901
84,2542,1.47,1674,78,81,55,10937,23480,331,590,1276,4121,664,1489,13795,26704
85,1117,0.58,1819,76,32,55,5234,15768,314,788,2777,7508,355,1566,5809,9714
86,990,0.77,2480,72,34,44,9069,17584,186,383,907,2484,220,592,12473,19452
87,449,1.07,2502,70,29,27,14245,19106,302,470,1385,2450,352,577,17379,22824
88,1355,1.19,2865,67,51,43,9938,18236,235,1175,1086,2910,130,529,5935,14619
89,1550,0.85,500,69,44,52,9396,16124,6138,12502,430,707,175,397,8534,20998
90,1248,0.70,4329,75,32,46,4925,5974,3183,10904,249,424,158,385,6987,13238
91,812,1.26,4622,70,39,31,4039,4917,585,863,593,1007,124,317,4893,6630
92,1247,0.95,1644,68,39,41,8810,17179,269,450,1585,3719,409,938,5062,10269
93,2765,0.70,2770,88,53,76,12446,22195,257,475,1842,5157,305,834,14144,25273
94,1665,1.37,3125,80,59,43,3585,7315,210,435,397,1077,220,543,5153,9103
95,1205,1.08,3533,70,40,37,3195,4407,166,354,482,759,154,428,4270,6266
96,1479,1.07,3804,77,48,45,5477,11578,168,340,531,1888,275,882,7028,11010
97,2233,0.94,21,78,50,53,8672,14544,335,728,1654,7408,256,1124,8845,20261
98,853,1.28,1224,75,41,32,10977,16453,380,580,3254,8061,1011,1701,12119,17424
99,3920,0.78,3357,94,63,81,6841,8689,233,384,725,983,244,535,6363,9036
100,901,0.78,488,74,28,36,9448,12877,4604,10228,408,641,153,382,7951,20931
101,981,1.35,932,78,50,37,7279,11597,9269,35572,512,771,287,527,12007,16462
102,2721,0.89,2814,88,57,64,10185,19263,267,1647,989,3876,243,865,5578,20858
103,1368,1.15,2155,78,47,41,11619,21443,283,552,676,1251,281,646,5417,8824
104,987,1.44,4111,82,46,32,7575,11215,706,1394,358,549,309,647,5597,11124
105,1699,0.85,680,85,40,47,7569,9455,7826,11047,577,1014,305,558,10122,15921
106,1551,0.81,711,84,39,48,7884,10547,7840,14938,539,848,328,639,10026,16243
107,4640,0.69,864,114,68,98,5003,16770,2018,15810,500,2638,251,960,11063,19238
108,1956,1.22,1196,86,62,51,12454,25519,493,1641,1770,4534,647,1598,11927,22298
109,1355,1.28,1719,82,50,39,9287,14679,297,468,1712,2980,357,853,10999,19912
110,334,0.79,1748,79,19,24,7804,11068,241,366,1444,2623,314,655,9335,15425
111,1889,0.69,2510,92,45,65,16924,26934,378,592,2179,4883,397,1388,16795,25618
112,3229,0.68,2955,106,58,85,26392,64577,465,905,1163,3609,420,1077,11964,21347
113,9019,0.69,4066,127,95,137,8180,16990,4442,20920,1038,3555,316,805,8449,16712
114,684,0.97,2443,86,29,30,3296,4937,115,211,446,801,98,287,3925,6263
115,388,0.96,3826,81,23,24,5349,8140,160,300,607,1401,325,939,5999,9781
116,991,0.77,3906,90,30,39,4401,7078,240,400,472,1719,167,537,5971,13700
117,2679,1.07,4365,92,64,60,7827,11977,9978,44517,261,498,236,589,11082,20371
118,1191,1.38,4685,85,47,34,4164,5544,351,1499,868,1326,191,370,5445,6962
119,1867,0.88,1375,87,50,57,11093,21795,616,3851,706,1780,373,1136,11737,25287
120,2453,0.92,1991,97,57,62,12991,26862,348,644,1505,4597,575,1508,12718,20427
121,1288,0.89,2984,94,41,46,17045,46838,346,714,1148,3856,584,1327,17759,27535
122,2380,1.05,325,97,69,66,7878,23028,674,11352,426,1580,180,540,5676,10304
123,8839,0.65,621,126,85,130,4585,10408,5129,16798,489,953,236,1594,10115,21026
124,974,1.39,1595,83,43,31,8094,13267,253,450,1431,2884,360,915,8519,18475
125,816,1.03,1839,87,33,32,6382,26214,207,442,1495,4828,396,1097,7225,12107
126,1623,0.62,2648,93,36,58,11896,18191,303,530,786,1880,448,1310,6919,11505
127,829,1.00,3771,86,33,33,3949,6519,158,275,608,2261,209,615,6397,11855
128,3045,0.93,4186,95,62,67,8764,17337,500,1780,815,2919,426,1798,9198,20396
129,8305,0.86,963,131,112,130,7954,23080,7755,34021,602,12495,279,1188,11413,22467
130,719,1.44,3168,88,36,25,3849,5116,167,294,478,744,87,235,4912,7399
131,520,1.00,4613,88,29,29,3270,6181,988,6631,420,672,83,246,5056,6675
132,516,0.84,2464,91,26,31,7902,13162,179,362,929,2268,268,831,9066,13070
133,615,1.73,2683,91,38,22,14988,18179,383,561,1229,2260,593,961,17728,22712
134,1272,1.44,3436,91,49,34,5463,7831,179,274,660,928,268,514,6482,8382
135,1291,1.00,1272,92,42,42,13252,23150,402,656,2644,6094,509,2958,7195,12796
136,1208,1.24,1738,102,51,41,9225,19471,265,489,1238,2924,509,1307,11771,18866
137,3878,0.91,2055,110,79,87,13003,25982,332,550,492,954,321,783,11010,18343
138,554,1.32,2718,94,33,25,13768,17701,333,560,1485,2227,641,983,14769,18171
139,2657,0.77,4636,107,51,66,3944,8256,1378,9579,601,1324,118,481,6412,21273
140,4395,0.85,5001,120,67,79,4077,14001,203,453,153,800,120,636,8243,13640
141,3279,1.46,5107,113,83,57,2589,4193,166,429,138,302,114,329,5085,8655
142,1968,0.86,915,106,49,57,8281,17372,6378,18358,698,1139,282,674,10259,13821
143,1159,1.00,1526,99,41,41,6555,14067,277,1293,2314,4923,266,554,7324,13513
144,1575,0.68,2107,102,36,53,15071,27114,335,640,415,754,286,592,8222,15094
145,380,1.50,3819,96,27,18,3787,7206,151,275,340,630,186,506,6688,9768
146,443,1.40,5034,95,28,20,4096,7136,188,306,115,314,98,236,4641,6901
147,1331,0.60,1576,109,35,58,9867,25117,294,741,1248,3255,467,980,14061,21254
148,920,0.93,1600,101,38,41,10703,17497,306,516,1942,3247,455,833,11777,21746
149,1570,1.05,1243,101,46,44,14515,23641,434,3027,2800,6639,563,1550,10512,21120
150,2177,1.34,1669,117,67,50,10168,22705,304,540,1471,4156,439,1287,8474,13754
151,334,0.82,1552,100,18,22,11068,13536,295,481,1283,3608,448,736,11649,16826
152,3000,1.10,3643,112,69,63,14401,26445,526,1061,653,1398,562,1407,8261,18081
153,1553,1.11,4115,111,49,44,6574,8224,1707,3731,471,798,252,629,10167,17035
154,1509,1.69,1474,109,54,32,7106,17610,214,505,1972,5078,338,1215,6567,13506
155,1247,0.81,1955,108,39,48,13400,21772,360,638,1375,2233,392,661,8544,14370
156,2954,0.70,2615,121,54,77,13748,23852,337,658,997,2116,489,1505,12060,24758
157,3210,0.97,2678,125,66,68,13615,25149,345,564,1362,3077,657,1511,21719,38949
158,7330,0.90,4330,142,100,111,9073,15139,7821,30660,341,1443,401,1019,23323,35422
159,3543,0.91,4475,121,68,75,10174,13756,13438,39845,308,604,454,1017,17692,28150
160,1731,1.20,4551,106,53,44,4335,8700,5406,17522,220,397,133,373,6863,11450
161,2656,0.69,667,133,46,67,3382,7109,2573,8363,474,755,265,3813,16258,21935
162,2423,1.20,1159,111,61,51,15753,32670,1080,2893,1330,4144,338,1013,8637,17666
163,1024,0.95,2732,112,38,40,13974,22002,336,711,1393,3396,724,1769,12270,15917
164,3565,0.86,2797,136,66,77,4907,20606,186,434,694,2596,148,563,5676,9587
165,481,0.83,3794,115,24,29,2402,3273,134,226,296,437,121,315,4658,6861
166,718,0.70,4249,116,26,37,4671,5568,975,1788,186,345,134,336,5436,7646
167,4132,0.77,4421,130,63,82,10138,17988,9805,36829,346,710,457,814,18311,31623
168,564,0.34,4661,114,16,47,5350,6640,1111,7933,813,1169,165,336,6367,9275
169,1819,0.87,4676,121,47,54,5415,6852,933,2079,735,1176,168,324,4746,6633
170,1738,0.78,706,124,40,51,4259,8408,3797,13212,465,737,239,685,13541,17170
171,1165,1.67,1539,117,50,30,8106,17477,214,1251,1120,4296,308,702,10098,16320
172,793,1.00,1714,121,34,34,11358,16810,320,528,1449,3253,672,1020,8249,12158
173,2485,1.00,2478,119,58,58,15343,26605,390,688,2547,7213,727,2133,16593,33620
174,1626,1.07,1332,120,47,44,13933,21193,3091,41046,1597,2815,286,722,7790,11972
175,1183,0.82,2437,117,36,44,6306,13179,230,458,1760,4223,242,609,7602,13916
176,1030,1.03,3906,120,35,34,6459,18320,277,472,742,2449,227,977,7769,14915
177,3078,1.07,1037,122,63,59,9011,19321,7460,61264,603,1483,210,596,7331,12228
178,2343,0.72,2130,133,50,69,10441,26333,263,542,853,2551,481,1577,11637,24781
179,1774,0.50,4382,143,35,70,10450,14427,10220,16348,327,551,483,812,26356,34018
180,1292,1.19,1982,125,51,43,11940,35839,319,599,741,1815,423,862,12429,22042
181,2225,0.86,3815,134,51,59,3894,6227,192,334,374,769,138,343,4909,7891
182,860,0.60,4269,126,25,42,5374,7505,2747,6076,217,389,194,941,10509,15310
183,629,0.50,4509,126,22,44,10518,12958,17006,29055,305,490,431,797,17823,23018
184,2872,1.67,1775,128,77,46,9650,46540,239,710,1366,3812,563,1598,9132,20566
185,1673,0.83,2083,131,45,54,12371,21767,338,605,389,828,316,714,11574,19718
186,1152,1.11,3771,129,42,38,4022,8704,192,375,403,748,177,436,5559,8338
187,2223,1.26,1912,127,59,47,16645,38379,327,629,1355,3541,406,1004,10423,19676
188,636,0.57,2413,131,21,37,3446,7092,164,328,1220,2621,147,326,4652,8128
189,1412,0.72,2749,137,41,57,11234,19867,257,499,977,2774,262,831,10829,15221
190,1593,1.42,3953,129,51,36,6729,13023,288,489,624,2042,295,774,11206,22702
191,2418,1.00,4534,136,66,66,8163,12293,10442,25491,321,596,372,945,15063,23913
192,2009,1.15,1603,133,61,53,16504,28311,400,696,2411,10442,418,1495,14234,21650
193,1757,1.14,3451,129,56,49,3974,6127,157,273,469,677,153,390,4419,7308
194,3212,0.64,1301,142,53,83,13605,27393,785,7132,1576,13297,436,2080,11385,22220
195,2221,0.95,1466,140,61,64,7820,18398,237,433,1344,3260,388,1469,10087,19230
196,1036,0.97,2979,130,34,35,18089,32719,341,576,1276,2397,613,1434,9821,20438
197,2400,0.74,1952,145,51,69,13280,36165,319,595,733,1819,297,878,11607,21287
198,1360,0.87,2236,136,41,47,10571,26677,353,6615,2662,13965,548,1553,8241,19048
199,2937,1.02,3544,141,65,64,8984,17229,481,961,1213,5700,532,1515,12711,36343
200,3074,1.06,4188,147,70,66,8545,22584,1809,4218,650,1922,351,1142,9087,19087
201,1045,0.87,4212,134,34,39,5958,12054,1003,2156,392,1536,262,1078,6501,12796
202,415,1.36,4254,135,30,22,4406,5403,2009,3590,186,315,124,260,7249,10156
203,564,0.84,1679,138,27,32,11222,15035,325,536,1227,2708,571,1025,8115,12367
204,1251,1.24,1718,141,46,37,9319,16626,256,506,953,1935,348,1044,5996,10396
205,2232,0.86,2557,152,55,64,17653,23766,394,568,1503,3167,684,1498,15977,24828
206,519,0.83,4111,136,24,29,9112,13884,5613,9814,838,1937,403,1371,10023,14060
207,2489,0.91,2714,153,63,69,12418,24042,252,509,1819,6591,809,1978,16471,28498
208,2347,0.79,2856,149,48,61,9880,26641,215,416,1495,4430,542,1408,13223,34770
209,4286,0.70,4129,164,64,91,14063,25047,7005,18266,1079,2979,591,1925,9482,22036
210,2218,0.42,560,150,33,78,5115,10729,6884,20614,484,919,242,597,5617,9809
211,2552,0.68,2269,153,50,73,10608,19374,284,2270,1824,9719,394,1226,9533,15735
212,1025,0.90,837,152,38,42,4312,10186,2933,13260,403,635,188,495,7375,12536
213,1082,1.36,1660,143,45,33,11421,19429,327,611,1359,4056,472,1260,8407,14040
214,2923,0.98,3668,151,63,64,12361,34758,278,685,583,1259,406,1489,9600,24207
215,1005,0.78,538,147,35,45,5664,8877,12255,29221,532,1122,242,462,7989,11224
216,1679,1.16,1161,145,57,49,10421,23497,2451,29926,767,3649,311,704,5819,8625
217,765,1.16,1403,144,36,31,10015,17080,269,587,650,2102,419,790,5246,10878
218,505,0.71,2587,145,22,31,17940,25010,403,657,1376,2094,808,1465,12483,16959
219,2354,1.07,3349,157,61,57,6805,7928,271,399,677,922,181,432,5588,7996
220,711,1.50,3454,147,39,26,4824,6488,184,298,498,747,177,361,6518,9522
221,5614,1.28,1209,162,100,78,9895,27153,3041,30483,776,5137,342,1169,11177,25861
222,536,0.85,4894,156,29,34,3350,5061,194,282,523,941,128,368,3920,4997
223,411,0.94,1327,150,29,31,15971,20673,422,625,1265,1739,427,726,13359,19217
224,3676,0.67,2227,172,60,89,10505,20603,421,1398,2355,6446,501,1359,14400,30946
225,5142,0.74,3743,178,67,91,8820,16931,253,597,675,3116,339,1035,9500,19010
226,299,1.05,4845,152,21,20,2242,3627,174,253,250,434,65,235,4879,6196
227,108,1.21,4866,148,17,14,3425,4248,176,253,326,472,77,184,4107,5375
228,784,0.97,5040,151,30,31,4391,6090,173,293,143,440,146,410,5462,9319
229,1372,0.95,520,158,42,44,5120,9837,12038,32510,497,742,223,449,7946,11357
230,1062,0.67,1266,150,32,48,10088,15263,705,1410,1518,3273,446,838,9109,17357
231,1301,0.86,3477,153,38,44,5779,12769,214,357,495,799,248,619,7213,15010
232,2840,0.82,4519,176,67,82,8180,13246,8146,19333,308,718,449,909,19840,25852
233,2254,1.18,1578,164,60,51,9479,16567,370,3185,1353,6925,274,678,15142,28915
234,2007,0.62,1875,163,38,61,12046,34171,315,770,1788,6390,469,1224,8278,21482
235,1194,1.17,4251,160,41,35,5159,6789,3569,7898,229,447,180,624,9064,15519
236,1570,0.82,703,168,41,50,1789,3163,1039,2376,428,713,231,507,13555,19222
237,1087,1.21,1618,158,41,34,11438,18516,270,534,808,2055,252,565,7711,14542
238,3643,0.94,2897,165,67,71,16030,31921,289,672,1380,3739,481,1390,12253,33347
239,2611,1.04,3109,168,57,55,4627,8483,216,1820,659,3606,124,422,5778,10620
240,3316,0.76,4589,178,63,83,6866,12643,8913,24760,276,568,265,624,11108,16749
241,4743,0.88,457,173,74,84,3502,9526,7164,41735,479,1306,204,563,8458,14396
242,3219,0.87,1346,167,61,70,12015,24401,346,4379,1995,4950,469,1217,11266,28332
243,831,1.06,1401,161,34,32,5393,18842,205,501,442,877,305,752,6655,10989
244,2078,0.81,1906,168,46,57,14519,35401,365,915,2204,6530,650,1394,14821,24440
245,2237,0.91,2107,172,58,64,15282,28845,335,790,1028,2131,499,1241,11504,19924
246,1356,0.91,3976,169,42,46,8059,11650,387,1179,478,1725,288,656,6660,10983
247,3951,0.90,4482,184,79,88,6066,14416,6296,26101,285,652,413,971,16599,24659
248,333,0.33,5439,163,14,43,1778,2277,158,266,469,1204,42,209,3473,4971
249,960,1.30,2592,162,43,33,16987,23951,360,593,1168,2030,598,1629,13086,16380
250,4145,1.09,3062,185,86,79,5626,11014,171,329,829,3639,237,741,8854,16712
251,1014,0.76,3910,169,31,41,6091,14329,286,496,1010,2469,280,856,5808,8534
252,1508,1.04,4617,164,47,45,3953,5512,4319,7126,240,386,114,313,6784,9430
253,1135,0.81,5145,170,34,42,3573,6266,154,405,267,860,287,699,5629,8397
254,934,1.13,2297,166,44,39,13337,27146,264,481,4381,11101,444,1101,8031,12886
255,3622,0.81,2644,183,67,83,10561,25748,310,670,1125,2989,425,938,9020,14260
256,5677,1.09,4264,198,101,93,9353,18833,10967,31317,416,12811,407,1129,18206,28100
257,2511,0.77,2532,186,50,65,17734,26044,404,821,1625,3136,372,1006,10177,16867
258,1734,1.15,3514,174,55,48,8427,11815,452,1030,541,817,399,724,9148,13043
259,924,0.84,3872,171,31,37,8022,13577,220,454,611,1352,269,836,6688,13775
260,2430,1.28,960,187,68,53,8387,29085,3049,17733,451,737,267,1040,11600,16846
261,759,1.19,1787,168,37,31,10923,20544,276,506,1302,2999,524,1190,8183,13778
262,3187,0.87,3566,192,66,76,13596,24653,560,1374,1370,4701,865,1786,20781,44703
263,1521,0.93,415,177,42,45,5127,14733,9747,25133,454,728,227,541,6121,9145
264,1053,0.62,730,176,33,53,4494,12499,4088,14536,417,709,286,535,8009,13210
265,928,0.65,1798,178,32,49,13024,35304,322,576,1273,2444,492,1136,8899,14517
266,471,1.33,3149,174,28,21,2928,3349,233,349,345,506,101,264,3986,5231
267,1064,1.03,663,180,39,38,2955,5199,1711,5626,470,932,263,526,13362,17945
268,922,0.85,2683,174,34,40,11023,14887,266,463,2423,7035,654,1238,8589,15517
269,2078,1.37,3452,180,67,49,9842,19834,284,500,987,3811,376,845,15305,23282
270,1227,1.00,3606,174,39,39,12125,23244,430,941,1044,4245,548,1508,9392,18047
271,1160,0.71,3625,177,36,51,9628,23753,188,741,333,1896,202,929,5080,9786
272,742,1.06,3809,183,34,32,5331,6536,232,442,674,979,231,583,7518,9610
273,1904,1.04,5019,189,50,48,5265,11375,169,332,512,1427,292,909,10046,18147
274,2526,0.97,513,188,60,62,4872,8533,14987,37691,400,801,213,524,8688,14562
275,1078,1.06,2734,176,38,36,12000,23277,223,452,901,1768,168,436,8190,17018
276,658,1.00,2307,178,35,35,13498,21842,253,564,5151,11556,430,918,6768,11948
277,1284,0.95,2596,181,39,41,14362,25200,347,698,1309,4305,321,1147,10762,17021
278,1479,1.11,3364,177,52,47,6157,7539,256,405,559,760,156,341,5342,7138
279,524,0.97,3843,178,28,29,7591,18597,261,469,632,1876,351,839,6129,9597
280,123,1.41,4392,183,38,27,10255,12197,9970,12183,307,452,425,700,18401,22554
281,1412,0.65,636,194,37,57,3407,5104,1786,6369,430,682,241,546,14397,18336
282,950,0.97,880,184,32,33,6043,9146,4330,10607,397,750,239,473,7581,12335
283,268,0.39,893,182,12,31,5220,7821,6198,13143,391,617,202,370,9837,12374
284,3833,0.93,2455,189,65,70,13601,24164,345,613,1289,2852,335,1145,7762,20809
285,2119,1.00,2836,191,50,50,12665,51326,242,719,2327,5072,540,1385,10988,32569
286,1468,0.78,3784,193,39,50,5392,11131,207,421,732,1344,217,635,7683,20252
287,1091,0.56,904,187,30,54,6945,13021,8178,21532,449,734,230,462,9390,13200
288,2532,0.81,3405,199,56,69,8232,35035,250,644,949,4105,220,636,7744,18567
289,4449,1.10,4391,213,91,83,6035,17152,6511,22929,229,692,297,785,16520,23206
290,258,0.61,5439,187,14,23,2476,3264,135,222,247,391,43,140,4840,5669
291,5166,1.00,807,212,86,86,4594,12885,1956,14421,413,867,367,4895,12394,21056
292,2357,0.93,1761,197,56,60,13801,35512,330,650,1313,4157,525,1224,12345,24082
293,816,1.17,2290,186,35,30,11183,24446,195,365,2742,6387,336,874,7666,14879
294,4755,0.77,5183,214,74,96,4879,12886,190,4265,522,20231,75,1743,7557,14633
295,1528,1.19,335,187,51,43,11258,25715,5735,15628,365,643,172,439,7260,10392
296,1048,0.98,1166,188,42,43,12991,27226,6314,30626,534,2150,249,585,8811,20586
297,1897,0.83,1552,197,43,52,8452,19634,290,519,1297,6188,246,813,5552,12714
298,1932,0.68,2195,193,41,60,15905,47492,329,763,1227,8237,522,1182,8692,15914
299,1073,0.70,3823,201,37,53,8605,20373,285,502,1343,3726,518,1319,11631,15314
300,1814,0.87,4642,188,47,54,4576,7095,4249,7593,242,380,114,317,5716,8408
301,3377,0.86,1002,204,63,73,22022,53594,3394,26619,541,1250,569,2306,10404,19079
302,1464,0.88,1815,194,43,49,10489,18516,334,500,2628,11336,415,992,8865,15750
303,625,0.91,4312,191,30,33,10951,14147,16784,26498,607,2671,530,862,17919,21002
304,543,1.00,4913,191,27,27,6357,7962,273,1026,479,768,212,479,4680,5967
305,1901,1.41,404,201,65,46,4535,7921,4633,34921,365,682,229,463,6750,10183
306,838,0.95,3854,195,36,38,10906,24789,297,529,863,2165,300,831,5794,11014
307,3562,0.71,592,223,60,85,3534,8688,3611,21265,431,785,228,461,11511,18443
308,3791,1.27,3988,216,80,63,5316,10867,2320,13285,409,795,141,564,5654,11063
309,758,0.60,320,200,31,52,10073,20304,5124,12683,385,706,185,408,7764,10652
310,3473,0.94,4546,222,76,81,5852,14487,6299,22347,148,546,347,809,17494,23861
311,544,0.97,4622,194,30,31,6680,8598,9768,23090,257,404,195,454,9016,11399
312,922,0.77,2556,205,30,39,19694,26980,418,662,2099,3686,421,1406,14001,22152
313,1094,0.90,3503,206,45,50,10695,13579,681,1027,711,965,457,712,12180,14977
314,1819,1.13,3597,210,51,45,14336,23689,280,771,1864,6039,726,1997,16395,33496
