CellId,Area,AspectRatio,CenterX,CenterY,Width,Height,Mean-CD298,Max-CD298,Mean-PanCK,Max-PanCK,Mean-CD45,Max-CD45,Mean-CD3,Max-CD3,Mean-DAPI,Max-DAPI
24,2641,1.10,4006,21,57,52,39146,64321,5016,58942,1580,7279,500,1933,26683,63606
25,2492,1.92,4245,13,73,38,18811,61726,33642,65225,1298,3738,387,1534,37856,65504
26,1982,0.94,926,28,50,53,11118,23523,1438,4809,1392,2598,2468,4532,19213,35701
27,743,0.56,1296,19,22,39,20419,33722,5021,8482,1966,3113,1418,2877,18251,28666
28,1455,0.91,1322,18,39,43,17520,38356,2374,4389,1545,2817,1162,2815,11902,19663
29,4040,0.92,1441,32,69,75,22578,46916,1674,13083,2351,18268,495,3122,25225,41194
30,3788,1.00,2271,27,65,65,27438,64408,20954,65535,1395,4399,2154,6065,18501,50580
31,1411,1.05,3447,22,42,40,26571,56210,2176,3989,5794,14060,568,1300,30496,54336
32,1907,1.08,3242,21,52,48,27030,64170,2924,14309,4082,8068,798,3427,17214,33896
33,2040,0.67,3963,27,41,61,28781,64388,2563,13347,1258,2574,556,1697,24804,63034
34,2274,1.14,1232,24,56,49,11074,20028,18389,38235,1584,4375,2033,3798,16458,27994
35,1149,1.59,1979,20,51,32,18482,34116,17252,65234,1567,4218,417,6375,19777,44966
36,2703,0.74,3932,32,48,65,24883,63936,9473,65163,1284,5361,483,1375,23232,50173
37,1769,1.32,234,28,58,44,12078,23429,10114,64561,792,1363,131,499,13581,22310
38,1590,1.97,405,21,61,31,13841,23116,2928,14051,2287,3911,826,2345,13330,25167
39,1617,1.18,889,26,52,44,12204,23319,1149,2208,1483,3100,1394,2571,20030,36908
40,2298,0.59,1256,46,44,75,16981,33965,6287,15973,2229,6152,919,3279,16693,28505
41,2400,0.95,3558,32,55,58,26594,47805,6503,62454,4295,15791,498,1730,23115,64569
42,2689,1.02,3795,38,62,61,38995,65535,2040,8345,4460,15242,670,2212,49498,65504
43,2871,0.90,748,34,55,61,16416,47558,18120,65252,1641,5914,1381,4741,16804,41326
44,2797,0.79,2775,42,60,76,19373,47438,2132,7842,1709,12926,2346,4953,14934,22900
45,4095,0.88,2693,44,66,75,16831,40751,11536,45521,2349,6960,1397,3916,18851,41321
46,1749,1.27,3055,40,57,45,20788,43925,1601,4632,3262,6682,2584,5422,20862,33643
47,1843,1.23,1885,35,58,47,17645,39205,2441,10322,1230,2867,154,761,15878,29902
48,1224,1.07,2077,34,46,43,18683,34336,8009,34632,1430,2521,1649,3249,18583,37331
49,2119,0.59,848,45,41,70,7923,17514,3874,54524,1061,2315,645,1794,16246,27860
50,1753,0.91,2387,36,48,53,24853,61841,52460,65237,1046,5811,434,894,24566,45285
51,2619,1.33,3501,43,68,51,23956,51778,2091,6172,3474,12109,382,917,25058,55642
52,1469,1.68,1145,39,62,37,11874,32765,1081,3264,1961,7568,1969,3952,14634,28407
53,895,0.94,2060,42,33,35,12917,25735,11730,48763,1912,8225,1081,2854,16486,35549
54,2364,1.35,184,51,70,52,19786,38882,1196,3405,671,1430,203,523,14991,27880
55,1217,1.32,414,40,45,34,13952,24633,11412,54183,2460,5424,415,957,13308,18163
56,603,1.16,526,39,29,25,10644,16584,2055,3493,979,1565,501,1593,13855,22531
57,2134,1.12,807,48,58,52,10211,20223,13121,56273,1097,2920,1124,2890,20164,44485
58,1524,1.42,1033,44,61,43,14226,21284,1526,4831,3193,6269,356,1602,13618,28481
59,1655,1.13,1826,44,52,46,15050,27820,12377,49236,1433,3450,1488,2644,18768,40563
60,1165,0.93,1406,50,42,45,17872,45768,1178,2474,2103,4005,651,1868,25492,42991
61,1100,1.03,1998,41,41,40,16822,28698,30838,65230,1013,3679,189,593,13741,32086
62,3340,1.08,2632,51,77,71,16524,46731,20959,65250,1073,3804,351,826,16731,36858
63,809,0.76,2802,43,29,38,18089,23620,1771,9989,2645,17574,3843,5124,20557,36482
64,2017,0.68,3606,47,44,65,34721,64249,1628,2530,3904,9749,652,2121,29099,65504
65,556,0.60,3622,42,21,35,17199,33095,1011,1407,2374,5432,433,969,27118,55629
66,2386,1.14,4344,46,64,56,8671,32944,31976,65226,750,6172,225,1008,13590,32356
67,882,0.85,2092,48,33,39,9844,25512,707,2501,544,2648,585,3201,12478,21671
68,3435,0.95,2899,53,63,66,26105,63900,2750,6211,3618,6294,1416,3923,23919,45231
69,685,0.87,15,47,26,30,11653,21277,874,1367,1148,2249,207,516,14351,21878
70,2932,0.95,2363,52,63,66,34358,64200,13349,65202,3316,9044,471,1019,22747,58610
71,1712,1.06,3863,59,51,48,31055,64326,24055,65183,4480,14468,740,3330,45018,65507
72,1672,1.50,3658,50,57,38,25895,50966,1266,2597,5833,20851,524,1349,28104,57488
73,2333,0.86,107,60,62,72,11147,39392,764,1688,3065,8358,229,1034,14464,24956
74,1862,0.89,882,62,54,61,9137,16532,2297,54872,992,1823,1073,2217,16601,28990
75,1884,0.79,3264,58,45,57,23940,53164,6412,39501,2639,5803,473,1545,13325,22011
76,1247,1.26,3423,53,44,35,24682,54108,13506,56442,2429,13373,1944,4232,22497,45584
77,1235,0.89,3832,63,39,44,28758,63618,1850,3148,5194,12571,672,1303,48772,65531
78,822,0.47,4450,55,23,49,6743,13713,4782,26570,3131,7026,244,640,14321,22158
79,564,0.83,31,54,24,29,11867,15012,929,1582,1394,2048,272,530,13551,20050
80,2073,2.15,334,53,71,33,14391,34233,17864,65262,714,1418,195,530,12436,27934
81,1490,1.00,3463,56,49,49,34185,63929,2608,7978,6282,14942,623,1743,38739,60798
82,1032,0.78,1549,57,31,40,17758,40570,1463,2092,1913,3420,352,981,14343,33740
83,1609,1.06,4429,55,51,48,11057,25339,10607,56699,2758,11235,295,895,10544,24354
84,1144,0.98,1656,61,39,40,9295,17220,2508,11705,1525,2898,1600,2514,21159,37943
85,2138,0.81,3099,62,51,63,22760,43094,2083,7435,3176,9129,2590,6058,17788,41322
86,1797,0.73,3747,63,41,56,30237,51591,1499,2060,1906,6215,209,722,28552,65529
87,2519,1.35,683,65,70,52,11112,29203,24937,61106,706,1803,207,575,12283,24599
88,1700,0.79,1871,68,44,56,12188,26026,940,10251,1361,5264,280,766,16415,30086
89,1736,0.93,2516,64,52,56,17216,29818,2046,3944,2297,8897,325,847,20380,43490
90,1786,1.17,474,61,54,46,14937,36631,19187,65248,2725,5947,316,1422,14003,25980
91,2838,0.90,2986,72,63,70,15315,43513,1708,4614,2018,8719,2725,5881,20140,53712
92,3073,0.99,3782,80,69,70,31498,64123,1723,3151,3565,13224,440,1229,45512,65535
93,1916,1.02,1577,75,51,50,13620,28429,2294,16290,1297,3341,1079,2165,24283,41645
94,1811,1.20,1994,71,59,49,12572,24507,2001,5159,2961,7778,420,951,15563,28167
95,2835,1.07,3370,65,60,56,21775,52698,34732,65138,712,2033,549,2891,21225,45928
96,2234,1.10,4272,69,55,50,26037,58497,21463,65215,2648,6868,2748,11331,24661,56468
97,1562,1.32,1211,63,50,38,15951,26650,4070,8536,2349,3718,1961,3672,12180,19186
98,2449,0.86,1357,80,50,58,18180,42138,2201,5881,3512,7723,578,1548,19000,34539
99,1429,0.71,3283,64,34,48,17654,30177,20007,59695,2552,5288,388,1005,13189,25085
100,2098,0.63,3541,82,45,71,44267,64170,1867,3156,5357,16410,980,4013,38396,65504
101,3329,1.26,4163,71,73,58,16714,45243,6388,65163,1919,12900,204,715,20214,60086
102,2495,1.36,3066,78,75,55,20492,37130,2473,5676,3969,9610,1004,4656,27511,50119
103,2270,1.16,3433,77,64,55,35509,63804,2984,30305,1580,6871,1026,4601,32450,65504
104,1521,1.66,2839,75,63,38,16078,54010,1499,8019,1957,4653,3051,4948,36052,63504
105,1678,1.28,4330,76,60,47,25066,47710,16946,65211,1788,8167,433,3745,21979,38547
106,1450,1.16,28,81,51,44,11878,17915,943,1984,1275,3066,259,663,19134,31034
107,1080,1.37,982,72,41,30,18657,39946,2928,25375,2407,4220,289,863,19152,38073
108,1975,1.10,4021,76,56,51,17631,44608,43919,65223,679,1899,393,1255,22915,41296
109,1660,1.24,605,83,51,41,7953,16134,3846,16002,916,2109,223,790,12160,16745
110,2212,1.29,1103,82,66,51,12959,31924,974,2417,1857,6195,639,2091,13450,26101
111,2871,0.81,1158,86,56,69,15136,33595,1091,2641,4411,9051,481,1823,16613,32742
112,876,1.00,3150,76,34,34,11435,17941,1977,4822,2236,3910,803,2006,17237,28995
113,1989,0.82,1023,82,47,57,16443,35971,1303,14198,2649,28362,443,1370,15469,28819
114,1680,0.92,1421,86,49,53,17904,41684,958,6766,2273,14101,1138,2318,20060,43299
115,2249,1.16,2110,90,71,61,9796,19438,2809,30237,642,1682,173,770,10653,15578
116,890,0.74,2885,81,31,42,16265,23843,2145,8094,3225,14566,3672,5004,33506,48054
117,1266,0.90,3904,77,43,48,20969,41706,19913,65178,3430,7655,2687,5909,30450,52048
118,1488,0.98,2556,81,44,45,14833,33918,1753,2483,2328,6403,300,1002,14347,24277
119,1391,0.96,1662,90,43,45,13824,24718,1933,7461,1536,12658,1043,2165,21454,44888
120,2106,0.86,1816,94,51,59,8274,20130,3270,43833,1910,6780,428,1297,17379,34609
121,1247,1.52,3498,78,50,33,35506,63908,1787,9604,7138,19665,1244,4389,28635,41747
122,676,1.18,1393,80,33,28,31131,46684,1662,2789,2946,4789,877,2306,22652,33004
123,2172,1.46,2619,85,70,48,17319,37671,10445,65231,687,1961,272,761,18508,37027
124,1203,1.05,3871,91,45,43,31265,63362,7273,35954,4987,10431,962,4202,55794,65504
125,2763,0.86,1767,98,57,66,15834,49005,2671,24787,2763,14867,353,1208,22909,49030
126,2320,1.36,4077,89,60,44,25025,57888,6928,60768,812,7888,270,679,22552,48834
127,1438,1.17,195,93,48,41,13519,34076,984,2516,3076,14024,354,846,18804,34384
128,2087,0.98,1718,87,50,51,17620,48442,1692,3815,1640,4215,429,2684,10723,24100
129,3204,1.33,3663,92,72,54,21851,43885,1415,3095,1682,12008,329,1291,22188,52272
130,1234,0.82,277,99,49,60,8013,15511,848,1486,1229,2577,194,542,13658,26268
131,943,0.79,738,94,31,39,7042,21397,1789,7935,1764,8523,163,605,11330,16248
132,1224,0.74,938,94,40,54,11825,29152,1000,3029,1366,3866,1116,2077,18570,34012
133,2981,0.80,3931,103,57,71,28332,64396,27295,65205,2703,7600,730,2869,21746,45032
134,1856,1.16,139,96,57,49,15891,45702,905,1381,3356,10420,492,1084,21686,39461
135,1247,0.93,985,91,38,41,18932,40660,1369,2621,2096,3638,258,757,15320,37726
136,520,1.79,2902,92,34,19,17415,23665,3189,5533,3811,5345,1712,4268,19489,35765
137,1883,0.78,4298,102,49,63,24930,64350,2464,3528,2127,6269,680,4631,33425,65422
138,1065,1.21,305,95,46,38,8026,14762,763,1415,1453,4066,153,374,20434,33989
139,1246,1.04,2823,93,47,45,15418,27852,2372,6317,1648,4301,2414,3838,28061,51477
140,2592,0.86,3575,103,54,63,37856,64157,1817,2543,5055,15965,1056,3375,34680,65507
141,1878,1.19,3844,106,57,48,38237,64121,2101,3164,7170,12193,633,1769,57720,65504
142,1385,1.00,394,97,42,42,12132,26071,2877,18640,731,1230,210,472,14343,21540
143,568,1.39,1551,93,32,23,20013,33304,1363,2515,1706,3960,1166,1900,23118,33487
144,2670,1.32,497,98,70,53,12477,33018,22104,50048,897,4702,240,596,14655,26609
145,1922,0.60,765,120,39,65,4005,21319,679,3322,883,4081,194,678,12171,20201
146,2467,1.16,1205,97,59,51,17588,39121,2024,3313,4177,7198,355,867,13348,24469
147,757,0.97,1398,101,35,36,15367,32249,1146,2323,1989,4272,1337,2887,28665,43612
148,2333,0.70,1927,111,46,66,13510,32771,977,1681,3242,9275,969,3236,18137,39719
149,2076,1.12,3146,106,58,52,17330,36193,2557,6978,2629,7000,1355,4551,19350,34225
150,1743,1.22,4252,103,60,49,26165,48853,3263,12732,3867,7705,265,663,37710,65340
151,1658,0.71,4334,109,39,55,22629,56662,2714,6223,2651,8193,581,1838,30566,53224
152,1967,1.21,4187,105,63,52,20355,40488,2826,13468,1622,6038,365,900,29326,49590
153,1079,0.79,15,99,34,43,13936,24086,2262,7859,1481,10659,426,1122,12826,25842
154,2945,0.75,912,120,62,83,7336,15994,7141,61529,890,11896,318,2129,22823,55745
155,1995,1.15,2025,107,61,53,14315,27242,2508,9472,4225,8733,703,2210,21475,45119
156,978,1.08,3053,103,40,37,22821,48371,2776,5449,3398,13548,554,1919,15570,26650
157,1123,0.72,1902,113,36,50,11096,31958,832,1542,2622,5695,559,3515,20129,37331
158,1734,1.06,3755,111,56,53,36757,57049,1710,2890,2529,5903,593,1560,35282,63862
159,1029,1.14,2784,102,40,35,14963,28284,2099,2999,1416,2691,1652,3840,15304,29784
160,948,0.92,2865,101,36,39,22442,38734,2296,5339,4107,7402,1861,3337,20312,30464
161,1969,0.91,3391,107,52,57,28532,58805,3006,21341,1047,4227,727,1647,20428,37952
162,1285,1.21,3478,106,47,39,30593,63866,1442,5633,2091,7563,363,2262,24166,38113
163,1450,0.63,252,115,39,62,13492,28427,1639,22212,1725,5305,200,648,18390,31657
164,1762,1.39,666,111,57,41,10981,25354,5549,49007,1206,5884,232,682,11404,22093
165,2184,0.95,1603,117,54,57,11900,20882,2997,20520,1384,2557,2144,4667,17192,29931
166,1200,0.58,4220,110,32,55,28264,55683,3066,4626,4309,9052,476,1097,29096,52362
167,914,0.87,1557,112,33,38,13865,28729,1186,1992,1622,3394,1422,3405,16281,26545
168,3871,0.84,2746,123,63,75,17668,54796,2271,6434,1848,4606,2738,5555,29442,59389
169,713,1.31,2903,105,38,29,19968,34489,3612,6190,4932,8278,1759,4827,17350,31874
170,2403,1.12,4015,114,64,57,24274,64322,29642,65193,1438,4129,933,3906,28278,64722
171,1736,0.72,596,133,44,61,8063,15017,1879,12485,910,1631,438,810,8960,12352
172,986,0.93,1357,116,37,40,13265,23367,2142,4570,1584,3068,1143,2400,30351,50785
173,669,0.74,1379,116,29,39,14962,25469,1480,2578,1841,4242,892,2839,26309,36220
174,243,1.11,3523,108,31,28,27737,55041,1526,2129,3801,7084,2293,4701,26472,39435
175,1254,0.98,3889,115,46,47,27740,62036,19987,64982,2971,7569,814,2702,40329,65504
176,1500,1.21,1121,118,57,47,10718,22141,851,2341,2297,5339,300,955,9305,11257
177,2649,1.10,2235,119,65,59,13034,42651,30409,65242,1606,4734,482,1071,20796,54787
178,6493,1.73,2603,127,126,73,17210,44743,10394,65232,1743,9134,624,2971,19708,45148
179,814,0.75,2883,111,30,40,27990,64338,2313,4900,5179,8206,1801,3448,16109,26218
180,3842,0.99,3329,122,76,77,22426,59512,23522,65169,2873,9345,846,4753,26810,65504
181,4056,0.90,4088,135,71,79,22713,60000,11159,65197,1052,4478,349,1242,35085,65504
182,850,0.64,4487,120,27,42,8980,16687,4206,13168,2006,3101,1260,3787,10590,13867
183,2490,1.23,3520,133,70,57,27219,54003,1538,3314,3540,9339,3300,11953,46347,65504
184,1662,1.39,3012,117,61,44,17525,30037,2740,9084,3935,7367,1402,4755,20669,44648
185,1268,0.91,3073,118,41,45,27723,61956,2364,4184,2982,5836,1150,5654,18007,30515
186,884,0.60,3097,114,27,45,23053,38643,2278,4768,3305,7607,3095,8019,19874,31155
187,960,0.90,3366,115,36,40,31035,50196,3189,18857,3218,9657,705,1354,23464,50993
188,906,1.28,60,121,37,29,8620,13134,1151,2206,892,1788,471,1928,11299,15159
189,438,0.55,1541,120,23,42,17857,31612,1387,2595,1692,3199,1814,3398,19755,33130
190,1438,0.98,2787,128,43,44,18450,49701,2481,15844,1993,3372,1654,4182,22979,34835
191,1616,0.98,2366,122,43,44,13706,43245,5161,20256,2100,5808,352,957,16043,30157
192,877,0.74,3122,122,31,42,22071,44471,2381,3406,3733,5365,2098,4499,19283,28840
193,1877,0.91,1522,127,58,64,20595,54269,1125,4626,1948,4602,1728,3747,20355,44253
194,2473,0.98,2696,123,54,55,17410,30066,23190,65239,1644,3310,1444,5721,17491,41920
195,879,0.82,4358,128,32,39,15733,64403,2760,4224,2557,6956,243,624,20569,42645
196,779,0.91,1783,125,31,34,15507,41558,1309,7668,2492,12811,428,1193,21506,40300
197,1950,0.95,2401,129,53,56,18243,39472,2462,5847,1967,5738,354,1166,18829,34415
198,2215,1.21,2491,131,64,53,22344,51231,5025,56872,2032,6853,583,2565,23531,47676
199,1274,1.46,4263,126,57,39,15651,36666,2401,3279,1773,4586,204,649,23737,53720
200,1815,1.10,3564,135,54,49,35113,64056,3055,15892,3458,5976,2757,11916,45414,65504
201,1102,0.84,1731,131,32,38,18445,45707,1591,2748,2191,6581,977,1905,18358,31366
202,3432,1.18,3869,140,72,61,36990,64132,27636,65099,3391,12380,433,1674,41349,65504
203,986,1.07,4164,127,45,42,28050,64201,2360,14741,1058,4784,333,667,31040,51124
204,2224,1.10,4516,137,67,61,8554,17462,1713,6872,2508,12953,809,2768,8156,13343
205,1154,1.38,356,131,47,34,12199,24720,914,1296,3581,8392,246,513,9152,15749
206,2424,1.24,1297,134,61,49,14552,32355,4338,9421,2111,4882,1492,2349,20660,46815
207,1229,0.67,1341,131,37,55,22031,37755,3080,7218,2841,5893,1229,2498,16132,37059
208,2431,1.11,3733,140,69,62,34219,63951,1963,3677,4590,12416,929,3494,34221,65480
209,2789,1.09,3809,135,63,58,39521,64118,2717,5315,5338,13166,550,1519,30175,63105
210,1939,1.38,158,136,66,48,12590,33012,1208,3609,3263,16480,326,923,17554,31272
211,1093,0.62,742,141,31,50,9984,21868,709,999,3200,8205,320,819,14142,22777
212,794,1.00,1102,133,40,40,14751,21186,990,1747,2511,4750,436,997,9903,13935
213,436,0.42,1748,135,16,38,23498,47150,1683,2637,1221,4266,577,1181,27275,43242
214,1954,0.74,1764,152,50,68,23787,55959,1709,2951,1044,3472,260,595,20407,45602
215,956,0.89,1878,137,32,36,14887,45800,873,1349,1788,3927,1594,2969,25816,44348
216,1771,1.27,2936,136,61,48,20621,39565,2672,14766,3624,7651,2648,5180,16427,26329
217,488,0.70,3475,134,23,33,25835,37735,1381,2055,1493,3025,2584,10465,30719,37988
218,2117,1.06,1043,141,56,53,14427,28168,899,1729,3712,7142,467,1280,15833,32518
219,2497,1.19,3002,135,69,58,26448,55503,24368,65233,3309,7128,817,2020,23245,58602
220,876,1.09,4194,133,36,33,36665,64335,2205,24552,681,2579,371,888,21414,47809
221,1080,0.87,4385,139,34,39,13555,29103,14932,65221,2335,6301,216,592,16065,33993
222,2152,1.06,1390,144,55,52,15319,40566,1004,1957,1987,6124,1772,4289,22543,49074
223,862,1.11,1905,135,41,37,15256,27203,1041,1953,3864,7325,844,2321,18487,32169
224,3232,1.13,2838,145,68,60,25122,64373,2562,30257,2038,5762,2316,4984,23906,54240
225,1061,0.75,344,149,30,40,10350,21850,1057,5631,2720,13911,215,667,11160,16428
226,787,0.94,652,136,31,33,14104,21291,1390,2336,1392,2907,273,582,14838,25978
227,574,1.57,1007,136,36,23,16562,26025,1370,2196,1836,3927,367,883,13276,19853
228,1509,0.88,1428,141,43,49,14279,28244,954,2540,3638,6275,1061,4207,17686,28290
229,2076,0.78,3449,145,50,64,31723,63195,1673,2425,1849,5850,2258,19863,22630,44662
230,2403,0.86,4251,148,56,65,25379,64271,7489,65172,2165,7291,534,2440,26186,65504
231,1952,0.84,1589,151,47,56,22479,39620,1606,6409,2232,5397,1159,2975,24751,52623
232,1655,1.40,4026,143,60,43,20705,40888,44298,65200,895,2888,436,838,30010,54125
233,868,1.08,4154,141,42,39,37820,64279,2137,3705,635,1439,293,663,33593,53597
234,2793,0.98,4424,151,57,58,12811,29716,23629,65222,2092,5935,315,1516,22249,47031
235,483,0.90,62,140,28,31,10441,16815,1961,4260,611,1190,714,2294,11429,15900
236,1855,0.87,502,152,52,60,12035,28156,9903,43616,712,2119,213,680,15433,29844
237,538,1.28,681,141,32,25,12275,25677,856,1348,2425,5909,281,729,24720,40810
238,1958,1.02,2018,154,59,58,10747,24171,1070,2453,2575,8990,1155,2560,24589,45513
239,1492,0.94,2223,143,44,47,18709,52942,30850,65226,1137,3224,457,1637,18697,40510
240,1209,0.96,90,147,43,45,12608,25443,3811,27415,911,1676,1421,2540,11637,24081
241,1458,0.86,1471,145,38,44,17562,49220,967,1824,2676,6563,1041,1971,19351,39946
242,1199,0.72,2084,147,36,50,12348,47755,10672,65236,1900,4836,523,1759,10730,17632
243,2655,1.52,3656,150,70,46,28917,64114,1880,3514,4136,12598,1523,9138,35995,65504
244,1693,1.20,143,154,71,59,12445,31071,17404,65300,792,3339,245,739,12261,25706
245,734,0.59,4126,144,24,41,27835,56999,2837,4342,959,2570,312,731,17814,31965
246,1507,1.38,418,147,51,37,23131,37290,1816,2829,1005,2927,228,490,13294,22480
247,1577,1.19,2414,148,50,42,20001,44532,2458,3652,2860,7599,736,3228,18125,40623
248,1819,1.09,3152,150,49,45,17130,45430,23897,65212,1688,4277,2008,4858,22881,52019
249,761,0.82,1496,149,31,38,17969,47419,1088,1704,1792,4065,1443,2815,15540,27354
250,2325,0.97,2910,160,56,58,26055,64409,2170,5988,2191,5742,2708,5477,28980,60617
251,546,1.95,1010,151,41,21,17996,25456,1243,1610,2065,4997,959,1538,16572,25484
252,3599,0.78,1975,175,64,82,13762,35869,1070,2965,3279,8759,479,1639,20684,39605
253,1251,0.93,2947,159,38,41,15902,24406,2887,12153,1626,3344,2605,5005,18692,28812
254,1436,0.93,3130,156,43,46,16311,36340,10113,65195,3201,11925,3009,6522,26024,55296
255,1704,0.68,3614,154,39,57,33006,59329,9378,65138,3673,9633,4082,15576,30596,60075
256,2407,0.76,2053,168,53,70,12078,61436,11495,65229,2139,8474,1461,3154,19209,44873
257,710,1.37,691,158,41,30,10399,20239,786,1247,2443,4871,251,743,23469,38790
258,1124,1.44,1883,158,49,34,16553,32735,990,1646,3096,8288,1837,3647,16627,33185
259,1573,0.98,3493,163,45,46,21658,63862,1485,2273,1831,4080,11096,20581,39244,65504
260,911,1.47,3523,161,44,30,40762,64110,2081,3388,3995,8818,4544,10895,58494,65535
261,3486,1.16,1188,167,73,63,16536,39088,1738,14106,2512,15097,699,5390,19115,40820
262,1722,0.70,3714,169,48,69,31936,46060,5239,48570,5512,11992,951,1790,31337,48573
263,4647,0.76,3933,178,64,84,22675,51212,30703,65174,2416,11757,2151,6923,21056,57556
264,2161,1.40,1292,169,63,45,15196,41430,1162,2633,2911,5265,905,3001,24696,46213
265,3505,1.17,4157,181,83,71,25053,62884,2343,4623,989,5438,278,1037,29576,58469
266,3661,1.24,1127,176,78,63,14654,39439,1689,13855,3078,7250,698,3525,17874,34500
267,1764,1.04,2789,166,52,50,27890,64379,2232,5368,1447,3130,1316,3621,20726,43029
268,2490,0.88,883,173,59,67,10909,40659,27212,65241,680,1244,223,590,15831,31371
269,585,1.08,1434,163,26,24,10910,20492,1021,2414,2403,4109,499,1708,12168,19236
270,1595,1.29,1724,169,53,41,14908,27557,4727,48735,1935,6318,258,1992,19819,40487
271,1700,0.81,2612,178,43,53,23581,64412,2294,3990,1402,4401,1511,4657,28320,50417
272,2325,1.06,2718,170,57,54,18602,35229,30265,65224,1797,3985,2841,5580,18508,34932
273,2447,0.96,4033,172,52,54,27574,64290,27429,65181,843,1713,383,992,28894,60378
274,2087,1.24,2508,171,61,49,24767,55882,2354,4952,2383,5175,2000,3776,20647,47479
275,1222,1.22,705,177,55,45,10348,20988,835,1126,1570,4807,266,517,22875,37258
276,2422,0.79,991,184,54,68,11866,24598,908,2101,1773,6241,1734,2953,24229,45871
277,1909,0.93,2571,170,50,54,31501,62189,2236,3353,3025,9342,991,3390,21885,47722
278,1599,1.32,3056,170,54,41,25020,44857,17210,65225,3361,7182,1144,4989,22587,48573
279,1952,1.21,3241,176,63,52,22737,64271,5793,44792,2607,9585,566,1226,15968,32995
280,1029,0.80,3542,178,39,49,37937,64019,2385,3797,3543,8690,2194,8404,54327,65518
281,1969,1.17,3652,174,54,46,33005,64119,19264,65145,3388,14877,4175,14974,41583,65504
282,913,0.83,4062,173,33,40,30379,60528,6651,65144,1096,2249,379,846,36232,49306
283,445,1.23,1023,169,27,22,13237,24123,888,1264,1682,4308,1068,1569,19856,28096
284,4389,0.92,2310,183,71,77,19863,64424,18844,65205,1955,5205,1587,3478,20011,51571
285,2985,1.06,2761,185,71,67,18332,55550,14355,65207,1348,3352,1384,5422,17123,31853
286,1346,1.36,4388,176,49,36,13269,36345,2065,3402,2130,3807,295,753,21916,41069
287,1193,1.23,621,180,49,40,8290,18056,1142,2773,815,2430,359,2441,11512,18016
288,1956,1.00,683,190,61,61,12015,19418,1067,1844,1517,3190,261,2220,17849,34663
289,1262,1.05,1032,181,42,40,11521,19646,1031,1965,1477,3985,962,2563,12153,24533
290,4168,0.83,3574,194,66,80,34788,63971,17792,65155,2891,13515,3633,8781,40207,65535
291,2385,0.82,4433,191,55,67,12088,27934,3089,37412,2220,5995,305,950,28284,51197
292,810,1.32,4513,181,45,34,8678,16505,1894,9308,2556,15133,1453,3493,9748,15127
293,1708,1.62,3430,176,60,37,25932,63897,2137,5992,2312,4746,3454,11262,14677,23780
294,680,1.10,3686,180,34,31,46185,63144,5006,12694,7807,12608,1331,3393,48975,62685
295,2401,0.88,1862,194,52,59,25146,49477,1889,3047,1128,5087,465,2869,18151,36988
296,1270,1.02,1936,181,43,42,13624,28122,1189,1869,3029,8389,292,882,19163,38935
