CellId,Area,AspectRatio,CenterX,CenterY,Width,Height,Mean-CD298,Max-CD298,Mean-PanCK,Max-PanCK,Mean-CD45,Max-CD45,Mean-CD3,Max-CD3,Mean-DAPI,Max-DAPI
97,4995,0.59,4925,383,72,122,11781,17920,12454,22448,322,561,332,546,13433,16101
98,1340,0.90,1772,360,37,41,10517,16780,235,362,490,819,62,235,5753,7302
99,7816,0.73,4354,396,97,133,18134,21592,877,3672,1044,1404,284,494,10333,13382
100,1734,0.79,4193,360,41,52,8608,10716,493,649,817,1037,202,369,4861,5702
101,102,2.00,960,360,20,10,4313,4853,157,228,332,461,50,145,3314,3643
102,4773,0.69,1958,412,66,96,3202,4016,831,1981,336,1604,93,276,4451,6266
103,14726,1.25,4854,425,184,147,10910,18662,9574,40513,403,1611,313,593,12737,17220
104,9235,1.05,2215,409,113,108,10391,20319,296,465,588,2656,138,328,5523,7565
105,272,1.53,2540,380,23,15,5294,6673,221,383,371,577,77,283,4548,5420
106,16046,1.10,4260,436,153,139,16607,20764,2458,10274,1211,2036,297,579,10118,14213
107,4767,1.00,3393,411,81,81,10471,15226,296,610,1884,3620,171,401,11257,19390
108,3529,1.00,2369,415,68,68,8394,15222,250,691,378,649,80,256,5931,8393
109,316,0.86,110,418,31,36,2182,2475,263,751,652,2413,119,323,2805,3477
110,500,0.92,3255,404,23,25,7278,10524,250,446,447,618,89,235,4938,5967
111,3743,0.75,3919,428,60,80,9044,17713,1127,2036,492,3145,129,314,5590,16688
112,1961,0.85,1621,424,47,55,4286,5324,230,373,337,2088,91,271,4750,6550
113,256,1.05,71,419,21,20,2133,2373,134,222,301,422,69,183,2573,2929
114,2191,1.33,3829,423,60,45,19724,64476,600,2266,1003,5875,343,955,13560,26249
115,8331,0.94,4806,479,148,158,9836,14408,11361,29084,473,1788,340,555,13438,17139
116,18071,1.17,5294,475,176,151,12888,16818,13162,40351,358,1230,354,611,12695,15012
117,1557,0.90,2724,438,43,48,6496,10178,204,335,416,604,95,245,5634,9254
118,2016,0.82,2830,441,46,56,9910,13831,343,8851,835,17044,94,2977,8444,13748
119,5518,1.13,3556,451,87,77,21428,32530,529,10149,874,18524,178,1751,15429,33819
120,245,1.11,61,437,20,18,2078,2297,142,239,261,387,65,190,2750,3276
121,958,0.89,115,460,42,47,1991,3548,224,5195,437,12388,129,824,3118,3854
122,3015,0.80,2747,464,59,74,8515,18503,250,632,554,1291,129,328,8326,13202
123,2044,0.78,3433,458,57,73,11601,17952,373,1010,1127,1891,127,300,8462,12706
124,1061,0.70,3453,450,32,46,8671,10532,285,421,688,1027,75,223,5408,7766
125,2525,1.02,3649,447,56,55,16395,21447,412,565,665,1175,138,319,7461,9652
126,3831,1.37,3990,462,89,65,14234,18234,652,849,976,1968,232,501,8565,14067
127,632,0.48,4331,446,21,44,17001,18560,2211,4724,846,1035,299,460,9062,11258
128,605,1.14,3373,452,33,29,12387,15305,336,511,1755,2256,139,314,8982,12896
129,46005,1.22,4672,537,292,240,11752,33796,12492,65232,483,1397,366,678,15462,25201
130,1260,0.88,3622,453,37,42,16443,21395,408,537,1062,1548,111,288,6991,9323
131,201,0.89,54,456,16,18,1947,2174,147,315,208,384,107,222,3050,3446
132,555,1.16,24,472,36,31,1963,2246,160,279,245,410,119,230,3197,3880
133,1010,0.74,3360,468,35,47,12360,16854,297,449,1361,1947,75,235,6640,9572
134,131,2.58,1075,468,31,12,3154,3490,151,211,319,435,45,153,2853,3202
135,618,0.71,3371,474,25,35,15809,18134,354,464,2047,2460,76,265,8266,10127
136,784,0.59,3390,474,26,44,14977,16667,397,526,1898,2553,124,298,9603,12425
137,1650,1.15,3413,483,54,47,12598,14893,356,527,1085,1817,110,362,6862,10402
138,674,0.22,4784,501,13,58,7931,9010,8106,12507,316,569,358,579,15286,15964
139,7833,1.32,5168,512,131,99,14416,17302,7903,16172,386,1354,348,586,11443,16982
140,1325,1.16,56,503,59,51,2160,2517,185,402,256,446,119,269,2980,3909
141,5102,1.08,3972,506,82,76,9813,14282,565,1275,591,2113,207,459,7038,11799
142,7246,1.57,2963,513,127,81,10206,16322,350,697,533,909,766,1958,6908,13563
143,4830,1.23,2649,514,87,71,9468,15519,884,2438,504,934,97,295,6107,9990
144,2507,1.02,2152,512,56,55,11704,16998,282,430,686,983,105,277,6103,8703
145,314,0.83,20,517,20,24,1935,2247,142,235,242,365,94,196,3069,3859
146,232,1.06,298,514,18,17,3217,3494,148,295,298,430,80,235,3583,4207
147,1309,1.14,1058,525,41,36,5742,7333,171,274,573,805,97,248,5655,8955
148,1714,1.19,3126,518,50,42,9261,11347,276,515,1208,1756,81,242,5524,7108
149,3359,1.16,3489,533,78,67,16985,26203,337,589,923,3258,157,6177,10664,18514
150,1897,0.98,1011,553,49,50,7707,16829,213,455,515,1369,186,519,8657,15840
151,5347,0.89,2523,569,85,96,10344,18467,3082,4670,514,4901,125,752,7758,21182
152,1641,0.94,2552,544,46,49,12404,17934,3468,4330,521,1226,141,778,8630,20958
153,4592,1.26,2973,561,93,74,11233,34877,305,581,904,1773,1357,2220,10997,20069
154,3669,1.32,5163,561,102,77,12425,15831,9140,17987,278,565,348,536,11102,12698
155,724,1.40,1051,551,35,25,5781,6779,162,258,497,688,79,238,6539,9477
156,1329,1.75,642,558,63,36,5124,10121,165,409,687,1694,76,224,7128,11703
157,7903,1.12,2439,578,109,97,8189,9905,756,2376,366,2480,61,282,7101,10505
158,346,0.96,2640,562,26,27,5719,8491,1210,1684,345,560,49,202,4059,5494
159,2431,0.93,3457,567,56,60,18789,23281,405,602,1791,2927,214,489,10546,16677
160,2529,1.58,5125,574,84,53,13264,16461,9089,15776,194,405,328,519,11881,13907
161,61523,1.14,4233,673,314,276,18358,26134,14088,25405,525,1415,374,698,19298,27519
162,909,0.76,3507,565,31,41,22302,24404,483,650,937,1402,235,427,13624,15377
163,3363,1.01,878,592,72,71,4103,5411,215,330,281,510,89,262,5008,7063
164,1374,0.83,3531,569,39,47,20449,23806,469,653,839,1195,215,895,10337,13436
165,2933,0.90,2618,578,63,70,8907,18161,1984,3642,469,1363,76,538,5134,9983
166,1137,1.35,1655,581,50,37,2797,3306,332,3464,537,5815,116,447,3828,4838
167,2700,1.03,1007,593,62,60,7459,16352,227,434,562,1170,126,406,10512,18300
168,1309,1.00,3488,588,44,44,22518,24965,584,1622,1394,3518,304,761,12683,14476
169,1674,0.84,2083,591,43,51,14979,26634,336,550,603,1331,110,288,8554,13345
170,1364,0.72,2106,585,36,50,16158,26279,326,577,618,1039,94,373,7540,12443
171,3685,1.01,1516,612,77,76,4092,5563,268,408,293,567,89,291,4325,5394
172,6716,1.13,3107,605,101,89,6542,10617,211,954,1139,2421,186,479,7607,11127
173,1753,1.00,2830,598,49,49,11206,18441,640,1052,528,1960,170,509,7259,10794
174,701,0.41,2749,599,20,49,5523,8408,851,1452,364,573,60,263,5484,8090
175,2845,0.60,2722,611,44,73,7775,18822,745,1318,405,764,69,286,6335,10935
176,341,1.04,3167,592,25,24,4359,5421,168,263,630,814,129,265,4149,5941
177,2129,1.18,2014,603,60,51,8075,15470,395,752,291,587,79,300,6376,9456
178,791,1.09,2770,603,35,32,6498,8984,973,1415,442,1842,74,276,5499,7445
179,3077,1.10,3407,607,66,60,10386,17937,310,922,769,1606,224,498,6965,10116
180,2780,3.03,5125,600,121,40,11748,15740,9388,16831,197,484,325,527,12658,14582
181,9818,0.92,3525,638,103,112,13814,23566,384,662,923,1352,227,564,8838,15069
182,136,1.16,2996,603,22,19,5233,6162,135,242,591,751,619,866,4122,4752
183,6536,0.69,3821,637,75,109,9104,11230,680,1055,530,831,203,441,5708,7486
184,1180,0.84,2478,611,38,45,8589,9928,1014,2245,391,607,54,331,6656,8339
185,1897,1.13,3171,615,60,53,6608,9854,288,798,581,829,155,337,6558,10157
186,1635,0.90,2498,627,45,50,7516,9545,1304,2757,475,680,94,290,5671,8210
187,2499,0.97,2540,630,56,58,7385,16590,1688,3472,329,718,75,275,5375,7797
188,8072,0.78,3446,668,96,123,12318,20764,296,673,650,1468,220,484,7737,13336
189,3957,0.82,4540,641,68,83,17377,20303,17318,28180,484,737,318,528,15273,18206
190,34804,0.80,5099,720,197,245,14055,23215,8376,22083,347,967,346,608,13380,16216
191,2369,0.66,2818,636,49,74,14988,21186,1050,1714,827,2297,247,639,9472,11147
192,5881,0.71,2767,652,75,105,16530,27067,1382,2558,693,2319,166,359,9772,13956
193,480,0.60,3709,639,24,40,5627,6159,348,463,670,856,101,245,4265,5014
194,1325,0.87,4612,637,53,61,22634,40176,26189,65239,543,863,429,659,15310,21496
195,1128,0.66,1184,649,33,50,2608,2952,117,217,265,437,50,214,3298,4214
196,1328,1.21,3662,632,47,39,5892,6607,385,547,766,993,109,258,4634,9107
197,1647,0.57,4577,642,39,69,16537,18030,13317,14866,431,644,348,525,14017,16330
198,3659,1.10,3146,658,78,71,8640,11280,420,2275,640,4387,168,371,9157,13307
199,2149,1.30,2861,642,60,46,20098,28898,575,1039,910,2347,392,689,13996,25463
200,1438,0.96,4360,642,44,46,18304,23034,20047,25899,561,771,340,559,17006,19900
201,7590,0.95,4783,673,95,100,17233,19851,17170,21197,438,719,419,662,14743,20801
202,2618,1.02,3032,662,59,58,6504,7388,260,500,812,1513,135,341,8725,13694
203,600,1.48,2711,652,43,29,18505,22811,966,1268,748,1000,152,317,11443,14372
204,4062,0.89,2965,681,68,76,8433,13826,208,442,824,1372,203,451,7510,12262
205,743,0.95,3666,668,35,37,5625,6271,458,577,569,769,113,256,4420,5188
206,2605,1.41,2861,677,69,49,21690,26121,640,1097,1907,4594,405,796,17866,25894
207,3858,0.62,2917,687,55,89,15326,21330,320,513,875,1493,263,487,10913,16508
208,6962,1.13,2697,686,103,91,25778,47546,712,8121,1051,14773,165,1178,12659,18524
209,382,1.44,3695,675,36,25,4685,5419,357,495,488,648,89,209,3856,4455
210,3125,0.91,2300,697,62,68,10840,12872,363,691,405,657,140,408,5623,7924
211,10289,1.04,5419,710,114,110,12761,17148,14685,38342,395,1130,398,1113,12967,15022
212,1323,1.03,2454,696,39,38,4680,5203,182,271,539,731,50,221,5052,6262
213,2220,0.80,2422,713,51,64,5171,6076,184,286,460,650,40,192,5110,6552
214,305,0.56,16,698,15,27,4564,6027,139,225,411,661,247,437,4047,4693
215,1311,0.87,4353,694,39,45,24058,26169,16400,20204,722,1021,359,541,18014,20009
216,1862,0.76,2824,707,45,59,18127,21878,746,1159,1605,3653,171,414,9516,16045
217,869,0.61,3273,701,28,46,9026,12703,270,378,1375,2234,195,376,7034,9994
218,6843,0.98,3319,737,106,108,9554,15263,270,462,779,1399,224,475,8758,14929
219,3636,1.08,2863,719,68,63,18096,23232,417,712,1034,3472,264,592,12302,20899
220,1535,1.12,3247,708,46,41,9768,18611,290,516,1756,2935,237,530,8130,13186
221,3264,1.02,1492,731,67,66,3567,4510,176,317,269,451,78,249,4187,5737
222,4263,0.26,5184,762,40,151,15958,24092,7200,13837,426,714,348,598,13196,15425
223,16498,1.03,5319,759,158,153,11749,16702,12207,45341,360,591,299,532,12895,16428
224,544,0.79,3364,715,22,28,7716,10191,210,320,472,937,144,318,5121,6288
225,306,0.12,5201,759,14,119,15097,16090,9150,14379,424,654,352,521,12441,15067
226,1930,1.42,3420,723,61,43,13284,18745,343,504,666,1424,255,438,9139,13022
227,726,0.24,5206,737,27,113,15017,16045,10195,14113,428,818,352,507,11867,15178
228,270,1.24,2464,726,31,25,4551,5050,162,240,502,658,43,175,4239,5170
229,2185,1.62,2974,723,63,39,10952,14941,278,427,928,1223,201,408,6762,10753
230,10206,1.14,4778,777,133,117,15345,20059,18572,26416,348,584,377,632,15648,17549
231,854,0.81,2933,728,29,36,15064,18395,347,449,939,1186,275,435,8800,12081
232,2695,1.05,3228,746,62,59,9504,19299,282,601,1453,4342,255,659,9012,14691
233,423,1.14,1886,729,24,21,6528,11482,225,323,439,868,61,195,4796,5576
234,7629,0.89,3485,761,94,106,12525,16783,392,8127,976,14351,262,1550,12382,23839
235,9168,0.65,5233,780,95,147,13733,17185,8256,15281,441,909,298,550,11883,15172
236,1034,0.92,2908,733,33,36,16561,19450,371,502,854,1098,267,463,9160,12952
237,1370,0.78,142,771,47,60,5006,7395,139,334,554,948,56,740,4307,5023
238,12229,1.14,3882,777,135,118,15812,18694,632,1934,1801,2747,313,580,8751,11889
239,1611,1.19,4644,765,51,43,15963,17336,18199,23079,528,730,368,557,14444,15144
240,2064,0.96,2303,767,48,50,24192,41151,458,740,831,1428,114,330,8935,15205
241,4227,0.79,3301,799,77,97,10497,14343,273,553,678,1495,157,390,7699,13110
242,5111,0.95,4701,790,78,82,16051,18934,18131,24021,441,657,334,544,14605,16239
243,1262,1.12,4613,777,47,42,16063,16976,13884,16944,579,777,347,521,13230,14685
244,5404,0.78,780,820,74,95,5049,10034,160,4936,440,817,84,281,9258,15959
245,2370,1.16,2151,798,58,50,7683,10889,226,374,391,1301,84,266,6236,9054
246,2235,0.90,2250,803,52,58,14767,21269,394,559,949,1879,175,380,7078,10806
247,12895,1.14,4051,831,141,124,22442,26956,21134,42291,471,796,337,596,19423,24299
248,2830,1.29,5043,818,116,90,15129,20523,9221,19136,479,741,379,608,13120,15200
249,1197,0.86,4605,793,37,43,15166,16413,10053,12587,703,889,331,496,11731,13748
250,2137,1.17,4641,802,56,48,16168,17379,12856,16399,612,842,349,565,12986,14871
251,889,1.16,3507,806,37,32,11400,14412,345,479,1145,1655,202,405,7776,12612
252,946,0.68,1004,820,27,40,3908,4721,150,308,269,751,62,243,5791,8040
253,14466,1.00,5007,868,161,161,15695,23377,9909,26762,504,910,378,638,13554,17180
254,21462,0.58,4837,908,136,236,15293,21958,11457,31572,366,1023,358,591,14080,20499
255,1082,0.59,979,824,26,44,4227,5724,150,365,234,1241,48,305,5828,7822
256,3973,1.38,3474,835,88,64,7873,10741,270,425,624,1102,189,392,8590,12077
257,9370,1.15,3402,854,120,104,11644,16852,296,487,776,1647,217,456,9190,15292
258,1109,0.80,947,835,33,41,4261,5311,153,354,251,488,61,279,5546,7299
259,1481,0.60,3333,831,33,55,13058,15509,308,449,813,1039,207,404,6315,7570
260,12209,0.89,2256,875,126,141,14599,31178,326,677,1554,3703,143,428,8692,12963
261,4027,1.21,2558,853,76,63,8932,12164,279,472,577,925,249,582,8821,15206
262,25667,0.80,4613,938,180,226,18008,22371,7945,15107,789,1583,356,617,12835,16899
263,4771,0.76,1939,864,71,94,18653,30146,381,4143,1172,10223,247,949,12360,23214
264,1450,0.55,1970,856,33,60,23680,27704,391,594,961,1321,283,475,14160,19512
265,7461,0.73,3858,901,97,133,18998,23420,1087,5688,2345,3308,402,691,10394,15788
266,1598,1.11,1994,860,52,47,17443,24117,314,503,764,1001,181,398,9545,15776
267,1350,1.00,3881,858,40,40,17181,18321,770,1457,1772,2471,344,583,8931,10569
268,2835,0.81,3091,876,55,68,14385,20807,286,491,486,699,173,414,6932,9731
269,514,1.22,323,867,33,27,2573,3050,170,252,301,431,90,202,3333,4093
270,207,1.14,355,870,25,22,2910,3227,204,288,324,444,95,199,2943,3339
271,12871,0.55,4920,931,99,179,16231,22318,8628,26045,489,1627,336,605,13587,16312
272,575,0.81,298,883,29,36,2060,2400,149,242,291,440,67,204,3259,4072
273,2087,0.98,1487,891,53,54,6645,11853,250,515,582,1063,144,350,7523,10868
274,4849,0.96,2867,898,74,77,12067,19541,315,536,1751,3717,157,494,11048,17636
275,928,0.95,1990,881,36,38,11887,18684,278,1243,812,3265,204,407,10808,16081
276,986,0.82,3480,888,32,39,6022,6913,237,329,523,759,128,301,4838,6714
277,1343,1.05,2023,887,43,41,7544,12813,186,317,543,834,118,346,5269,8461
278,1259,0.74,1455,903,35,47,4611,7931,202,310,386,606,66,238,6554,9957
279,7024,0.90,2535,916,94,105,11050,13931,338,660,661,1024,239,530,8033,15415
280,11621,0.82,2790,943,116,142,17780,26133,414,625,2112,3968,302,640,13982,20341
281,1080,0.92,3455,895,35,38,7556,9792,252,388,692,1016,185,393,6210,9471
282,360,0.92,1972,893,22,24,12231,17553,231,337,662,826,191,338,12084,15442
283,4266,1.12,3110,910,84,75,16887,21990,324,562,605,1026,232,478,8205,9901
284,1519,2.81,3402,904,76,27,12169,15774,311,464,958,1228,272,462,14000,18814
285,556,1.00,309,918,36,36,2320,2750,153,241,268,388,49,176,3048,4010
286,5657,1.00,1900,934,89,89,5975,10076,204,382,743,1185,101,295,5352,9637
287,427,0.19,4398,925,14,73,13474,15500,738,941,1425,1767,354,554,7815,11059
288,4051,0.59,4420,923,54,91,13240,17114,716,910,1308,1681,337,571,8121,11860
289,968,1.22,342,921,45,37,2496,2884,221,572,367,1160,64,215,2973,3667
290,13619,1.06,3355,956,151,143,14975,17952,363,717,888,1716,283,601,12411,22066
291,6420,1.13,4353,936,105,93,15889,19177,945,3852,1461,1808,380,651,9571,13835
292,748,0.26,4391,928,20,78,14073,16533,723,956,1364,1836,364,549,8833,11598
293,812,1.16,1970,918,37,32,7057,10667,186,331,568,848,113,303,5828,9303
294,13166,0.77,3761,965,119,154,17343,23356,488,775,1479,2432,328,643,11824,20203
295,2171,0.95,2306,920,55,58,9307,12214,234,380,933,1807,75,216,5344,8114
296,7511,0.52,3830,964,75,144,20382,25912,622,988,2094,2948,436,693,15888,20833
297,368,1.65,2003,922,33,20,5474,6056,170,290,455,628,82,206,4351,5377
298,1954,0.93,4465,921,51,55,13816,16984,1230,2910,1502,1931,319,542,7742,9132
299,168,2.73,1371,916,30,11,4914,5746,157,222,481,634,30,131,3888,4438
300,10009,0.76,4751,962,96,126,16735,20510,9921,16038,598,1642,382,621,14045,16448
301,3404,0.91,4306,964,80,88,17086,19441,1199,4696,1696,2239,388,710,10736,14003
302,8593,0.80,3254,988,101,127,12073,17561,324,935,614,2858,140,371,7700,12660
303,1646,1.13,4472,946,53,47,15543,17616,2004,3748,1563,1874,363,565,8710,9696
304,188,0.48,1353,950,13,27,3803,4326,173,271,368,479,26,122,3710,4145
305,5799,1.42,2883,969,104,73,19713,29288,431,656,2312,3141,292,637,12351,18750
306,984,0.91,3288,944,32,35,13490,15971,340,515,1389,3044,227,421,7102,11052
307,1023,0.97,4690,946,37,38,19585,20767,13550,15941,361,610,352,563,14845,15776
308,129,1.73,1394,957,26,15,3250,3582,194,275,345,456,15,124,2999,3299
309,5259,0.96,3017,979,88,92,13103,19861,342,712,785,1187,225,493,6862,9716
310,1461,0.74,4973,965,37,50,17200,18590,8378,11975,1137,2046,355,547,11985,13700
311,2432,1.25,4270,976,66,53,17740,21340,1652,4989,1959,2496,383,614,9584,12116
312,2139,0.88,3424,969,50,57,15704,19170,391,553,1396,1736,266,506,7442,10399
313,467,1.57,4463,968,36,23,15961,17501,1577,2968,1376,1642,359,525,8418,9851
314,11634,0.90,3907,1041,144,160,15535,24190,2236,28936,1785,3239,366,706,10221,14224
315,13526,1.09,5062,1006,138,127,17799,21631,2684,9467,1563,2796,404,794,10191,12799
316,6014,1.17,1925,1002,97,83,9156,12723,244,366,560,960,145,559,10305,17772
317,2825,0.82,4452,992,68,83,16895,21028,962,2734,1196,1605,378,639,10234,12440
318,767,1.14,419,995,40,35,6724,10232,189,498,598,964,51,182,6724,8899
319,2649,0.51,2832,1011,45,89,28846,32695,576,771,2338,2755,349,588,16771,19033
320,906,0.63,4389,997,32,51,19607,23574,791,1021,1320,1573,436,644,13045,13847
