CellId,Area,AspectRatio,CenterX,CenterY,Width,Height,Mean-CD298,Max-CD298,Mean-PanCK,Max-PanCK,Mean-CD45,Max-CD45,Mean-CD3,Max-CD3,Mean-DAPI,Max-DAPI
131,1891,1.35,2780,240,58,43,10925,22698,380,788,3343,8384,234,811,37061,65535
132,567,1.36,3479,238,34,25,5414,23440,236,508,1714,3980,104,642,20076,33945
133,1250,1.20,2893,243,49,41,9118,20427,272,703,2196,5052,42,353,21796,40810
134,1225,0.77,4370,243,34,44,6662,14906,264,745,871,2141,107,541,19813,38986
135,1245,1.12,1250,250,48,43,1637,2728,178,400,391,2384,155,495,11149,15888
136,2975,0.86,2366,255,60,70,8699,27432,399,1389,1238,5259,194,619,21985,43362
137,2432,1.03,2433,252,65,63,18520,60944,408,982,3422,10714,273,882,40070,63152
138,2556,1.52,1975,246,73,48,10542,36641,279,761,2942,7500,66,550,24870,53232
139,3421,1.16,2170,257,80,69,25637,63760,696,2706,4524,11531,181,694,44772,65535
140,312,1.00,1583,249,23,23,1580,3256,245,6457,882,11923,15,121,9145,11954
141,1133,0.64,3752,256,29,45,1569,2322,163,453,428,918,75,683,11342,17295
142,2528,1.06,4769,268,66,62,8572,30527,348,797,500,1029,212,758,24519,43757
143,1553,1.11,2663,258,52,47,17201,39896,459,1026,2237,6071,433,1243,38619,62703
144,2536,1.35,2770,267,73,54,11587,31252,363,824,2808,7348,402,1251,45024,65507
145,898,0.86,4013,259,32,37,5087,11977,201,497,162,549,8,352,13968,21564
146,1191,1.00,4160,258,42,42,5661,18138,225,664,1295,3668,178,676,24014,52137
147,696,1.24,1923,258,36,29,9925,20298,277,606,2575,5153,54,358,25051,51245
148,1680,0.80,2632,271,44,55,16848,35581,411,846,3779,8236,138,626,38237,62446
149,2130,0.98,2925,270,58,59,8395,37174,255,730,1782,4900,171,585,28633,51832
150,609,1.10,1901,264,33,30,10246,21458,301,590,2231,4633,89,424,38122,53329
151,1046,1.03,2108,267,37,36,28065,63825,553,1750,5009,11796,82,382,30895,56892
152,1577,1.22,1788,270,55,45,6545,19141,223,6890,2227,6968,90,657,19839,31151
153,1422,1.04,2069,265,47,45,21175,54191,438,987,4631,11594,141,479,38589,58244
154,1400,1.12,4645,270,46,41,2065,3413,160,383,1121,2722,44,309,15750,26579
155,1047,0.59,2407,266,33,56,19967,44579,492,899,3241,7116,301,874,32656,53799
156,1576,0.81,2461,271,46,57,24732,56341,422,1115,3835,8025,63,465,27779,52949
157,1338,0.62,915,271,34,55,6863,14618,248,594,1207,2920,32,254,17045,34451
158,1536,1.24,2034,268,47,38,20519,48478,463,835,3228,6439,108,446,32461,55246
159,1982,1.17,2832,274,56,48,13375,30883,448,1013,2697,6661,472,1164,45968,65504
160,1274,0.62,4742,269,33,53,18024,46742,462,849,469,772,197,643,16740,37739
161,1311,0.56,5378,290,35,63,1921,3297,168,355,304,492,31,251,8553,10359
162,3878,0.72,1845,293,63,88,11969,30259,340,770,3203,14082,371,1622,39267,65504
163,1919,0.79,5063,271,45,57,6030,13003,486,1068,482,742,206,727,15037,35039
164,1394,0.90,2212,282,45,50,14833,43121,392,793,4869,11201,152,647,43158,65504
165,1944,0.98,3821,278,52,53,5078,12058,267,667,761,1722,221,775,20438,41784
166,754,1.23,1912,276,37,30,11239,22448,237,622,1968,3682,72,414,30425,55020
167,914,0.55,1881,278,28,51,9100,23128,202,524,2273,5532,49,426,29983,45362
168,1796,1.59,2319,280,62,39,7919,19648,385,1077,1168,7047,216,1252,18756,37559
169,2087,0.78,2876,286,49,63,10832,23427,305,870,1812,4614,56,502,32155,65504
170,1663,0.87,1759,286,46,53,6436,24906,234,542,2027,6351,226,721,30594,50344
171,1414,0.94,2741,288,49,52,14845,25843,442,1018,3334,6841,197,1020,44879,65504
172,1651,1.13,2182,291,51,45,19236,61696,548,1580,3508,10116,150,671,49861,65504
173,1895,0.71,2510,291,45,63,18881,36184,443,905,3981,10116,147,513,39458,60940
174,1686,1.08,2953,293,53,49,10209,23982,323,837,1761,5663,317,1155,39019,65504
175,1291,1.28,277,294,46,36,2829,6767,111,312,247,580,97,714,11720,15401
176,1200,1.48,1970,286,49,33,22568,38989,537,1130,5275,10297,165,714,32333,54230
177,2202,1.18,2102,301,58,49,15469,52881,392,1626,3180,8522,90,460,39271,62586
178,1359,0.82,2062,296,42,51,16861,42757,411,847,4041,9844,107,487,38558,58612
179,2045,0.83,2384,302,52,63,15898,50024,391,887,3162,7882,142,480,22394,30227
180,148,1.00,3464,291,17,17,1860,2421,145,295,407,542,42,185,8101,9469
181,950,1.00,3976,291,35,35,5112,10990,318,666,414,920,77,356,11725,17233
182,460,2.05,121,292,45,22,4828,15455,144,372,341,619,2,122,4850,9829
183,576,0.58,2480,294,23,40,17059,43594,384,739,2518,5654,94,378,26087,39300
184,1647,0.84,2714,304,46,55,14729,39423,411,829,3441,8770,127,449,40466,65535
185,464,1.63,4363,290,31,19,3697,6905,240,502,409,716,169,653,11967,16309
186,1435,1.04,1729,304,47,45,6168,16226,234,516,1773,4565,69,360,27927,44649
187,2500,0.83,1947,314,57,69,13615,33259,320,1046,3411,8506,278,1148,41321,65502
188,2187,0.68,2342,311,43,63,13430,46461,397,781,3158,12443,131,646,30000,56658
189,975,1.23,2589,302,43,35,13542,50108,319,662,2642,7061,276,731,25481,52755
190,3311,1.02,2782,316,67,66,15623,46290,475,1169,3387,8177,360,1261,50281,65535
191,2306,1.44,4758,308,65,45,16845,39326,517,1139,496,915,243,810,28190,48596
192,2156,1.04,2033,316,57,55,18136,42730,463,932,3586,9908,94,390,39573,59156
193,1371,1.82,2227,305,62,34,10967,19491,373,806,2259,7517,310,731,34636,62133
194,2137,0.85,4809,321,50,59,10864,27798,397,921,457,780,188,641,18606,30336
195,2456,1.17,1803,317,68,58,12593,30324,377,887,3164,10623,231,762,42541,65504
196,1055,0.73,2823,314,35,48,14774,38986,421,876,3442,6233,202,887,48204,61161
197,1094,0.81,2909,306,35,43,9321,26687,258,825,1290,4897,78,482,13923,24808
198,1447,0.91,2976,313,49,54,18838,61340,435,1273,2511,8995,434,1021,44319,65504
199,2008,0.65,3674,322,39,60,2293,10684,246,6574,451,13947,161,1634,12317,25096
200,2785,1.03,2479,322,66,64,13363,35695,375,1067,2717,16030,175,770,21609,46251
201,1863,1.32,4891,311,58,44,5327,11085,373,754,469,859,175,583,21459,39578
202,1035,0.66,4937,309,29,44,8669,20920,430,740,489,796,205,493,21342,34815
203,1841,0.89,1907,317,51,57,11607,23119,303,885,3509,6800,46,520,46598,65504
204,1468,0.60,4957,313,33,55,8969,21723,435,761,472,735,193,442,16060,28992
205,1802,0.58,1992,320,36,62,18666,44772,413,1016,4215,9946,92,499,37518,60829
206,931,0.70,2296,322,32,46,11803,22114,270,686,3161,7021,115,754,33621,59094
207,697,0.54,2314,315,20,37,17440,33139,461,989,4653,11021,122,393,46010,65015
208,2368,1.21,2854,323,68,56,15776,38399,394,913,2857,7904,108,409,35045,64308
209,1598,1.16,2150,320,51,44,21955,57050,567,2016,2922,6691,193,608,43442,65495
210,314,0.86,3287,315,18,21,2247,4432,144,404,332,571,91,310,10213,13081
211,1218,1.11,4614,324,49,44,3338,8367,276,1349,1627,5650,121,757,9427,13284
212,2078,1.08,1664,325,54,50,5830,13418,218,502,1705,5267,81,1180,13803,26504
213,1884,0.88,1709,329,53,60,10605,39361,264,647,2489,7789,89,588,21264,32041
214,1791,1.17,2732,332,56,48,17782,40431,525,1057,3437,6569,312,992,54259,65504
215,1492,1.31,3078,319,55,42,15327,45051,353,831,2964,8075,86,472,26265,59622
216,1659,1.00,2234,326,54,54,12112,31396,370,898,2575,7379,246,1017,34964,59623
217,1974,0.95,1880,337,57,60,14493,30859,320,770,3336,7429,50,570,41221,65462
218,2022,0.87,2421,330,48,55,22664,44379,515,1036,3256,7747,163,632,26877,58373
219,2359,0.87,2670,335,59,68,17950,40759,440,1086,3152,6302,184,594,38461,63866
220,1251,1.31,299,330,46,35,3526,7108,158,459,207,557,41,264,14515,21233
221,1005,1.50,2107,330,51,34,15770,38149,396,851,3928,8796,145,529,48385,63332
222,2787,1.18,2948,335,67,57,19631,63826,446,1335,3767,13358,168,712,30882,65504
223,1503,1.02,3004,332,48,47,23341,60353,501,1016,2887,8777,200,1140,32399,64399
224,421,1.40,3213,335,35,25,1996,2669,104,242,593,944,18,242,8906,9742
225,2245,0.83,1611,340,49,59,5456,27339,222,525,2885,8066,38,241,21905,47846
226,618,0.35,2258,333,17,48,12216,28411,382,684,2662,11038,339,997,28411,53037
227,476,1.32,2181,328,29,22,17947,27400,629,1152,2155,4291,256,685,27414,40943
228,967,0.57,2274,338,28,49,12387,40177,317,1142,3174,12113,169,615,27558,42168
229,1415,1.13,2576,338,45,40,7767,21363,280,659,2488,4679,388,1288,27435,49115
230,2955,1.00,5223,342,76,76,12261,40038,735,1465,370,773,201,556,12410,24485
231,630,0.77,2551,333,24,31,8811,17490,353,721,2479,11412,317,700,23455,40372
232,2297,1.05,3057,342,62,59,14524,47155,410,1490,2969,8498,61,416,26199,51921
233,734,0.80,4679,336,28,35,2518,4369,186,414,310,575,80,411,11085,18776
234,3163,1.35,4915,344,81,60,13714,32505,455,828,467,864,236,830,20141,44084
235,1825,0.67,1775,354,45,67,10854,29197,318,4512,3448,13095,284,1217,40766,65422
236,1445,0.83,3754,340,39,47,10314,33998,440,1199,1075,3158,124,736,25470,62061
237,1122,1.68,4756,338,52,31,13268,36000,339,980,383,706,106,494,16704,31842
238,1291,0.74,2142,349,37,50,15987,50956,407,887,3712,13687,128,474,49199,64290
239,2348,0.78,2394,351,52,67,23113,57922,528,998,3377,9179,240,959,37447,61756
240,2800,0.71,1743,363,54,76,12026,38026,349,860,2966,9020,347,1687,37964,60859
241,729,1.06,2047,345,35,33,19034,41896,467,1065,3982,7783,124,467,40714,57489
242,1224,1.16,2524,341,44,38,12057,30126,378,824,2465,7860,122,505,17343,30888
243,1454,1.21,1950,352,52,43,11906,27481,321,678,3230,9317,24,476,42121,65504
244,1236,1.07,2690,355,49,46,20538,46338,540,969,3638,7262,290,739,47704,65504
245,1271,1.00,1840,352,44,44,14899,30663,407,687,3313,8787,116,380,47337,65119
246,1807,1.12,2310,353,55,49,10813,27989,276,7044,3761,13378,256,1144,33333,59313
247,992,0.80,2640,348,35,44,16512,38020,408,969,3121,6683,329,841,31623,54386
248,1226,1.39,4857,345,46,33,9411,21282,501,763,423,672,188,555,15503,27966
249,1478,0.91,2083,356,43,47,18727,41913,460,853,4129,9685,178,794,47498,65498
250,791,0.97,2174,353,32,33,12415,30353,273,752,2890,9415,83,310,42867,57594
251,1871,0.87,2204,358,45,52,7570,18881,225,932,1964,4761,43,431,26505,52299
252,2061,1.02,2015,362,54,53,14163,31674,367,1012,3026,7196,60,406,41275,64204
253,1958,1.42,2829,361,64,45,13689,38488,438,1026,3102,6532,172,563,44202,65504
254,1040,0.73,4690,357,33,45,3154,6553,184,474,391,796,101,510,18711,35938
255,1403,0.88,2114,364,43,49,13677,30955,466,890,2252,7816,341,795,33724,57490
256,1219,1.17,3016,357,49,42,15206,50172,357,1212,3267,10936,226,1800,27160,58184
257,2238,0.98,4814,366,52,53,16623,48401,411,845,442,924,169,612,19716,39455
258,961,0.90,2615,361,38,42,14498,31302,363,809,2817,6957,377,1153,30817,49268
259,4571,0.85,2743,380,69,81,14831,37287,394,5291,2802,14788,284,1454,35565,65504
260,1871,0.95,1681,369,53,56,13614,37775,364,696,3824,7037,75,400,33049,58823
261,1250,1.26,1815,369,49,39,10895,19555,334,643,2952,6203,103,393,50178,65535
262,850,0.92,1927,366,35,38,15291,26962,361,833,3826,8654,95,727,40628,59933
263,923,0.89,2777,364,34,38,17351,42059,441,832,2580,6520,428,1005,28111,40748
264,1713,0.88,4634,372,45,51,8136,23014,256,647,1129,2946,36,290,17690,32222
265,2081,1.00,1577,374,54,54,5278,19304,208,700,2331,7918,54,375,24713,51365
266,1638,1.00,1652,377,48,48,10034,20304,324,710,3120,9241,79,369,37610,55786
267,1122,1.69,1865,371,49,29,15122,30468,305,711,3529,8161,33,405,38019,50369
268,1247,1.13,2050,377,44,39,19339,46326,595,1137,3923,8903,159,457,53292,65504
269,786,0.76,1978,369,29,38,13189,28847,207,535,2763,6765,2,192,29184,37886
270,2267,1.04,2464,370,56,54,10733,38484,339,858,2614,9393,159,710,20770,52919
271,1757,0.88,3096,372,44,50,9286,28681,337,661,1553,7404,252,906,26219,58219
272,3021,1.30,5028,375,73,56,14388,37289,846,43412,415,793,215,775,18203,36272
273,1668,1.09,2417,375,48,44,15124,39378,415,5867,2334,10650,147,658,25431,45599
274,2054,1.00,2529,376,51,51,5407,13822,308,1256,824,3532,133,655,14318,32543
275,1907,0.80,3139,378,41,51,10418,27832,196,671,1972,5226,75,581,31567,65112
276,2167,1.35,2167,379,62,46,12227,31967,401,1496,3187,10325,86,445,28382,59876
277,1966,1.04,2869,380,54,52,20918,56592,423,875,2826,8465,139,714,33896,59357
278,2509,1.38,4870,375,72,52,18310,37107,497,968,438,835,252,735,21596,46117
279,1399,1.33,3059,383,56,42,15572,39338,394,732,4127,9717,128,534,40684,65511
280,1044,1.16,3958,377,36,31,5141,14855,172,575,246,739,2,158,15770,30839
281,884,0.81,2592,378,30,37,12514,28800,388,1079,2462,8807,69,291,18814,30328
282,1527,0.75,2694,385,39,52,17121,47938,368,733,3055,6023,122,431,43974,65503
283,2016,0.75,3174,382,44,59,12129,37942,195,699,1961,7693,212,966,34857,65504
284,6520,1.02,2978,400,106,104,19472,63760,470,8240,3729,14508,374,1774,38437,65508
285,692,1.54,3223,377,37,24,6702,32190,174,572,2152,8019,51,373,16711,31383
286,1594,1.13,2083,388,51,45,19875,34228,460,938,3985,6847,144,571,35232,64189
287,1549,1.14,2627,387,48,42,18137,49134,360,893,3121,7842,84,545,40493,65504
288,2297,1.21,1919,397,64,53,19196,63556,385,1013,2975,7542,74,835,44802,65504
289,1050,1.00,1953,390,41,41,16422,27313,333,667,3498,7879,15,449,44304,54252
290,1563,0.82,2835,394,41,50,10761,35075,357,727,2430,6404,211,704,28878,52243
291,2124,0.78,3631,389,43,55,22918,63769,466,1252,3209,9162,99,578,16410,34179
292,2408,0.81,3201,402,52,64,10231,29912,123,750,1493,8679,78,841,31269,65516
293,1828,1.21,4054,389,52,43,8294,12621,514,1043,802,2882,290,1008,15043,32446
294,529,0.41,5450,386,21,51,2855,5821,319,596,1119,2679,390,986,5914,13777
295,1629,0.86,1814,398,48,56,14284,43229,344,736,2869,6189,81,387,42135,65504
296,1391,1.51,1863,396,53,35,12495,23841,257,561,3100,6488,23,208,41024,56190
297,1225,0.72,2660,395,34,47,21934,59210,271,811,2615,6048,52,362,41606,58126
298,2321,0.82,2800,399,51,62,14806,35743,510,890,2241,10160,305,787,31781,57001
299,1557,1.17,5416,400,55,47,2092,3452,208,397,745,2991,202,535,12174,17584
300,2031,0.88,1612,403,53,60,10722,27229,303,742,3207,7936,77,393,40753,62761
301,855,0.81,1713,393,35,43,17041,29183,400,679,3580,6192,100,803,23509,33559
302,1350,0.81,1785,406,43,53,12507,31666,327,579,3057,10244,83,401,45006,65415
303,1168,0.63,2360,401,30,48,16431,36163,516,1031,2047,6516,332,1051,28888,55071
304,1178,0.75,3958,400,36,48,4964,13925,127,577,247,1078,0,0,14871,28622
305,1635,0.76,5066,407,48,63,10854,25305,397,782,366,737,157,466,14156,29479
306,2090,1.10,1987,410,57,52,17965,33039,405,944,3706,7474,11,298,52566,65504
307,2680,1.21,2037,412,70,58,20989,43888,423,1001,3898,7985,68,472,40875,65510
308,2039,1.32,3246,409,62,47,8769,30457,196,692,1987,5473,83,606,36385,65504
309,765,0.74,3746,400,28,38,7180,58946,211,812,1721,5507,77,514,19555,34361
310,843,0.97,4912,401,33,34,10376,24658,328,673,354,758,146,448,15567,33739
311,2007,1.35,1651,412,65,48,16519,42980,381,761,3724,9753,76,952,40821,65504
312,1780,0.86,2382,410,50,58,15142,37901,453,1182,2018,6671,240,946,36775,60672
313,2717,1.03,2883,408,65,63,12184,43382,366,906,1822,8084,218,1040,23151,52920
314,1287,0.73,1755,411,37,51,13519,29643,354,753,3744,9910,129,649,47144,65504
